alpha,phi,h
0.116667,0.785683,0.095467
0.557143,0.539050,0.301400
0.234694,0.718586,0.083114
0.164286,0.866275,0.365850
0.642857,0.627144,0.043322
0.366666,0.497850,0.243667
0.554286,0.531850,0.277600
0.221428,0.702987,0.099925
0.537143,0.465080,0.408860
0.395238,0.658300,0.284433
0.408164,0.524971,0.112000
0.301786,0.213100,0.342863
0.392857,0.813444,0.425913
0.342857,0.514100,0.020600
0.397619,0.763550,0.097167
0.368571,0.579670,0.078700
0.414286,0.596435,0.158590
0.328571,0.793425,0.078050
0.280000,0.492310,0.401140
0.028571,0.802550,0.454600
0.571429,0.579900,0.164400
0.221429,0.532512,0.236225
0.597143,0.491020,0.232460
0.326786,0.852363,0.222562
0.512500,0.816694,0.089075
0.533333,0.619633,0.290633
0.257143,0.825300,0.351200
0.154286,0.877300,0.341940
0.500000,0.426570,0.230320
0.319048,0.841017,0.161467
0.538095,0.652950,0.277250
0.735715,0.739200,0.177650
0.327143,0.634175,0.330090
0.057143,0.923000,0.421967
0.133333,0.217083,0.142700
0.340476,0.502442,0.188683
0.438095,0.542267,0.100433
0.342857,0.737850,0.544900
0.359184,0.478036,0.383171
0.378571,0.241287,0.142475
0.450000,0.500750,0.262100
0.317857,0.678025,0.067200
0.404762,0.438183,0.243033
0.310714,0.584600,0.242500
0.424490,0.950907,0.094157
0.547619,0.843083,0.117533
0.528571,0.996100,0.047200
0.088095,0.772650,0.132983
0.290476,0.839100,0.124567
0.314285,0.667275,0.122950
0.275510,0.847957,0.092414
0.421429,0.501300,0.076550
0.388095,0.576908,0.288383
0.404762,0.961917,0.098467
0.521428,0.794063,0.167725
0.450000,0.240925,0.316150
0.295238,0.514208,0.029850
0.485714,0.343450,0.118633
0.490476,0.136217,0.089117
0.576190,0.599400,0.170767
0.157143,0.528067,0.088467
0.357143,0.477550,0.355200
0.495238,0.483683,0.296833
0.625714,0.373330,0.215680
0.422857,0.505020,0.172580
0.266667,0.484933,0.101533
0.495238,0.524000,0.458422
0.478572,0.974463,0.230775
0.747619,0.472375,0.204133
0.185714,0.815500,0.362700
0.430952,0.952650,0.027267
0.261905,0.219317,0.127500
0.476190,0.198433,0.578900
0.157142,0.661000,0.198600
0.114286,0.725100,0.173300
0.153571,0.711550,0.375900
0.485714,0.616190,0.183220
0.453571,0.752925,0.109675
0.507143,0.721650,0.134017
0.185714,0.724900,0.217100
0.600000,0.448775,0.303200
0.489286,0.415737,0.089650
0.342857,0.737775,0.109400
0.267347,0.644907,0.100500
0.519047,0.842200,0.192583
0.251020,0.935021,0.023057
0.280952,0.477508,0.064283
0.367857,0.418837,0.066938
0.442857,0.909550,0.279100
0.402041,0.477971,0.356114
0.433334,0.638550,0.139717
0.411905,0.838933,0.392650
0.175510,0.639957,0.031443
0.432142,0.780812,0.128550
0.385714,0.249842,0.027483
0.215873,0.299417,0.254133
0.514285,0.977275,0.088800
0.190476,0.633258,0.160983
0.528571,0.816990,0.089840
0.260714,0.233937,0.047900
