alpha,phi,h
0.067857,0.663675,0.119262
0.395238,0.532933,0.090067
0.188571,0.340850,0.614400
0.042857,0.229400,0.328333
0.282143,0.645988,0.126950
0.340000,0.927350,0.135300
0.353572,0.881088,0.313588
0.254762,0.818667,0.257583
0.067857,0.670212,0.135188
0.094285,0.801310,0.328140
0.380952,0.222525,0.291750
0.238095,0.902767,0.273933
0.380000,0.925925,0.263770
0.339286,0.847112,0.399350
0.414286,0.502500,0.651500
0.242857,0.802436,0.316229
0.165306,0.544914,0.108829
0.208572,0.599480,0.103460
0.214286,0.772090,0.289720
0.085714,0.680800,0.152850
0.063266,0.651893,0.083671
0.175000,0.821612,0.317350
0.300000,0.770875,0.190800
0.203572,0.180512,0.446275
0.148571,0.148270,0.799980
0.209524,0.457842,0.270783
0.185714,0.932283,0.312433
0.179592,0.885393,0.223557
0.437143,0.980450,0.153860
0.057143,0.673500,0.100925
0.302857,0.835420,0.283220
0.071429,0.640517,0.103133
0.144898,0.673379,0.394186
0.176190,0.395983,0.345967
0.040476,0.078967,0.365017
0.178571,0.591133,0.111350
0.035714,0.761938,0.342750
0.073470,0.679271,0.096371
0.335715,0.532200,0.039200
0.028571,0.132750,0.370775
0.210714,0.749500,0.290950
0.085714,0.304642,0.327417
0.300000,0.782050,0.333000
0.271429,0.685850,0.174750
0.228571,0.524025,0.307900
0.495238,0.376158,0.293917
0.103571,0.156438,0.669950
0.114286,0.664083,0.112467
0.112245,0.417036,0.247757
0.228571,0.515450,0.331900
0.303572,0.923138,0.223287
0.196429,0.457162,0.302525
0.361905,0.520967,0.510767
0.428572,0.875890,0.232900
0.160714,0.766238,0.282400
0.050000,0.086975,0.371400
0.191429,0.428570,0.473600
0.393877,0.289921,0.511900
0.076190,0.784617,0.146200
0.328572,0.608225,0.116000
0.200000,0.096021,0.513414
0.114286,0.883738,0.089400
0.114286,0.677529,0.112714
0.171429,0.132213,0.343625
0.071429,0.717957,0.119014
0.033334,0.788450,0.243233
0.152381,0.705333,0.035267
0.033333,0.511650,0.433267
0.185714,0.811150,0.678833
0.071428,0.763150,0.346840
0.214286,0.618531,0.499238
0.231428,0.199920,0.853620
0.242857,0.170920,0.761340
0.067857,0.133188,0.432525
0.295238,0.797300,0.293033
0.128572,0.226920,0.455860
0.300000,0.346450,0.309100
0.023810,0.685017,0.374000
0.171428,0.715350,0.261400
0.114286,0.173125,0.429550
0.057143,0.286575,0.519950
0.200000,0.199000,0.549733
0.121429,0.323375,0.249250
0.248571,0.706470,0.383040
0.097619,0.676825,0.093017
0.309524,0.844575,0.174867
0.102857,0.582710,0.200980
0.168571,0.772630,0.292400
0.080953,0.684067,0.141100
0.267857,0.363450,0.334250
0.360714,0.575950,0.170025
0.038095,0.800492,0.191300
0.109524,0.355217,0.056500
0.078572,0.657288,0.100975
0.030000,0.134910,0.390330
0.109524,0.690467,0.097950
0.368572,0.345130,0.378260
0.092064,0.680400,0.102100
0.357143,0.906988,0.311975
0.250000,0.662875,0.322200
