alpha,phi,h
0.574248,0.600068,0.277007
0.486001,0.530650,0.247406
0.530955,0.585384,0.219584
0.512059,0.610750,0.240391
0.444191,0.580128,0.279854
0.507070,0.592523,0.180093
0.552967,0.601980,0.261471
0.516412,0.624009,0.206270
0.584431,0.564538,0.285275
0.545663,0.627581,0.231043
0.495473,0.585940,0.245443
0.514468,0.606569,0.221875
0.563108,0.609002,0.231652
0.627159,0.594123,0.189056
0.595393,0.590315,0.196005
0.490699,0.602877,0.271122
0.557884,0.609347,0.229612
0.604307,0.574221,0.198935
0.512832,0.640045,0.261367
0.515584,0.620393,0.219432
0.504377,0.550884,0.225414
0.525204,0.603578,0.227852
0.528627,0.611010,0.237019
0.505932,0.563749,0.225896
0.547862,0.629322,0.232011
0.473700,0.608192,0.204541
0.569739,0.601454,0.225080
0.556854,0.543272,0.237122
0.582136,0.621719,0.277235
0.488370,0.623331,0.178325
0.527591,0.604740,0.240579
0.571367,0.602528,0.189657
0.518396,0.564336,0.268100
0.523059,0.571698,0.225771
0.542172,0.600502,0.303753
0.594597,0.605432,0.215542
0.524836,0.590598,0.248826
0.466251,0.558973,0.185666
0.583934,0.556336,0.204360
0.518856,0.539497,0.251553
0.543096,0.589570,0.247337
0.528899,0.577186,0.234366
0.505286,0.650004,0.230670
0.481563,0.591212,0.179470
0.439185,0.602272,0.280840
0.490668,0.632020,0.304816
0.602881,0.604971,0.186404
0.474606,0.595507,0.222668
0.541317,0.601847,0.203075
0.529310,0.558652,0.186980
0.484168,0.556025,0.267526
0.499394,0.560785,0.252693
0.487597,0.572640,0.249084
0.443066,0.600265,0.199511
0.518352,0.569296,0.246161
0.487706,0.563467,0.236422
0.512311,0.601696,0.251976
0.543128,0.628508,0.195447
0.537686,0.558179,0.214580
0.538847,0.602662,0.219299
0.552389,0.573297,0.259632
0.527173,0.604872,0.288162
0.430578,0.619586,0.253854
0.508369,0.596969,0.224420
0.535035,0.596999,0.251623
0.495280,0.640404,0.239833
0.456942,0.581608,0.262689
0.482778,0.607746,0.202686
0.536052,0.562496,0.253279
0.496191,0.617323,0.255557
0.480751,0.637204,0.277906
0.506875,0.581603,0.218213
0.597858,0.604417,0.200645
0.453538,0.586663,0.219285
0.551217,0.640933,0.265270
0.546955,0.617801,0.278789
0.547917,0.596534,0.263771
0.541811,0.568531,0.204228
0.500119,0.607292,0.244915
0.452610,0.604894,0.226154
0.524192,0.567351,0.249727
0.491695,0.629043,0.195659
0.549013,0.602753,0.225742
0.508542,0.591155,0.170069
0.526299,0.608788,0.258842
0.497939,0.631170,0.287270
0.570451,0.641305,0.187143
0.556353,0.544118,0.199120
0.482776,0.661912,0.290788
0.475112,0.586240,0.224078
0.579125,0.555006,0.276871
0.551486,0.577520,0.211874
0.470033,0.645633,0.207104
0.493452,0.640752,0.208792
0.470663,0.603012,0.178049
0.581627,0.562130,0.231669
0.494443,0.603980,0.240665
0.519782,0.615644,0.210360
0.488857,0.620576,0.229765
0.488797,0.620440,0.191560
