alpha,phi,h
0.076190,0.750733,0.204867
0.377143,0.694440,0.245500
0.475510,0.849343,0.084486
0.432653,0.795536,0.067486
0.357143,0.821870,0.345940
0.277143,0.714190,0.252740
0.453572,0.569975,0.092125
0.160000,0.711320,0.201000
0.500000,0.419425,0.215450
0.439286,0.505775,0.314200
0.397619,0.734300,0.109500
0.323809,0.464083,0.332067
0.432653,0.630036,0.314900
0.251428,0.713300,0.126360
0.357143,0.957313,0.125200
0.280952,0.698258,0.148067
0.135714,0.383138,0.304100
0.400000,0.202250,0.333550
0.385715,0.919867,0.153400
0.353571,0.505413,0.023825
0.304762,0.911350,0.156867
0.266666,0.216750,0.381167
0.412245,0.746386,0.102314
0.421428,0.881200,0.067850
0.116326,0.175779,0.121714
0.142857,0.189580,0.471620
0.037143,0.445570,0.069740
0.171429,0.749783,0.096267
0.175325,0.799073,0.043509
0.361905,0.870300,0.307300
0.071429,0.791100,0.347000
0.380953,0.438033,0.065583
0.067857,0.215575,0.142925
0.128571,0.597000,0.275000
0.257142,0.858175,0.214400
0.271429,0.871267,0.038467
0.300000,0.699200,0.378400
0.114286,0.692633,0.293667
0.437143,0.871700,0.061900
0.590476,0.740367,0.046733
0.190476,0.643000,0.080567
0.407143,0.621250,0.301800
0.359524,0.454992,0.369733
0.178571,0.182500,0.183975
0.232653,0.815014,0.234786
0.128571,0.302264,0.107871
0.388095,0.453817,0.372250
0.157143,0.937825,0.149525
0.171429,0.781950,0.093600
0.342857,0.525680,0.078860
0.204762,0.879350,0.234567
0.526190,0.712442,0.209300
0.371429,0.836100,0.365200
0.360714,0.811287,0.149700
0.103572,0.820344,0.048125
0.262857,0.813700,0.190200
0.376190,0.517275,0.060567
0.161225,0.710193,0.077814
0.309524,0.943033,0.401367
0.357143,0.825100,0.162633
0.095238,0.727317,0.309833
0.508163,0.847714,0.105671
0.242857,0.418292,0.404200
0.192857,0.691625,0.126167
0.230952,0.754408,0.042650
0.138095,0.792400,0.037900
0.294286,0.699260,0.339220
0.378571,0.851900,0.104075
0.209524,0.795800,0.162000
0.416666,0.737033,0.106033
0.176191,0.881750,0.050667
0.295238,0.429183,0.069233
0.402381,0.741083,0.300100
0.057143,0.524200,0.245367
0.200000,0.264321,0.211957
0.389796,0.717693,0.139986
0.290476,0.681217,0.292100
0.344898,0.726779,0.277857
0.204082,0.354336,0.204414
0.408163,0.374257,0.041757
0.361224,0.776464,0.084986
0.350000,0.608013,0.331975
0.122857,0.361860,0.371120
0.410714,0.929200,0.046950
0.088571,0.754150,0.241340
0.257143,0.835313,0.073625
0.438095,0.690117,0.336067
0.378571,0.804000,0.087025
0.202381,0.687733,0.525333
0.275000,0.509825,0.123475
0.180000,0.813420,0.048660
0.211429,0.632050,0.153160
0.057143,0.500150,0.320200
0.221429,0.832375,0.297300
0.378572,0.875975,0.017175
0.180952,0.912450,0.180100
0.116667,0.901075,0.339350
0.353572,0.798837,0.065325
0.390476,0.766517,0.251300
0.147619,0.796117,0.253267
