alpha,phi,h
0.606678,0.509659,0.243367
0.538579,0.499029,0.275498
0.563384,0.543069,0.244100
0.579703,0.533912,0.273285
0.598149,0.475018,0.293126
0.615675,0.497208,0.248866
0.525501,0.537205,0.266911
0.603373,0.466156,0.246637
0.542813,0.492788,0.283872
0.632403,0.536882,0.327790
0.531981,0.586413,0.261566
0.549241,0.518163,0.273651
0.632072,0.519361,0.275502
0.561841,0.510414,0.290376
0.588913,0.508055,0.301960
0.558834,0.569390,0.278935
0.575406,0.562090,0.318909
0.574370,0.539178,0.257479
0.593828,0.498259,0.302947
0.577426,0.555935,0.273643
0.596140,0.502785,0.265587
0.618114,0.522858,0.314713
0.593323,0.550018,0.265057
0.559722,0.586602,0.270978
0.638280,0.530576,0.236874
0.533288,0.538061,0.228956
0.586294,0.548160,0.282219
0.559114,0.529199,0.280556
0.603875,0.544185,0.297757
0.593200,0.497245,0.289447
0.593727,0.547525,0.218239
0.561098,0.554879,0.269375
0.571477,0.486729,0.268601
0.657185,0.465407,0.352423
0.531502,0.531155,0.305115
0.632783,0.537402,0.333938
0.575799,0.547383,0.288101
0.579147,0.552122,0.286110
0.663882,0.496816,0.273768
0.606107,0.583451,0.220078
0.602816,0.548616,0.228705
0.585465,0.485229,0.275377
0.584200,0.470925,0.312010
0.571869,0.529882,0.307346
0.622373,0.589033,0.296766
0.565074,0.503480,0.292202
0.627797,0.581473,0.273037
0.530506,0.510246,0.315362
0.609844,0.536385,0.291523
0.568027,0.463370,0.264230
0.606904,0.509995,0.335755
0.571588,0.560177,0.285421
0.642451,0.566962,0.332696
0.554504,0.551454,0.319003
0.586820,0.504510,0.313838
0.592413,0.521045,0.266129
0.607154,0.546361,0.292622
0.594041,0.461669,0.273825
0.538647,0.453560,0.267178
0.611363,0.544087,0.232100
0.594726,0.512795,0.292807
0.634675,0.524561,0.245288
0.582491,0.514715,0.291445
0.628269,0.537522,0.284408
0.500091,0.539176,0.229993
0.549109,0.553797,0.250644
0.561358,0.505727,0.335421
0.537534,0.541892,0.340614
0.609535,0.565609,0.270512
0.578596,0.546979,0.298465
0.590747,0.476507,0.321954
0.559190,0.546159,0.346350
0.593464,0.537125,0.228452
0.588744,0.538294,0.235423
0.522825,0.486491,0.247784
0.551288,0.524555,0.276430
0.572654,0.586911,0.242831
0.631167,0.518413,0.280953
0.609129,0.509353,0.245097
0.604014,0.523040,0.287243
0.594987,0.534071,0.269830
0.542586,0.528184,0.301454
0.581918,0.508853,0.331972
0.562093,0.492872,0.284213
0.570530,0.516753,0.285191
0.569777,0.558401,0.309780
0.572672,0.521440,0.293012
0.637338,0.551518,0.271963
0.556375,0.503175,0.312645
0.615847,0.569919,0.271868
0.566327,0.520074,0.258732
0.534026,0.511860,0.282570
0.613023,0.480026,0.289059
0.564239,0.534957,0.325180
0.587531,0.533413,0.284358
0.582668,0.496215,0.286380
0.601256,0.501787,0.350697
0.624178,0.502311,0.281098
0.638018,0.541591,0.267552
0.633240,0.490118,0.267471
