alpha,phi,h
0.456502,0.323520,0.676359
0.590017,0.363972,0.615996
0.667374,0.558670,0.529518
0.764812,0.207653,0.607211
0.578079,0.441172,0.388013
0.575382,0.172038,0.624093
0.601383,0.418579,0.502923
0.701775,0.255572,0.402807
0.540351,0.295187,0.333566
0.338992,0.254760,0.478895
0.307454,0.541635,0.576196
0.338042,-0.145711,0.542008
0.368313,-0.017894,0.590703
0.660389,0.346032,0.337025
0.685992,0.435647,0.310938
0.509394,0.435164,0.330679
0.570855,0.359791,0.500910
0.709571,0.374309,0.470358
0.562414,0.474818,0.413888
0.517795,0.392831,0.492405
0.439037,0.351393,0.182691
0.666476,0.350018,0.413031
0.380802,0.435278,0.461676
0.479958,0.533259,0.349500
0.639406,0.420801,0.372688
0.666550,0.641538,0.793331
0.704072,0.331326,0.478866
0.606377,0.377536,0.603246
0.418530,0.295683,0.549425
0.588480,0.448473,0.418236
0.539286,0.395090,0.396110
0.404432,0.395022,0.504574
0.098698,0.214299,0.486466
0.582985,0.194657,0.504165
0.551291,0.313323,0.506622
0.525096,0.376457,0.450557
0.541182,0.367004,0.557734
0.374601,0.525730,0.460214
0.466842,0.022910,0.508293
0.555874,0.296043,0.849520
0.515795,0.185916,0.499159
0.589528,0.257275,0.481909
0.362391,0.317098,0.589678
0.604779,0.369037,0.439338
0.591589,0.385875,0.762350
0.413098,0.188836,0.486575
0.518479,0.428879,0.391407
0.546365,0.834662,0.170615
0.588932,0.308781,0.385067
0.337423,0.382338,0.758998
0.236388,0.212655,0.667217
0.451226,0.424878,0.267246
0.625476,0.150658,0.695310
0.761733,0.361885,0.299337
0.549828,0.513189,0.327683
0.547542,0.478730,0.476127
0.622409,0.370944,0.563720
0.673951,0.119443,0.630954
0.412093,0.318175,0.461984
0.499305,0.334662,0.405737
0.436927,0.266137,0.529260
0.501638,0.381683,0.846724
0.758100,0.275410,0.397984
0.635436,0.367545,0.585705
0.600400,0.450293,0.489840
0.586104,0.205462,0.727214
0.627683,0.390022,0.452697
0.354628,0.369933,0.396475
0.484399,0.411419,0.472880
0.495283,0.399819,0.652762
0.700134,0.471770,0.719406
0.619255,0.633074,1.033151
0.696614,0.293698,0.539083
0.647424,0.272540,0.497000
0.555153,0.362265,0.548308
0.475260,0.267752,0.746862
0.644897,0.286432,0.303498
0.547712,0.339298,0.411078
0.602382,0.329149,0.618991
0.509612,0.493325,0.536773
0.499265,0.565888,0.291193
0.410082,0.619072,0.174516
0.445592,0.253730,0.538309
0.327271,0.427571,0.258898
0.472177,0.692711,1.127672
0.409136,0.368460,0.604518
0.598714,0.467215,0.461975
0.643661,0.486230,0.393609
0.366286,0.304746,0.442111
0.458977,0.439281,0.494971
0.282737,0.203041,0.603948
0.607087,0.363378,0.359463
0.570216,0.326624,0.384903
0.414930,0.250558,0.431479
0.458611,0.267815,0.340794
0.564519,0.474638,0.265617
0.515973,0.628261,0.441315
0.354922,0.272196,0.622508
0.200422,0.120779,0.720923
0.541869,0.459866,0.348716
