alpha,phi,h
0.718520,0.292662,0.605862
0.610925,0.306685,0.547075
0.671900,0.285701,0.560108
0.666713,0.328963,0.558172
0.651411,0.337958,0.611003
0.742223,0.358359,0.567576
0.645824,0.308187,0.547800
0.705180,0.431133,0.627860
0.643399,0.277200,0.646345
0.704023,0.271886,0.574313
0.645561,0.316446,0.636805
0.703411,0.365482,0.578247
0.726888,0.257907,0.584491
0.592390,0.291189,0.566909
0.697950,0.325974,0.579923
0.678468,0.339254,0.558890
0.709333,0.345823,0.535853
0.604677,0.312303,0.608667
0.673670,0.246118,0.602014
0.637624,0.262124,0.558405
0.721320,0.329489,0.637307
0.622262,0.345466,0.641280
0.692802,0.226718,0.629032
0.631774,0.313420,0.637254
0.708406,0.312989,0.612091
0.705367,0.268423,0.651497
0.682388,0.302629,0.560264
0.672855,0.275847,0.631223
0.696694,0.346621,0.551107
0.726343,0.259364,0.548239
0.661814,0.309141,0.616839
0.656086,0.328791,0.586343
0.708524,0.287865,0.533672
0.673236,0.278807,0.530151
0.732437,0.295614,0.650548
0.696523,0.281745,0.593754
0.692532,0.274008,0.580668
0.709007,0.240623,0.579940
0.769802,0.279635,0.611025
0.767374,0.292747,0.560507
0.695311,0.308136,0.701037
0.664258,0.357421,0.648320
0.739520,0.317162,0.508641
0.722586,0.280409,0.561856
0.686778,0.346054,0.632813
0.634619,0.256236,0.605243
0.649515,0.344947,0.617849
0.623441,0.334691,0.662465
0.662670,0.277633,0.565963
0.664179,0.321778,0.584722
0.682619,0.258629,0.595283
0.713202,0.329298,0.672115
0.659989,0.296435,0.489512
0.678883,0.358147,0.646518
0.671658,0.283338,0.602340
0.699854,0.343338,0.620039
0.680972,0.287999,0.586460
0.691771,0.350166,0.560500
0.691350,0.274554,0.601345
0.819906,0.313686,0.622335
0.679457,0.354707,0.574106
0.654891,0.313848,0.572875
0.681477,0.270548,0.632888
0.626204,0.362138,0.580070
0.815837,0.283158,0.590491
0.721543,0.293947,0.551330
0.583102,0.318061,0.520583
0.694322,0.344550,0.580936
0.627603,0.229771,0.603377
0.676267,0.293695,0.642791
0.690075,0.247443,0.642834
0.652614,0.303546,0.586708
0.701553,0.236299,0.565098
0.771313,0.334070,0.650296
0.640674,0.345283,0.616263
0.674001,0.361334,0.645341
0.609068,0.320681,0.618258
0.697103,0.320606,0.604477
0.646808,0.308016,0.578511
0.692202,0.302740,0.604325
0.691512,0.330489,0.642789
0.712673,0.295141,0.648305
0.616797,0.343310,0.570017
0.718551,0.269881,0.565362
0.715591,0.319518,0.565759
0.709812,0.301072,0.583175
0.678927,0.255810,0.581401
0.715535,0.361657,0.550655
0.717289,0.311803,0.573852
0.705398,0.349289,0.592040
0.649893,0.265790,0.623519
0.761604,0.295164,0.557759
0.702770,0.266628,0.604099
0.678196,0.278301,0.616395
0.682793,0.336705,0.528029
0.636070,0.271769,0.558005
0.699105,0.273798,0.565381
0.681213,0.298015,0.585122
0.683926,0.283558,0.589661
0.678687,0.259228,0.657327
