alpha,phi,h
0.084343,0.198406,0.441761
0.097320,0.193795,0.428596
0.109427,0.161697,0.409563
0.089605,0.166999,0.413876
0.091161,0.188466,0.427146
0.105041,0.171378,0.431986
0.114425,0.133387,0.435199
0.084749,0.190473,0.381611
0.080638,0.193638,0.362298
0.071443,0.171072,0.452731
0.061315,0.153924,0.414335
0.109490,0.179594,0.395961
0.085505,0.190386,0.466011
0.084285,0.190568,0.379154
0.086434,0.185237,0.424023
0.084585,0.124542,0.425838
0.091418,0.218735,0.415599
0.082791,0.131797,0.420876
0.083655,0.132631,0.414075
0.104402,0.148915,0.426233
0.113877,0.139907,0.434366
0.105816,0.165551,0.424518
0.097167,0.164985,0.451353
0.075813,0.149166,0.433389
0.081232,0.212012,0.413722
0.100283,0.164549,0.420136
0.088567,0.152842,0.416382
0.117954,0.117808,0.437060
0.100718,0.196476,0.438178
0.063630,0.211862,0.406942
0.098385,0.206135,0.427510
0.058001,0.193222,0.385762
0.088834,0.129939,0.440243
0.083381,0.195274,0.417872
0.085634,0.156130,0.454774
0.103197,0.181197,0.430099
0.084917,0.144151,0.401291
0.110249,0.216396,0.416579
0.096142,0.189683,0.477083
0.112951,0.129244,0.492242
0.072418,0.190372,0.399147
0.095250,0.198683,0.446699
0.087921,0.190327,0.408946
0.092592,0.179969,0.405030
0.074363,0.180041,0.415915
0.077164,0.215091,0.418566
0.092809,0.184090,0.465418
0.091158,0.205095,0.477060
0.086939,0.215943,0.381678
0.076032,0.139446,0.428311
0.063305,0.154690,0.416617
0.096577,0.181622,0.454599
0.099427,0.169749,0.448613
0.097505,0.144733,0.434031
0.063947,0.174955,0.425850
0.106207,0.181090,0.387053
0.109698,0.131064,0.436290
0.039265,0.214934,0.434405
0.071687,0.159481,0.403829
0.094454,0.144225,0.443688
0.089152,0.237943,0.432198
0.074744,0.182485,0.392298
0.088106,0.150114,0.390951
0.102463,0.146020,0.412014
0.079057,0.169215,0.462530
0.099773,0.164359,0.449061
0.106756,0.176841,0.431228
0.080204,0.160350,0.389211
0.079051,0.165337,0.451027
0.065430,0.175441,0.378694
0.100387,0.185292,0.439071
0.102554,0.159681,0.382304
0.079049,0.245754,0.451550
0.090776,0.155439,0.485002
0.098667,0.124728,0.425768
0.081960,0.178361,0.438828
0.073450,0.210571,0.384299
0.098162,0.193430,0.373444
0.098636,0.179819,0.387605
0.117927,0.182471,0.409373
0.081714,0.224903,0.409566
0.083421,0.145230,0.431679
0.072731,0.182196,0.417314
0.101314,0.163246,0.450335
0.083826,0.166552,0.437507
0.117195,0.164740,0.411043
0.100412,0.178195,0.415397
0.082615,0.200437,0.426577
0.074408,0.193356,0.419345
0.106166,0.179220,0.408677
0.089193,0.162047,0.435932
0.081869,0.134944,0.411749
0.078598,0.168565,0.410714
0.092131,0.182548,0.438920
0.085746,0.179491,0.414461
0.091304,0.199428,0.414692
0.096498,0.190287,0.399357
0.057564,0.209634,0.383893
0.112938,0.144273,0.432081
0.084214,0.195773,0.386381
