alpha,phi,h
0.382089,0.209677,0.411289
0.413923,0.191816,0.370169
0.427715,0.190920,0.372421
0.433049,0.202876,0.360089
0.419896,0.217379,0.381255
0.429026,0.199501,0.386273
0.436498,0.147630,0.364203
0.428658,0.186988,0.334954
0.388986,0.200341,0.328972
0.388151,0.185333,0.409355
0.355419,0.173882,0.354498
0.462069,0.194860,0.353772
0.361705,0.205818,0.402271
0.428079,0.227056,0.346566
0.404833,0.200782,0.381840
0.427138,0.152757,0.356510
0.400876,0.247403,0.380515
0.404859,0.142736,0.379800
0.424471,0.160932,0.357605
0.437002,0.177105,0.372297
0.454098,0.173313,0.384503
0.447255,0.206037,0.367563
0.451638,0.198893,0.398085
0.404693,0.185578,0.387081
0.392684,0.227791,0.368114
0.431198,0.192207,0.369612
0.398222,0.163202,0.363289
0.426775,0.132333,0.374598
0.413256,0.230516,0.401751
0.360653,0.241031,0.360009
0.393220,0.239336,0.376381
0.354840,0.220221,0.361611
0.407257,0.152986,0.402026
0.411289,0.196594,0.362654
0.388359,0.179969,0.409537
0.436577,0.205053,0.394095
0.417970,0.178500,0.352493
0.463960,0.246386,0.385968
0.420294,0.226472,0.445203
0.454281,0.167251,0.436712
0.360811,0.200422,0.350973
0.439656,0.234927,0.392306
0.357495,0.218408,0.380074
0.452232,0.198262,0.352740
0.368054,0.169624,0.372000
0.435128,0.224472,0.375964
0.402658,0.207954,0.412949
0.409602,0.229860,0.434043
0.411930,0.235139,0.327190
0.404164,0.171489,0.393727
0.342934,0.163304,0.373768
0.414218,0.200973,0.395621
0.432035,0.199631,0.405823
0.407717,0.172929,0.386751
0.376031,0.170446,0.373249
0.425725,0.206211,0.330341
0.449426,0.182062,0.376586
0.341534,0.238476,0.395129
0.402704,0.181080,0.364857
0.416149,0.170538,0.396742
0.429995,0.242266,0.389993
0.392886,0.201332,0.350275
0.426314,0.181211,0.337253
0.451047,0.173376,0.354027
0.409599,0.216898,0.425089
0.420153,0.190645,0.407274
0.475025,0.178755,0.385552
0.416105,0.185334,0.345013
0.385542,0.174090,0.399795
0.391040,0.188704,0.339469
0.420946,0.221469,0.381686
0.433501,0.163511,0.326423
0.440994,0.264256,0.387103
0.414595,0.181632,0.443627
0.422821,0.149440,0.364285
0.419624,0.192993,0.395869
0.369190,0.215441,0.339237
0.414416,0.231261,0.327554
0.436277,0.222259,0.352116
0.476637,0.230255,0.350220
0.408678,0.228756,0.376025
0.390880,0.164451,0.390509
0.402832,0.204658,0.357731
0.422557,0.181247,0.394064
0.379232,0.183214,0.405342
0.431724,0.165811,0.340197
0.436378,0.176333,0.354881
0.421575,0.228557,0.372375
0.396731,0.231733,0.373147
0.445644,0.180300,0.359449
0.394158,0.189920,0.378800
0.399450,0.164926,0.357924
0.440429,0.180810,0.368022
0.422800,0.180851,0.395101
0.381531,0.195555,0.379729
0.411732,0.227454,0.363040
0.416708,0.219608,0.361531
0.334965,0.215426,0.354802
0.455740,0.180251,0.397213
0.415928,0.213446,0.341475
