alpha,phi,h
0.608835,0.565918,0.353094
0.653847,0.629971,0.394483
0.626622,0.673075,0.409343
0.718046,0.645920,0.371169
0.608524,0.613028,0.386981
0.597198,0.572716,0.394929
0.604997,0.596806,0.385501
0.688395,0.618177,0.414771
0.664445,0.634546,0.371335
0.623119,0.554437,0.370343
0.593839,0.596212,0.366496
0.648961,0.574359,0.425015
0.620325,0.638543,0.369375
0.647997,0.608504,0.380743
0.646620,0.581946,0.385210
0.621906,0.623553,0.369466
0.619281,0.624576,0.358200
0.651039,0.599072,0.376986
0.674808,0.593990,0.383308
0.640354,0.603769,0.408957
0.660040,0.561258,0.400492
0.654899,0.673655,0.395133
0.658230,0.632844,0.418462
0.694211,0.623906,0.430343
0.653505,0.600006,0.428884
0.661332,0.598736,0.380527
0.649752,0.590663,0.386133
0.623231,0.580708,0.377032
0.631202,0.621574,0.382465
0.614340,0.621244,0.389824
0.675191,0.619186,0.325445
0.644059,0.610558,0.397286
0.702882,0.587743,0.401482
0.685185,0.579906,0.394163
0.617778,0.554523,0.348252
0.633629,0.592346,0.408377
0.664027,0.659052,0.389130
0.601202,0.645735,0.370103
0.622923,0.580219,0.344870
0.625692,0.634048,0.342747
0.595942,0.613003,0.391511
0.652243,0.624797,0.368329
0.609891,0.587768,0.334900
0.679134,0.628118,0.382261
0.602668,0.605314,0.411796
0.643623,0.626638,0.385301
0.644249,0.589939,0.350245
0.666022,0.618335,0.373328
0.587086,0.608334,0.385839
0.676434,0.614033,0.354089
0.633432,0.620826,0.392884
0.629024,0.618763,0.346381
0.599994,0.603353,0.356847
0.620214,0.634445,0.400305
0.653890,0.613525,0.394749
0.659842,0.624523,0.357763
0.642450,0.605762,0.313688
0.658806,0.586689,0.381326
0.646847,0.630872,0.396632
0.614824,0.608591,0.352907
0.627807,0.574427,0.371453
0.657358,0.627122,0.362297
0.572822,0.593488,0.423578
0.576202,0.611871,0.403075
0.622062,0.627771,0.384885
0.596672,0.634528,0.400744
0.637453,0.584726,0.422331
0.694914,0.607906,0.406176
0.631124,0.604355,0.390055
0.644292,0.581625,0.386512
0.669802,0.622919,0.380081
0.551125,0.551381,0.377377
0.544956,0.595253,0.419795
0.638589,0.609894,0.366817
0.632743,0.561937,0.409210
0.631162,0.631070,0.372543
0.631977,0.645050,0.340133
0.625418,0.602682,0.408580
0.616704,0.605864,0.397936
0.621380,0.634779,0.359829
0.602389,0.599817,0.386009
0.615741,0.638284,0.367783
0.602550,0.597150,0.407103
0.594372,0.600230,0.374631
0.647758,0.586314,0.349244
0.656025,0.607006,0.378120
0.587016,0.624372,0.353604
0.655269,0.542673,0.368020
0.670281,0.583466,0.423399
0.614807,0.617374,0.375103
0.617348,0.730043,0.362361
0.594266,0.611149,0.365154
0.652160,0.584867,0.433365
0.621370,0.642040,0.378147
0.663605,0.576535,0.353019
0.663040,0.541683,0.395462
0.676912,0.619558,0.389921
0.629966,0.634112,0.352464
0.684512,0.634487,0.361119
0.586348,0.628337,0.421292
