alpha,phi,h
0.067857,0.515513,0.634600
0.285714,0.539167,0.698000
0.153571,0.179838,0.618900
0.271429,0.702683,0.206200
0.197619,0.236600,0.642567
0.303571,0.340825,0.596625
0.097143,0.421010,0.666260
0.202857,0.713910,0.443720
0.085714,0.517650,0.445600
0.428571,0.316600,0.452800
0.387302,0.590328,0.711389
0.105714,0.416440,0.592020
0.250000,0.702400,0.743500
0.230357,0.693625,0.534712
0.142857,0.971867,0.459433
0.204762,0.427450,0.546000
0.134285,0.899350,0.695000
0.403571,0.129925,0.348075
0.283673,0.582771,0.472300
0.193878,0.690557,0.462386
0.208163,0.742693,0.429600
0.021428,0.971075,0.143150
0.100000,0.489080,0.333100
0.289286,0.789362,0.631575
0.078572,0.718975,0.332150
0.138095,0.715200,0.160100
0.278572,0.894987,0.309800
0.100000,0.457700,0.252950
0.077143,0.711965,0.602930
0.319048,0.858467,0.156600
0.128571,0.538500,0.901833
0.102041,0.633564,0.633871
0.025000,0.657050,0.605900
0.360714,0.802388,0.218925
0.121429,0.701950,0.576000
0.095238,0.735217,0.259867
0.118367,0.867564,0.892000
0.080952,0.526550,0.381667
0.125000,0.922162,0.439400
0.342857,0.714317,0.491300
0.102857,0.770560,0.425060
0.177143,0.494160,0.533340
0.307143,0.749950,0.472625
0.189285,0.561325,0.439450
0.221429,0.792225,0.461350
0.206122,0.850636,0.557386
0.121428,0.505494,0.896387
0.042857,0.614633,0.601333
0.357143,0.237880,0.577580
0.268572,0.438940,0.841400
0.339286,0.554769,0.474500
0.028572,0.473967,0.581467
0.117857,0.950856,0.265925
0.084127,0.674244,0.318933
0.197959,0.830493,0.307029
0.407143,0.410025,0.865150
0.285714,0.358200,0.649914
0.571428,0.862167,0.513400
0.075000,0.459238,0.647050
0.157143,0.526288,0.240350
0.135714,0.853867,0.269383
0.261904,0.692250,0.314833
0.420408,0.289307,0.624300
0.050000,0.911887,0.451350
0.387755,0.726621,0.445514
0.078572,0.652162,0.352300
0.100000,0.253417,0.494667
0.200000,0.632725,0.139200
0.350000,0.874200,0.658700
0.122222,0.898394,0.358122
0.200000,0.331993,0.825829
0.132143,0.899975,0.360050
0.304082,0.040729,0.890186
0.253572,0.951025,0.391800
0.042857,0.282333,0.594667
0.490476,0.870167,0.269500
0.165714,0.228450,0.787460
0.571429,0.503000,0.190900
0.160000,0.607930,0.134940
0.332143,0.590625,0.156100
0.194286,0.704190,0.465400
0.189285,0.781750,0.332450
0.131429,0.368500,0.571720
0.155102,0.278886,0.283614
0.371429,0.734300,0.548957
0.057143,0.534480,0.661260
0.090476,0.917550,0.394483
0.192857,0.765250,0.651150
0.014286,0.505550,0.573500
0.057143,0.772183,0.441167
0.205714,0.711680,0.052040
0.050000,0.465800,0.717150
0.297143,0.833310,0.754560
0.211905,0.698508,0.329867
0.090476,0.759008,0.326283
0.350000,0.982000,0.492400
0.167857,0.539400,0.147625
0.114285,0.453250,0.367800
0.166667,0.532867,0.530867
0.060000,0.628800,0.628580
