alpha,phi,h
0.399336,0.224338,0.301629
0.360563,0.248984,0.280706
0.375692,0.244823,0.318864
0.398479,0.227398,0.355304
0.296359,0.274442,0.353192
0.367375,0.269275,0.304876
0.372687,0.264506,0.269888
0.400639,0.222615,0.267787
0.371729,0.255231,0.230467
0.316844,0.292136,0.259327
0.335660,0.245575,0.240987
0.233624,0.346000,0.335861
0.331708,0.321314,0.349605
0.397397,0.312538,0.306812
0.353028,0.239177,0.335856
0.380842,0.221107,0.292169
0.344328,0.300284,0.304266
0.348253,0.312141,0.335698
0.349240,0.281273,0.252808
0.366974,0.247603,0.283286
0.304922,0.283771,0.316694
0.320297,0.209211,0.322615
0.384221,0.284116,0.288076
0.402520,0.281940,0.321728
0.310797,0.286360,0.344420
0.287283,0.304986,0.314119
0.323363,0.247003,0.357194
0.292726,0.268122,0.278304
0.319744,0.289048,0.297176
0.374528,0.275839,0.265927
0.374891,0.280079,0.309831
0.287996,0.279930,0.321279
0.310052,0.287902,0.300548
0.352386,0.237706,0.344982
0.347406,0.243879,0.325201
0.399279,0.223187,0.275110
0.322395,0.280836,0.286714
0.332028,0.308470,0.340169
0.334381,0.252845,0.332109
0.365635,0.224920,0.327036
0.329835,0.294833,0.298421
0.321861,0.322775,0.351255
0.344677,0.343210,0.407199
0.354575,0.310467,0.260009
0.309507,0.266399,0.328980
0.392041,0.273338,0.270786
0.345732,0.289591,0.300566
0.295107,0.279047,0.285922
0.382020,0.242561,0.279306
0.359456,0.236740,0.238072
0.311613,0.300826,0.297970
0.378334,0.280619,0.303179
0.394378,0.215663,0.281049
0.261655,0.308280,0.279000
0.368636,0.275305,0.354098
0.313772,0.270687,0.304625
0.356317,0.313665,0.283671
0.319067,0.272604,0.284532
0.394659,0.237321,0.262859
0.369488,0.239555,0.342645
0.362263,0.271493,0.342440
0.419434,0.303825,0.305511
0.394356,0.256563,0.288729
0.338804,0.258420,0.313985
0.273140,0.309167,0.252727
0.385868,0.308405,0.328784
0.356893,0.290951,0.331836
0.356327,0.250116,0.190697
0.347112,0.291108,0.298241
0.279770,0.307352,0.304369
0.326288,0.269296,0.320366
0.306431,0.278705,0.352264
0.400643,0.259870,0.248833
0.328405,0.249729,0.284274
0.347927,0.281899,0.300294
0.292345,0.274926,0.343984
0.279353,0.229164,0.323790
0.371437,0.254503,0.242233
0.362368,0.264154,0.321984
0.376660,0.236283,0.241135
0.354298,0.232708,0.225278
0.375706,0.271360,0.322981
0.369170,0.278096,0.267188
0.298349,0.266624,0.248970
0.345414,0.291842,0.330385
0.315565,0.320726,0.338936
0.292826,0.311423,0.305027
0.372827,0.241185,0.254099
0.261155,0.288533,0.322849
0.361164,0.236835,0.248594
0.359749,0.295281,0.322504
0.260825,0.269398,0.380556
0.322818,0.290466,0.239749
0.398320,0.211132,0.303565
0.355583,0.268222,0.293084
0.319641,0.270386,0.324890
0.341082,0.306463,0.339883
0.342141,0.286026,0.262807
0.320762,0.270486,0.298300
0.385622,0.237518,0.300536
