alpha,phi,h
0.437143,0.656780,0.976040
0.096429,0.946638,0.708000
0.230612,0.239307,0.844457
0.180952,0.911367,0.384950
0.183333,0.887783,0.640250
0.423809,0.675667,0.871567
0.407143,0.377942,0.539650
0.377143,0.597400,0.656640
0.326531,0.929000,0.820514
0.131429,0.835760,0.614180
0.274285,0.951280,0.684300
0.139286,0.890700,0.686200
0.575510,0.906386,0.573086
0.350000,0.676225,0.616267
0.452381,0.765450,0.867967
0.309524,0.930808,0.624483
0.311905,0.889742,0.952033
0.448571,0.927520,0.467820
0.251786,0.912344,0.380812
0.325000,0.689488,0.567750
0.342857,0.992083,0.493967
0.514285,0.551867,0.514533
0.374286,0.955670,0.866280
0.452381,0.329050,0.547700
0.331429,0.848060,0.283280
0.407142,0.627825,0.784450
0.448571,0.609040,0.152140
0.042858,0.656850,0.649400
0.026530,0.378943,0.842600
0.128572,0.742688,0.664725
0.381633,0.967829,0.686414
0.290476,0.628883,0.426833
0.383673,0.379243,0.516757
0.507143,0.671850,0.969825
0.447619,0.930592,0.926300
0.505714,0.641570,0.631300
0.633333,0.398367,0.874033
0.085714,0.722517,0.763267
0.108928,0.702375,0.532875
0.287755,0.676486,0.865186
0.425000,0.954788,0.747850
0.078571,0.859650,0.440050
0.425000,0.815763,0.471125
0.364285,0.695650,0.563350
0.224490,0.888421,0.462371
0.478571,0.749725,0.668325
0.557143,0.251483,0.382900
0.376786,0.502831,0.775650
0.351429,0.367630,0.497140
0.237143,0.912460,0.856300
0.154286,0.896190,0.680520
0.385714,0.889538,0.671375
0.574285,0.905810,0.588200
0.528571,0.762160,0.853060
0.303572,0.756788,0.679463
0.328571,0.960575,0.706075
0.600000,0.350850,0.825500
0.298214,0.836450,0.472737
0.471429,0.734043,0.534629
0.531428,0.667860,0.559700
0.251020,0.859064,0.500371
0.110714,0.938787,0.597750
0.742857,0.984583,0.562533
0.392857,0.423775,0.553250
0.507143,0.623750,0.623875
0.366667,0.796617,0.636867
0.498214,0.323044,0.952525
0.254762,0.210217,0.156550
0.376191,0.667392,0.597200
0.281633,0.846064,0.622143
0.353061,0.931543,0.674857
0.352381,0.638975,0.616483
0.523809,0.685333,0.504150
0.266667,0.926467,0.510750
0.392857,0.587250,0.633650
0.505714,0.554770,0.691500
0.435714,0.519383,0.544917
0.421429,0.773267,0.726467
0.428571,0.635150,0.558700
0.454286,0.954170,0.815700
0.128572,0.809475,0.675650
0.254762,0.145867,0.190517
0.714286,0.324000,0.731600
0.168571,0.553470,0.610440
0.464286,0.979712,0.842400
0.357143,0.675580,0.527200
0.105714,0.551780,0.872840
0.336735,0.788071,0.662829
0.061225,0.886907,0.658929
0.509524,0.632583,0.625200
0.496428,0.622000,0.827450
0.378572,0.648762,0.960550
0.232143,0.852938,0.849713
0.150000,0.933725,0.644900
0.257143,0.775667,0.368733
0.557143,0.187450,0.688700
0.478572,0.598962,0.948925
0.319048,0.662642,0.657283
0.260000,0.711660,0.578660
0.503571,0.877150,0.362325
