alpha,phi,h
0.134286,0.066080,0.042880
0.482143,0.317588,0.283700
0.176190,0.404750,0.122100
0.140476,0.608442,0.072250
0.235714,0.277675,0.560200
0.397143,0.392270,0.347460
0.311905,0.466075,0.031833
0.208571,0.713190,0.409300
0.402381,0.169725,0.789367
0.348571,0.398620,0.207280
0.114286,0.100960,0.271560
0.160000,0.054930,0.323740
0.032142,0.054662,0.503975
0.331429,0.162750,0.823020
0.057143,0.296770,0.468080
0.175000,0.489263,0.456475
0.252381,0.293475,0.525133
0.221429,0.131375,0.455267
0.276191,0.080017,0.102883
0.342857,0.294050,0.147200
0.014286,0.260400,0.450500
0.030357,0.080669,0.698475
0.365714,0.761270,0.416100
0.038095,0.035433,0.575333
0.146429,0.015137,0.208275
0.373214,0.233275,0.280913
0.161905,0.059883,0.088233
0.116327,0.496364,0.276614
0.251428,0.047510,0.103060
0.219047,0.012633,0.335750
0.128571,0.027300,0.109700
0.257143,0.343690,0.101720
0.136735,0.579257,0.470714
0.300000,0.189083,0.351700
0.128571,0.074180,0.308780
0.214286,0.069767,0.546067
0.426190,0.579367,0.490383
0.196825,0.515050,0.305044
0.273809,0.860292,0.486583
0.185714,0.404770,0.275900
0.211905,0.190475,0.394150
0.285714,0.274375,0.684625
0.162857,0.343740,0.504600
0.114286,0.052783,0.058767
0.371429,0.412600,0.741100
0.100000,0.612900,0.026700
0.039286,0.854794,0.402500
0.128572,0.269100,0.572300
0.123810,0.392183,0.330933
0.266667,0.704717,0.148233
0.052381,0.038750,0.503433
0.410714,0.104550,0.392575
0.151786,0.055725,0.828038
0.197959,0.188500,0.160514
0.065714,0.376020,0.159600
0.432143,0.152987,0.575775
0.590476,0.076283,0.627333
0.226190,0.519283,0.518483
0.166667,0.449683,0.503433
0.267857,0.126294,0.365812
0.152381,0.089967,0.776700
0.103572,0.059413,0.161350
0.345714,0.243220,0.284760
0.214286,0.325040,0.117920
0.211429,0.512370,0.412040
0.035715,0.031025,0.235250
0.404762,0.136092,0.709900
0.148214,0.109131,0.544037
0.168571,0.295590,0.539600
0.107143,0.347517,0.263683
0.285715,0.097825,0.568700
0.361905,0.341283,0.139133
0.326190,0.313700,0.187867
0.233333,0.331417,0.560067
0.285714,0.063825,0.284200
0.177551,0.439064,0.671829
0.382857,0.693430,0.453140
0.171429,0.121060,0.109600
0.483333,0.518775,0.107683
0.045714,0.059300,0.476440
0.100000,0.132050,0.379900
0.157143,0.147800,0.092275
0.152381,0.220850,0.565767
0.122857,0.257050,0.312120
0.210714,0.084175,0.449900
0.377551,0.382021,0.423757
0.160714,0.027338,0.298825
0.303571,0.064325,0.556975
0.439286,0.114675,0.425275
0.202857,0.721580,0.150600
0.338095,0.428133,0.257333
0.050000,0.539456,0.119438
0.057143,0.397050,0.261200
0.133333,0.072533,0.553900
0.289285,0.296000,0.072125
0.128571,0.027300,0.109700
0.400000,0.374325,0.663550
0.275000,0.093150,0.113025
0.128572,0.361550,0.566700
0.362857,0.035500,0.705140
