alpha,phi,h
0.188572,0.483600,0.206260
0.195238,0.609233,0.056233
0.100000,0.388920,0.226540
0.100000,0.191421,0.261214
0.121428,0.210925,0.673000
0.167857,0.072850,0.312975
0.297143,0.904180,0.125240
0.142857,0.985450,0.012400
0.387755,0.849293,0.189686
0.042857,0.741700,0.367400
0.394286,0.522970,0.100740
0.091428,0.579400,0.162720
0.457143,0.485200,0.047500
0.097619,0.695725,0.182000
0.434285,0.726500,0.476020
0.050000,0.096263,0.356700
0.188572,0.963220,0.077180
0.383929,0.141269,0.381525
0.161905,0.486200,0.267167
0.075000,0.382937,0.233500
0.114285,0.753750,0.232025
0.146429,0.959200,0.093675
0.142857,0.466375,0.567850
0.028572,0.157400,0.099767
0.328572,0.807057,0.211400
0.268571,0.138700,0.148980
0.239286,0.455450,0.261425
0.002381,0.205192,0.513200
0.328571,0.759183,0.492633
0.160715,0.462625,0.194700
0.052381,0.507442,0.103183
0.303175,0.288289,0.110378
0.475000,0.742100,0.137525
0.082857,0.178390,0.254400
0.151785,0.719725,0.383825
0.308571,0.916920,0.342580
0.302381,0.854742,0.144800
0.069643,0.220006,0.214000
0.355714,0.748025,0.168710
0.082143,0.126663,0.140950
0.151428,0.613200,0.106440
0.067347,0.259521,0.207957
0.263265,0.765114,0.147714
0.059524,0.271292,0.235133
0.085714,0.842233,0.243333
0.085715,0.295533,0.179500
0.214286,0.497892,0.241250
0.200000,0.518017,0.086567
0.255102,0.550386,0.158286
0.042857,0.899750,0.461800
0.102857,0.845450,0.093080
0.092063,0.758806,0.147200
0.107143,0.318575,0.060300
0.059524,0.214992,0.154967
0.363266,0.943614,0.077171
0.040817,0.708586,0.355514
0.032143,0.505375,0.125975
0.364286,0.715200,0.156550
0.145714,0.434280,0.560760
0.080952,0.267367,0.136867
0.035714,0.232338,0.093050
0.102381,0.083817,0.168417
0.400000,0.849433,0.144400
0.397143,0.869250,0.155860
0.309524,0.957622,0.107078
0.061225,0.376636,0.245000
0.171429,0.974800,0.041160
0.361905,0.752333,0.168950
0.110714,0.554200,0.094125
0.171428,0.434029,0.457486
0.300000,0.794612,0.383275
0.204762,0.931250,0.082067
0.111428,0.483520,0.236260
0.151429,0.796290,0.201320
0.065714,0.519870,0.381180
0.148572,0.138670,0.473320
0.095238,0.581167,0.144467
0.157143,0.642660,0.138480
0.076191,0.352883,0.228667
0.046939,0.813493,0.291629
0.277551,0.272707,0.239229
0.060000,0.760970,0.180940
0.178571,0.649742,0.233600
0.242857,0.104875,0.800500
0.151786,0.299750,0.209037
0.334694,0.939393,0.385586
0.375000,0.940050,0.131150
0.111905,0.321417,0.272100
0.102857,0.136890,0.431880
0.162857,0.580860,0.222840
0.077143,0.744400,0.164180
0.117143,0.579080,0.227520
0.114286,0.683517,0.117533
0.214286,0.813017,0.216767
0.174286,0.268700,0.454120
0.171429,0.760400,0.279280
0.023809,0.635100,0.089133
0.126786,0.406650,0.581550
0.385714,0.966025,0.156725
0.085714,0.419125,0.236975
