alpha,phi,h
0.541473,0.550676,0.303328
0.469145,0.320763,0.374432
0.473244,0.598835,0.410671
0.530921,0.310401,0.401581
0.367471,0.499240,0.336345
0.617983,0.266896,0.504502
0.505746,0.418215,0.520027
0.699498,0.449431,0.414712
0.631997,0.350626,0.403672
0.425492,0.382856,0.439404
0.527568,0.380182,0.490190
0.386765,0.397906,0.278999
0.399090,0.680716,0.192330
0.492242,0.420523,0.541044
0.558673,0.375397,0.340178
0.507999,0.501482,0.428380
0.427982,0.397115,0.516186
0.541733,0.366373,0.509014
0.418110,0.307788,0.521165
0.400969,0.421544,0.268793
0.405621,0.409969,0.278122
0.701995,0.426257,0.331539
0.669273,0.262185,0.250745
0.322963,0.380658,0.418517
0.502778,0.263874,0.260898
0.646789,0.312211,0.380370
0.683708,0.575311,0.247487
0.579322,0.463340,0.425953
0.469749,0.349377,0.471324
0.322538,0.412676,0.258481
0.328492,0.534543,0.652201
0.421825,0.482440,0.503613
0.558646,0.464443,0.391657
0.440718,0.506635,0.444689
0.428646,0.526625,0.494836
0.472483,0.480568,0.303962
0.650951,0.351305,0.478521
0.510788,0.286984,0.419555
0.678162,0.540897,0.537925
0.489965,0.266532,0.371352
0.283143,0.371252,0.534878
0.584678,0.426147,0.402282
0.499726,0.241768,0.455629
0.386874,0.427979,0.280569
0.488371,0.361101,0.288701
0.524489,0.340178,0.342810
0.429158,0.475798,0.521628
0.565492,0.433106,0.439926
0.598929,0.431262,0.386656
0.405115,0.236671,0.374325
0.572645,0.576287,0.505149
0.537505,0.300372,0.427486
0.442784,0.431839,0.638479
0.257268,0.415048,0.475021
0.434407,0.419291,0.415496
0.708539,0.372522,0.470361
0.658753,0.483509,0.347930
0.462939,0.292149,0.466327
0.615291,0.328871,0.304492
0.596348,0.506682,0.286490
0.535846,0.307244,0.297418
0.611306,0.372321,0.533492
0.561987,0.293715,0.322761
0.597201,0.353505,0.351331
0.433450,0.524849,0.262075
0.452160,0.562598,0.366990
0.390109,0.136997,1.041625
0.493404,0.517504,0.420074
0.531436,0.335900,0.442072
0.633769,0.386753,0.474051
0.704375,0.430660,0.500845
0.570296,0.329992,0.388575
0.354948,0.356638,0.437606
0.700758,0.307919,0.343941
0.492657,0.361820,0.417057
0.494647,0.415732,0.219787
0.511426,0.283745,0.193353
0.268741,0.224089,0.415876
0.356763,0.553037,0.486553
0.607114,0.325514,0.362215
0.389055,0.306425,0.505692
0.442666,0.402019,0.414618
0.391222,0.592400,0.370004
0.510357,0.291434,0.337773
0.561410,0.403285,0.243155
0.669869,0.549804,0.424487
0.480922,0.340062,0.543862
0.455141,0.188345,0.323782
0.432887,0.481691,0.391861
0.527162,0.457605,0.484493
0.468952,0.508639,0.493343
0.536251,0.489408,0.425691
0.483759,0.448668,0.544513
0.449590,0.287930,0.225897
0.598657,0.310460,0.150790
0.647506,0.301034,0.495297
0.487279,0.387140,0.278323
0.409699,0.326435,0.495965
0.456049,0.188091,0.357319
0.649723,0.535474,0.601418
