alpha,phi,h
0.669034,0.290326,0.215006
0.476815,0.322379,0.390126
0.216330,0.279429,0.270100
0.589538,0.287948,0.511087
0.275428,0.448273,0.317594
0.625920,0.297432,0.478062
0.489290,0.412245,0.468211
0.539880,0.485988,0.407116
0.719237,0.330068,0.572742
0.336329,0.327998,0.441589
0.508903,0.392523,0.488762
0.377646,0.405868,0.333650
0.600650,0.487601,0.396052
0.652506,0.415555,0.363326
0.504234,0.470716,0.514031
0.266217,0.259288,0.563406
0.548942,0.350046,0.327049
0.567013,0.331436,0.524671
0.540822,0.350020,0.486772
0.375689,0.454741,0.184966
0.472696,0.414977,0.258840
0.701677,0.358232,0.373128
0.626801,0.380053,0.293976
0.545284,0.399687,0.302478
0.551803,0.281097,0.265946
0.709582,0.364148,0.377023
0.669509,0.536394,0.261125
0.531049,0.439745,0.450393
0.440909,0.258420,0.393571
0.330853,0.416562,0.260528
0.526114,0.268962,0.571795
0.528925,0.457004,0.467060
0.604893,0.458961,0.438926
0.364839,0.500542,0.465255
0.423114,0.491632,0.470333
0.486964,0.445084,0.476943
0.662920,0.385504,0.459553
0.611701,0.250400,0.485423
0.437313,0.323268,0.656235
0.489450,0.279082,0.366040
0.291652,0.127212,0.455577
0.758099,0.421503,0.242019
0.531439,0.299033,0.484236
0.549275,0.428174,0.343283
0.612812,0.346965,0.364745
0.538314,0.385543,0.382334
0.517146,0.386893,0.504092
0.616319,0.492845,0.512273
0.547967,0.216081,0.525543
0.514573,0.281556,0.352432
0.566963,0.431605,0.348642
0.606158,0.347344,0.534708
0.491357,0.389440,0.615808
0.277385,0.510790,0.386145
0.357408,0.229142,0.460985
0.655663,0.258236,0.587300
0.503520,0.413581,0.108256
0.519322,0.341066,0.448747
0.598445,0.292202,0.349255
0.624259,0.321587,0.437602
0.376573,0.156166,0.315404
0.626585,0.365472,0.574182
0.456989,0.004932,0.314890
0.666864,0.328466,0.391011
0.443529,0.398548,0.315597
0.476532,0.493088,0.361525
0.563843,0.322572,0.575323
0.553952,0.527502,0.446063
0.532202,0.283623,0.447331
0.765227,0.422130,0.511344
0.645908,0.242087,0.621729
0.621989,0.375496,0.348980
0.355740,0.400536,0.431953
0.703749,0.309199,0.337100
-0.017085,-0.050308,0.436812
0.523886,0.372956,0.268580
0.574124,0.304995,0.145209
0.268465,0.221017,0.414075
0.479453,0.492454,0.389479
0.595899,0.274562,0.351192
0.483239,0.339637,0.451944
0.479021,0.409027,0.420403
0.536908,0.445241,0.445262
0.579346,0.313374,0.311534
0.562539,0.271261,0.420456
0.520277,0.337592,0.447151
0.548234,0.320591,0.472882
0.522861,0.306034,0.254945
0.495574,0.350423,0.402776
0.539497,0.425699,0.490611
0.567488,0.489279,0.575339
0.613568,0.435254,0.446307
0.468142,0.308455,0.543650
0.395556,0.402880,0.557773
0.649348,0.238686,0.243517
0.667894,0.321651,0.508503
0.493468,0.184880,0.349486
0.367350,0.312772,0.685479
0.574974,0.140388,0.402859
0.600372,0.421701,0.438586
