alpha,phi,h
0.245714,0.586290,0.495640
0.202381,0.301442,0.496083
0.111905,0.056475,0.593100
0.533333,0.293750,0.940467
0.234286,0.519810,0.635020
0.326531,0.024871,0.868857
0.265714,0.038700,0.654800
0.240816,0.328143,0.792529
0.147619,0.607200,0.633133
0.119048,0.139183,0.800800
0.260714,0.541313,0.457475
0.178571,0.135375,0.728900
0.200000,0.312417,0.862733
0.158929,0.322069,0.841913
0.119047,0.791733,0.442467
0.106123,0.118050,0.616686
0.148571,0.252170,0.769820
0.209524,0.256933,0.777000
0.366667,0.278283,0.903667
0.204762,0.467525,0.702300
0.092857,0.101000,0.569275
0.042857,0.595955,0.685830
0.285714,0.574483,0.719533
0.185714,0.371613,0.673100
0.195238,0.580425,0.697250
0.391429,0.037120,0.858440
0.357143,0.023400,0.911200
0.363265,0.429536,0.700714
0.253571,0.102912,0.893750
0.117857,0.603988,0.649400
0.188571,0.325860,0.840100
0.371429,0.839950,0.328500
0.238095,0.868367,0.583617
0.050000,0.387912,0.925825
0.134285,0.272510,0.744300
0.120000,0.400660,0.687740
0.451429,0.532460,0.706580
0.316667,0.551600,0.715250
0.191428,0.326420,0.471900
0.200000,0.388313,0.437300
0.511905,0.185800,0.865633
0.346429,0.686588,0.458825
0.321428,0.549383,0.626483
0.200000,0.873812,0.588525
0.069388,0.512757,0.796557
0.392857,0.403200,0.863800
0.457143,0.430625,0.623450
0.142857,0.726550,0.105100
0.274286,0.587880,0.920980
0.100000,0.215400,0.464925
0.637143,0.564020,0.565320
0.371429,0.776608,0.484517
0.289286,0.288913,0.791050
0.125714,0.351290,0.665560
0.285714,0.550750,0.484800
0.322857,0.643810,0.651600
0.380952,0.137392,0.904300
0.148571,0.173760,0.700520
0.366667,0.317483,0.885767
0.238095,0.485200,0.655700
0.207143,0.284000,0.787900
0.360714,0.334187,0.657750
0.385714,0.408575,0.341950
0.175000,0.614400,0.412100
0.307143,0.594650,0.720100
0.328571,0.333900,0.586833
0.314286,0.089688,0.716400
0.123810,0.241800,0.774567
0.364286,0.296987,0.899350
0.181633,0.414743,0.770871
0.261905,0.349833,0.592567
0.323810,0.383317,0.730667
0.397619,0.640533,0.551267
0.057143,0.467350,0.800675
0.191429,0.374830,0.801860
0.416326,0.236186,0.871186
0.164286,0.157275,0.665275
0.031429,0.564700,0.504280
0.185714,0.298937,0.486925
0.078571,0.167267,0.702133
0.167857,0.197700,0.794500
0.108163,0.202500,0.551214
0.133333,0.285550,0.725833
0.183333,0.225833,0.773717
0.240476,0.477508,0.396017
0.345714,0.586050,0.655160
0.171429,0.584833,0.461900
0.038095,0.253900,0.717100
0.153571,0.602513,0.717450
0.080952,0.883550,0.367533
0.088571,0.588440,0.738640
0.161905,0.733917,0.311967
0.045715,0.037230,0.867880
0.200000,0.036800,0.964720
0.203572,0.318950,0.982250
0.145714,0.894690,0.781960
0.082142,0.228700,0.810525
0.500000,0.519000,0.799000
0.407142,0.449125,0.891550
0.148214,0.260381,0.926725
