alpha,phi,h
0.185714,0.116033,0.408767
0.323809,0.597367,0.095000
0.348214,0.738075,0.370138
0.178571,0.931075,0.075050
0.368571,0.581910,0.287820
0.179592,0.255629,0.578614
0.257143,0.310730,0.473990
0.242857,0.723317,0.418933
0.311429,0.320920,0.423740
0.104762,0.327917,0.261167
0.485714,0.419900,0.472750
0.210714,0.606612,0.536950
0.237143,0.728190,0.361420
0.125714,0.481990,0.326820
0.110714,0.870800,0.156600
0.185715,0.658600,0.503300
0.417857,0.438150,0.137700
0.114286,0.506460,0.345340
0.230357,0.268744,0.565400
0.164286,0.432550,0.539000
0.276191,0.295533,0.459767
0.130357,0.251950,0.218100
0.021429,0.674950,0.095400
0.521428,0.252400,0.149900
0.285714,0.566417,0.326867
0.357143,0.123850,0.519600
0.210714,0.626537,0.156600
0.031429,0.409630,0.540860
0.063492,0.289994,0.531767
0.264286,0.646600,0.452175
0.157143,0.483950,0.126067
0.321428,0.265350,0.524150
0.131429,0.457110,0.326960
0.475000,0.541162,0.225300
0.192858,0.374125,0.287050
0.240476,0.916183,0.133033
0.275714,0.389585,0.392440
0.083929,0.717344,0.273538
0.160715,0.284225,0.436575
0.226190,0.619658,0.294067
0.221429,0.538625,0.312150
0.071429,0.381412,0.513175
0.134286,0.280810,0.731060
0.157143,0.423050,0.443900
0.175000,0.431600,0.441075
0.123810,0.303850,0.243467
0.078571,0.410442,0.617700
0.318367,0.605121,0.253029
0.009524,0.465683,0.511833
0.205715,0.660660,0.352620
0.114285,0.642500,0.388200
0.117143,0.457490,0.482080
0.280952,0.726733,0.376333
0.083333,0.821342,0.088583
0.138572,0.671590,0.148410
0.271429,0.217820,0.610200
0.102857,0.603550,0.411820
0.014286,0.759000,0.037900
0.054762,0.287842,0.450183
0.048979,0.475900,0.073257
0.050000,0.146925,0.342150
0.350000,0.735533,0.380883
0.114286,0.496950,0.237300
0.123809,0.421933,0.371967
0.148571,0.505740,0.333460
0.182143,0.475075,0.568275
0.220000,0.479900,0.317000
0.064285,0.754937,0.378325
0.340000,0.735350,0.428940
0.512245,0.569986,0.402157
0.302857,0.665690,0.424420
0.147619,0.164533,0.213633
0.273016,0.706317,0.372511
0.110714,0.368225,0.470075
0.214286,0.287560,0.108520
0.104762,0.355033,0.513833
0.082143,0.649925,0.163500
0.082143,0.430325,0.488375
0.347619,0.615600,0.457500
0.200000,0.706433,0.303367
0.122857,0.686710,0.326260
0.128571,0.573533,0.708333
0.265715,0.916480,0.340200
0.194286,0.449300,0.331100
0.353571,0.549513,0.263725
0.271428,0.071100,0.608600
0.191072,0.402106,0.310563
0.389286,0.692075,0.045700
0.161905,0.723808,0.488333
0.285714,0.361267,0.465767
0.446429,0.453912,0.057375
0.110714,0.976450,0.106800
0.333333,0.291750,0.285567
0.416666,0.556233,0.333233
0.035714,0.429142,0.580267
0.171429,0.356217,0.221367
0.140817,0.702664,0.080443
0.082857,0.484820,0.229480
0.463265,0.579414,0.229543
0.181633,0.540279,0.516029
