alpha,phi,h
0.071429,0.659350,0.627450
0.053572,0.468200,0.853312
0.397959,0.636600,0.634557
0.457143,0.118325,0.831500
0.064286,0.787575,0.157625
0.340817,0.868450,0.344214
0.202041,0.565671,0.413671
0.250000,0.166975,0.418650
0.178571,0.752900,0.616200
0.426190,0.067517,0.955900
0.066667,0.752700,0.567700
0.528571,0.995200,0.565600
0.347619,0.731517,0.356367
0.098413,0.663506,0.357300
0.414285,0.978775,0.139250
0.257143,0.393280,0.488740
0.547619,0.081733,0.120200
0.514286,0.513825,0.305783
0.200000,0.749900,0.481200
0.237143,0.219470,0.574080
0.153571,0.626375,0.417275
0.326191,0.649525,0.376783
0.340000,0.828960,0.665060
0.314286,0.850825,0.737025
0.232653,0.773207,0.421643
0.704762,0.767083,0.538867
0.533333,0.949550,0.733533
0.347619,0.886750,0.387167
0.710204,0.459807,0.244543
0.677143,0.632410,0.388040
0.428571,0.779200,0.400700
0.442857,0.728683,0.484700
0.339286,0.675288,0.600300
0.071429,0.771650,0.409000
0.573016,0.921283,0.700678
0.285714,0.249350,0.670950
0.028571,0.582533,0.672100
0.090476,0.282583,0.611400
0.080953,0.197450,0.717267
0.028571,0.540850,0.612700
0.128571,0.629979,0.635357
0.377143,0.949480,0.726980
0.250000,0.805900,0.781350
0.242857,0.590667,0.337833
0.320000,0.954880,0.532160
0.071429,0.771650,0.409000
0.435715,0.756912,0.433750
0.161224,0.935864,0.740229
0.446939,0.816964,0.429457
0.197143,0.762050,0.933140
0.371428,0.607400,0.666700
0.340000,0.922710,0.326880
0.187755,0.220407,0.636400
0.282857,0.310080,0.918000
0.495238,0.740033,0.565567
0.212500,0.081162,0.163362
0.100000,0.589325,0.417900
0.514286,0.546717,0.370800
0.314286,0.946950,0.274783
0.180952,0.878183,0.045733
0.360714,0.948100,0.407600
0.136735,0.713521,0.430186
0.157143,0.743620,0.424560
0.320408,0.886357,0.317414
0.228571,0.898350,0.251825
0.277143,0.952240,0.674380
0.430612,0.648543,0.592243
0.292857,0.982787,0.578350
0.361905,0.932983,0.386800
0.357143,0.814733,0.663200
0.038095,0.798772,0.209100
0.361905,0.741600,0.177089
0.228571,0.881600,0.771367
0.309524,0.750833,0.016933
0.728571,0.766450,0.833000
0.528571,0.970000,0.076000
0.520408,0.559264,0.063686
0.475510,0.392236,0.710000
0.814286,0.395425,0.393500
0.064285,0.711162,0.091350
0.104762,0.629067,0.733233
0.094286,0.746430,0.417320
0.269841,0.615772,0.107100
0.414285,0.688100,0.537750
0.185714,0.703317,0.575033
0.453571,0.653412,0.478400
0.280000,0.723330,0.637020
0.450000,0.971292,0.843167
0.296825,0.097672,0.825267
0.495238,0.905483,0.762433
0.461905,0.801200,0.429283
0.297143,0.927900,0.375800
0.369643,0.896950,0.449625
0.922449,0.957271,0.114500
0.371429,0.618900,0.512900
0.479592,0.740757,0.589729
0.317857,0.920787,0.386375
0.091429,0.809620,0.661210
0.342857,0.325100,0.506500
0.307143,0.811425,0.123300
