alpha,phi,h
0.574420,0.683843,0.558104
0.535869,0.927149,0.711341
0.532748,0.664985,0.562268
0.611076,0.691309,0.550384
0.733950,0.537204,0.572602
0.397526,0.550228,0.586547
0.546138,0.477637,0.577658
0.483082,0.556580,0.729211
0.439259,0.505624,0.646742
0.493698,0.616621,0.800930
0.381543,0.614337,0.437994
0.657834,0.589862,0.512732
0.715814,0.540706,0.727005
0.578286,0.484627,0.690294
0.523387,0.519762,0.545293
0.657933,0.343818,0.327550
0.421269,0.624152,0.633079
0.354017,0.514416,0.449645
0.257387,0.540091,0.615386
0.411994,0.409472,0.574506
0.603800,0.410864,0.403321
0.153880,0.479903,0.574851
0.553302,0.676090,0.351419
0.238642,0.714752,0.624530
0.253631,0.434333,0.587183
0.599968,0.633631,0.605024
0.395937,0.404154,0.384698
0.442083,0.374318,0.602416
0.517312,0.752088,0.554193
0.493946,0.646425,0.566839
0.429044,0.728520,0.504864
0.610956,0.444764,0.405526
0.743488,0.650912,0.660990
0.524192,0.536307,0.509701
0.346073,0.439807,0.640172
0.480349,0.456748,0.754705
0.874254,0.446333,0.749576
0.532145,0.467484,0.497426
0.468343,0.563206,0.593799
0.437845,0.615965,0.759072
0.554026,0.742059,0.686436
0.611075,0.643547,0.658278
0.494986,0.688615,0.517626
0.403647,0.495348,0.634456
0.496667,0.611132,0.714340
0.446852,0.552528,0.602098
0.705575,0.505021,0.679426
0.505697,0.459065,0.432133
0.318219,0.708229,0.795674
0.604963,0.413079,0.609892
0.564904,0.607292,0.726786
0.364799,0.337252,0.472849
0.447012,0.487951,0.595687
0.544147,0.598335,0.577870
0.688969,0.600425,0.643466
0.280873,0.618169,0.689557
0.391415,0.554237,0.382017
0.663175,0.397119,0.830871
0.463184,0.278049,0.580132
0.506505,0.556235,0.912432
0.501819,0.445421,0.766116
0.327552,0.722357,0.654209
0.595870,0.617624,0.551502
0.616292,0.522608,0.731433
0.518518,0.468522,0.411054
0.694563,0.641438,0.696937
0.590640,0.311852,0.546332
0.539033,0.631850,0.595836
0.354917,0.420288,0.433343
0.706318,0.652175,0.465049
0.575967,0.692865,0.711232
0.565889,0.751697,0.463346
0.643959,0.386602,0.714391
0.542046,0.713704,0.893608
0.650591,0.584318,0.663845
0.431895,0.312084,0.303853
0.674182,0.656662,0.619042
0.779941,0.630400,0.746691
0.455775,0.468532,0.612551
0.667284,0.772860,0.840732
0.490330,0.630197,0.843658
0.549519,0.520021,0.714726
0.474415,0.645736,0.513475
0.333747,0.501180,0.444940
0.693043,0.596493,0.502683
0.532540,0.527587,0.711006
0.564969,0.320816,0.579893
0.629167,0.750031,0.616298
0.649910,0.402803,0.602944
0.372965,0.518455,0.671772
0.777117,0.773036,0.429663
0.607614,0.658045,0.590061
0.473138,0.542545,0.694615
0.544749,0.461525,0.533344
0.510774,0.710742,0.653724
0.525299,0.501819,0.323363
0.656097,0.515007,0.649048
0.412995,0.698944,0.345429
0.388733,0.535933,0.631337
0.527443,0.555481,0.615584
