alpha,phi,h
0.517143,0.282360,0.818260
0.476190,0.582667,0.510867
0.110204,0.541700,0.795700
0.400000,0.056536,0.882100
0.302381,0.138908,0.832900
0.392857,0.570625,0.395000
0.242857,0.279200,0.773300
0.439286,0.383175,0.679025
0.252381,0.084533,0.832633
0.571428,0.527290,0.594080
0.395918,0.118643,0.842071
0.192857,0.190850,0.949110
0.185714,0.019250,0.861300
0.355556,0.304444,0.464233
0.528571,0.231950,0.788600
0.328571,0.184080,0.954720
0.221429,0.512000,0.718750
0.300000,0.614500,0.827800
0.333333,0.544450,0.736950
0.366667,0.352850,0.667767
0.680000,0.218210,0.639480
0.271428,0.308750,0.940240
0.462857,0.262580,0.964200
0.400000,0.528330,0.817360
0.544898,0.404250,0.744357
0.410714,0.467700,0.813450
0.173810,0.203092,0.729967
0.228572,0.366625,0.867750
0.481633,0.383800,0.768500
0.042857,0.214650,0.772367
0.414286,0.624690,0.916020
0.290476,0.066033,0.727200
0.257143,0.132317,0.795833
0.485714,0.273707,0.937200
0.042857,0.574950,0.480500
0.348571,0.181720,0.799040
0.285714,0.137950,0.727767
0.571428,0.431267,0.742300
0.461905,0.193833,0.983567
0.128571,0.308050,0.702560
0.397619,0.472942,0.647100
0.225714,0.127130,0.841000
0.131429,0.343460,0.707040
0.085714,0.447100,0.775800
0.173809,0.491050,0.765017
0.271429,0.076750,0.759300
0.235714,0.239100,0.813800
0.455556,0.119244,0.929989
0.485714,0.628150,0.620800
0.337143,0.258160,0.964130
0.321429,0.630950,0.793567
0.071429,0.164050,0.719850
0.085714,0.797950,0.634800
0.405714,0.119520,0.806600
0.333333,0.237183,0.904400
0.100000,0.221250,0.681000
0.428571,0.105733,0.846883
0.482857,0.419900,0.849600
0.352381,0.230350,0.971183
0.304762,0.170767,0.777933
0.367857,0.769212,0.854375
0.507143,0.692956,0.862950
0.257143,0.809750,0.849900
0.445714,0.130990,0.904900
0.233333,0.553700,0.719500
0.280000,0.228590,0.852400
0.114285,0.079933,0.949978
0.322857,0.301650,0.987160
0.246429,0.392350,0.768400
0.174603,0.123856,0.781056
0.442857,0.822000,0.857000
0.557143,0.090425,0.984750
0.202381,0.120675,0.699883
0.438095,0.120000,0.566400
0.214285,0.525408,0.623617
0.140816,0.237807,0.707371
0.380952,0.717250,0.637233
0.085714,0.053600,0.958000
0.560714,0.092938,0.982100
0.588095,0.542967,0.885267
0.539285,0.387938,0.760500
0.328572,0.278075,0.799383
0.423809,0.246742,0.868567
0.445238,0.118108,0.889400
0.396428,0.160213,0.865250
0.321429,0.509208,0.874850
0.423810,0.412300,0.713933
0.304762,0.672525,0.671917
0.414286,0.871800,0.869800
0.471429,0.430088,0.705250
0.485714,0.553108,0.739633
0.431429,0.312240,0.879660
0.545238,0.219050,0.759117
0.497959,0.342529,0.803329
0.446429,0.211112,0.618350
0.083333,0.439575,0.888850
0.592857,0.782587,0.767450
0.442857,0.961725,0.764675
0.235714,0.077025,0.847717
0.285715,0.171325,0.837267
