alpha,phi,h
0.114286,0.713100,0.009500
0.179592,0.890157,0.056514
0.107143,0.917408,0.272717
0.180952,0.625283,0.294933
0.185714,0.959442,0.038333
0.147619,0.535017,0.123400
0.145714,0.877990,0.104060
0.130612,0.902507,0.171400
0.082143,0.752575,0.215250
0.164286,0.836325,0.154450
0.154762,0.701292,0.214750
0.107143,0.632038,0.351925
0.140000,0.912910,0.307200
0.037143,0.918090,0.047580
0.152381,0.925517,0.218417
0.332468,0.957645,0.042127
0.117857,0.740200,0.076137
0.042857,0.925200,0.027667
0.126191,0.819308,0.228467
0.376190,0.836839,0.306522
0.252381,0.850783,0.544000
0.203572,0.871975,0.124250
0.365715,0.775600,0.146200
0.221429,0.900325,0.110325
0.128571,0.855883,0.394683
0.389286,0.879950,0.029800
0.116667,0.665725,0.160950
0.185714,0.698210,0.292820
0.050000,0.782344,0.474988
0.303571,0.950425,0.143075
0.280000,0.945900,0.264160
0.138095,0.709333,0.164733
0.142857,0.920512,0.362875
0.128571,0.717825,0.295000
0.139286,0.551588,0.145625
0.464286,0.674975,0.064350
0.035714,0.966425,0.150725
0.279365,0.983372,0.207189
0.046429,0.718788,0.144700
0.121429,0.956475,0.185517
0.402041,0.923607,0.255600
0.139286,0.527025,0.184425
0.364286,0.867125,0.305200
0.117857,0.896637,0.442875
0.161905,0.606083,0.363433
0.116327,0.813764,0.191429
0.074286,0.820090,0.302260
0.089796,0.959393,0.281886
0.246429,0.817475,0.103100
0.325000,0.875687,0.182875
0.173809,0.855917,0.179150
0.217857,0.941375,0.338200
0.228571,0.893613,0.107975
0.141270,0.680739,0.318600
0.265306,0.916079,0.125786
0.121429,0.941925,0.310283
0.297143,0.933570,0.353860
0.094643,0.940362,0.125088
0.419047,0.474142,0.359733
0.254286,0.943210,0.049400
0.228571,0.963550,0.016713
0.089286,0.955450,0.215663
0.164835,0.918962,0.394292
0.214286,0.724100,0.118183
0.077143,0.524670,0.069740
0.371429,0.983300,0.244267
0.416666,0.938792,0.291400
0.376191,0.853425,0.249667
0.242857,0.916200,0.119175
0.434286,0.666820,0.139460
0.200000,0.880400,0.313567
0.042857,0.978875,0.165800
0.152381,0.650642,0.207950
0.446429,0.596200,0.050950
0.205715,0.940290,0.038400
0.154286,0.668920,0.007940
0.221978,0.861873,0.056769
0.114285,0.565550,0.166050
0.090476,0.942900,0.044817
0.214285,0.518450,0.096150
0.442857,0.950317,0.107133
0.291072,0.959594,0.072813
0.121428,0.866725,0.098250
0.314286,0.805960,0.187560
0.091429,0.830910,0.107960
0.377551,0.844714,0.265929
0.114285,0.774750,0.269800
0.232143,0.890938,0.154750
0.335714,0.901750,0.117950
0.114285,0.597975,0.086850
0.139286,0.733013,0.046700
0.125000,0.903237,0.358250
0.314286,0.957500,0.107300
0.297143,0.701670,0.167940
0.082143,0.650500,0.300950
0.082143,0.955850,0.243825
0.037143,0.958480,0.284660
0.062857,0.902470,0.216900
0.255102,0.276664,0.122086
0.071429,0.705087,0.378725
