alpha,phi,h
0.316765,0.322662,0.401408
0.184221,0.562179,0.514854
0.347398,0.670773,0.498544
0.239287,0.517667,0.430010
0.500906,0.379258,0.686212
0.450171,0.746051,0.413158
-0.238543,0.341692,0.385185
0.582310,0.706136,0.375546
0.437833,1.148588,0.440679
0.929986,1.181644,0.052147
0.790541,0.125283,0.344574
0.185044,-0.351590,0.662937
0.539348,0.597296,0.387659
0.366721,0.690207,0.508244
0.426152,0.898958,0.542111
0.533343,0.573508,0.459691
0.280668,-1.005921,0.603121
1.350306,0.251102,-0.069412
0.405795,0.944064,0.423646
-0.105163,0.611268,0.820055
0.471915,0.694972,0.471356
0.243573,0.770643,0.478829
0.371707,0.691626,0.276459
0.461109,0.543753,0.337042
0.407953,0.574874,0.561350
0.332108,0.628943,0.480739
0.327905,0.462241,0.633775
0.350309,0.727238,-0.142739
0.303918,0.581671,0.396435
0.391544,0.938268,0.291293
0.385145,0.646679,0.436254
0.373521,0.332787,0.509195
0.555771,0.692917,0.501428
0.376058,0.521391,0.503284
-0.086782,0.462919,0.395082
0.422432,0.900578,0.433068
0.739358,0.455124,0.327202
0.392897,0.617452,0.525876
0.683756,1.607678,0.466255
0.449556,0.639217,0.586794
0.438905,0.560522,0.550071
-0.108889,-0.231758,0.214718
0.325682,0.602831,0.565134
0.787501,0.505021,0.346817
0.171137,1.007441,0.932511
0.417351,0.454330,0.732248
0.836973,1.344856,-0.331523
0.064057,0.843992,0.284660
0.239279,-0.113438,0.494513
0.397454,0.584731,0.543042
0.440860,1.326189,0.685336
0.419334,0.580688,0.448407
1.252701,0.986592,-0.813682
0.879155,0.799163,0.326297
0.381955,0.682416,0.370066
0.217772,0.400132,0.564020
-0.122090,1.109555,0.292230
0.266468,0.604717,0.434436
0.448101,0.990741,0.579516
0.134598,0.621094,0.347917
0.033601,0.381696,0.445404
0.428203,0.590651,0.347773
0.665254,0.605301,0.356618
0.392971,0.727115,0.370016
0.575256,0.736214,0.585165
0.455242,0.527034,0.554348
0.452822,0.689095,0.520008
0.598102,0.636146,0.381225
0.506490,0.427675,0.344135
0.375632,0.518259,0.489273
0.481576,0.447902,0.557932
0.353813,0.425971,0.231893
0.366844,0.509593,0.621787
0.367045,0.674813,0.215895
0.108580,0.629710,0.169619
-0.078773,1.206092,0.605833
0.413682,0.739031,0.423443
0.281228,1.211232,0.719364
0.244918,0.306878,0.312458
0.384314,0.753471,0.424975
0.336928,0.650490,0.455106
-0.651774,1.445789,-0.858513
0.532923,0.809711,0.756438
0.828454,-0.139893,-0.040913
0.346464,0.754366,0.434280
0.365928,0.482274,0.403954
0.370653,0.586997,0.338191
0.335918,0.628151,0.826958
0.229961,0.211714,0.326526
0.510052,0.140370,0.299517
0.569065,0.558300,0.611961
0.327006,0.553751,0.507720
0.599464,0.714591,0.779437
0.408101,0.887433,0.529456
0.445660,0.826883,0.373651
0.452817,0.677456,0.553023
0.524140,1.672302,-1.078764
0.298534,0.485685,0.631376
0.476029,0.514211,0.392258
0.050767,0.407593,0.497590
