alpha,phi,h
0.567954,0.532202,0.403192
0.550131,0.562460,0.454052
0.535413,0.536973,0.423221
0.551983,0.581950,0.401212
0.523478,0.591448,0.359476
0.545746,0.611398,0.422541
0.518167,0.596620,0.414755
0.538071,0.604372,0.407858
0.552871,0.547396,0.411791
0.481290,0.537726,0.344440
0.491633,0.590628,0.375654
0.552547,0.618148,0.338997
0.520624,0.516250,0.431033
0.589282,0.621762,0.382076
0.574516,0.569811,0.444297
0.493294,0.578335,0.382206
0.563978,0.545832,0.410128
0.570182,0.559694,0.427705
0.589601,0.605321,0.420698
0.557524,0.571928,0.398113
0.535529,0.559573,0.393000
0.495579,0.610342,0.439219
0.497115,0.612092,0.451817
0.536117,0.589679,0.400313
0.561782,0.592573,0.405348
0.602446,0.588600,0.416337
0.594045,0.553116,0.502571
0.552287,0.582148,0.385582
0.572685,0.583664,0.401672
0.523299,0.564877,0.397569
0.570900,0.533850,0.358449
0.582421,0.569275,0.438925
0.617705,0.552104,0.409257
0.563700,0.549327,0.385769
0.549273,0.577834,0.446413
0.579077,0.624918,0.427325
0.527802,0.606473,0.392642
0.615204,0.542059,0.347894
0.581304,0.531816,0.425793
0.532617,0.610904,0.431277
0.562996,0.575326,0.391260
0.522985,0.589806,0.369681
0.541314,0.566011,0.443713
0.613982,0.619894,0.379384
0.535052,0.580252,0.416003
0.590299,0.565644,0.432415
0.572011,0.579073,0.461316
0.507924,0.559024,0.449614
0.551941,0.576145,0.397367
0.559140,0.579794,0.394286
0.562665,0.564077,0.421849
0.610106,0.561142,0.468221
0.563441,0.589027,0.394775
0.580684,0.568888,0.435324
0.540959,0.609806,0.431668
0.634683,0.542394,0.385064
0.570550,0.548504,0.405443
0.526737,0.581063,0.429563
0.570808,0.543732,0.424726
0.552818,0.550132,0.401453
0.594716,0.583717,0.410314
0.524843,0.574338,0.392841
0.542403,0.548182,0.376181
0.512031,0.628514,0.405629
0.544054,0.572192,0.368922
0.584159,0.538604,0.494814
0.549461,0.570419,0.399767
0.575730,0.581328,0.408535
0.584937,0.553733,0.364622
0.546480,0.571755,0.381272
0.598213,0.574865,0.423633
0.557752,0.592149,0.415747
0.536764,0.571151,0.396662
0.538689,0.582881,0.389548
0.541113,0.519823,0.416428
0.609176,0.538854,0.384101
0.517615,0.585660,0.373186
0.520956,0.557834,0.454774
0.560110,0.579974,0.383785
0.577696,0.612696,0.463943
0.576164,0.582687,0.405332
0.535704,0.612122,0.420979
0.547727,0.539224,0.436412
0.536124,0.505666,0.449348
0.585312,0.598011,0.398093
0.579941,0.540901,0.442672
0.518067,0.605466,0.398659
0.541608,0.576467,0.409127
0.512791,0.632510,0.376108
0.558861,0.581028,0.394030
0.518292,0.611312,0.419927
0.541483,0.570596,0.428585
0.558562,0.547274,0.372275
0.549529,0.562801,0.355370
0.551712,0.521101,0.428866
0.620392,0.566215,0.371505
0.535943,0.560769,0.416496
0.537331,0.594719,0.377248
0.532053,0.553272,0.420050
0.548575,0.575555,0.417552
