alpha,phi,h
0.408571,0.964170,0.442400
0.426190,0.504608,0.784767
0.509524,0.878758,0.806017
0.674286,0.281390,0.526180
0.351428,0.332480,0.842300
0.757143,0.154430,0.641240
0.719047,0.081833,0.892800
0.605714,0.367250,0.811840
0.578571,0.832175,0.586283
0.622857,0.809150,0.555580
0.359183,0.445843,0.823843
0.452381,0.445675,0.822400
0.374286,0.554890,0.597580
0.452381,0.240642,0.883233
0.434286,0.394200,0.803280
0.720000,0.689370,0.823620
0.853572,0.382463,0.591825
0.657143,0.165833,0.665333
0.446939,0.150843,0.908714
0.904762,0.763758,0.716150
0.500000,0.847950,0.676550
0.734286,0.278780,0.710120
0.352381,0.457075,0.824817
0.606122,0.262686,0.614214
0.552381,0.608250,0.967867
0.583334,0.348358,0.975417
0.428572,0.395490,0.810760
0.762857,0.659470,0.652980
0.392857,0.521800,0.533050
0.461905,0.884067,0.931067
0.304762,0.757550,0.883867
0.807143,0.382400,0.735650
0.520635,0.450589,0.833078
0.471428,0.157800,0.600800
0.842857,0.663100,0.556400
0.514286,0.375480,0.701420
0.620779,0.550309,0.517100
0.553571,0.400656,0.831150
0.703572,0.566362,0.536900
0.600000,0.274283,0.600167
0.917857,0.218275,0.788975
0.414286,0.304283,0.759333
0.357143,0.150025,0.676900
0.382857,0.105880,0.857640
0.560000,0.065790,0.735040
0.628571,0.691610,0.761800
0.582143,0.149838,0.542225
0.542857,0.502475,0.613575
0.600000,0.506000,0.421200
0.600000,0.614750,0.961300
0.583333,0.469758,0.660917
0.353968,0.576778,0.682056
0.610204,0.395536,0.726971
0.400000,0.511100,0.503233
0.446429,0.454400,0.767950
0.573810,0.470308,0.813800
0.574286,0.526980,0.461760
0.725714,0.595910,0.651840
0.597143,0.777170,0.481900
0.626190,0.564467,0.609483
0.464286,0.370887,0.786875
0.847619,0.691433,0.725800
0.600000,0.644972,0.595889
0.728571,0.284300,0.676600
0.492857,0.451638,0.547650
0.545714,0.516860,0.499520
0.437143,0.588580,0.564700
0.914286,0.190283,0.603500
0.489286,0.506062,0.770175
0.531428,0.289750,0.551000
0.568571,0.455140,0.671140
0.648980,0.568014,0.693557
0.792857,0.707987,0.614325
0.880952,0.272458,0.880250
0.616667,0.265125,0.842467
0.780952,0.908417,0.412333
0.268572,0.750640,0.747860
0.460000,0.305490,0.836820
0.678571,0.427625,0.646300
0.646429,0.442887,0.686175
0.650000,0.633100,0.940300
0.409524,0.880883,0.890233
0.577778,0.101172,0.770800
0.311429,0.823870,0.530260
0.550000,0.451700,0.822350
0.380953,0.707483,0.477600
0.380000,0.367500,0.647080
0.323809,0.631550,0.635100
0.785714,0.516279,0.726857
0.757143,0.729100,0.550400
0.688572,0.739650,0.658900
0.745714,0.067160,0.684140
0.985714,0.465800,0.562500
0.402041,0.422279,0.826057
0.587755,0.605329,0.649457
0.400000,0.700375,0.871100
0.614286,0.281450,0.740000
0.342857,0.433250,0.829500
0.514285,0.460375,0.498250
0.478571,0.531388,0.736350
