alpha,phi,h
0.297619,0.706767,0.836517
0.650000,0.268550,0.012300
0.507143,0.587512,0.584525
0.214286,0.206867,0.673967
0.542857,0.273750,0.374000
0.482143,0.664863,0.663325
0.228572,0.535707,0.450614
0.564286,0.705125,0.164100
0.311429,0.665820,0.552320
0.151429,0.299860,0.741100
0.341072,0.410544,0.574987
0.331429,0.699770,0.152580
0.585714,0.485125,0.606567
0.407143,0.668942,0.356533
0.500000,0.092925,0.665700
0.450000,0.299075,0.815750
0.485714,0.238150,0.221800
0.847619,0.205425,0.527983
0.785714,0.639150,0.685400
0.489286,0.080950,0.384500
0.519048,0.539733,0.549633
0.660714,0.084425,0.915700
0.514286,0.326630,0.405120
0.500000,0.634513,0.566425
0.617143,0.494780,0.557160
0.648571,0.725600,0.708100
0.383674,0.320143,0.548043
0.369048,0.349650,0.544983
0.436735,0.687207,0.579757
0.297143,0.606560,0.614960
0.792857,0.197083,0.533700
0.385715,0.457050,0.529817
0.657143,0.260617,0.457067
0.471428,0.157800,0.600800
0.352381,0.425650,0.786500
0.267347,0.338400,0.560557
0.185715,0.483408,0.507217
0.739286,0.282288,0.182575
0.488095,0.364242,0.767433
0.411905,0.136408,0.874000
0.461905,0.338683,0.830667
0.753572,0.494500,0.387925
0.350000,0.432450,0.135975
0.493878,0.143243,0.516900
0.350000,0.409600,0.782450
0.357143,0.248967,0.530433
0.335714,0.724050,0.829600
0.555102,0.977936,0.132843
0.814286,0.723725,0.042975
0.582143,0.136600,0.820050
0.432653,0.711707,0.151586
0.391836,0.360400,0.809571
0.528571,0.440425,0.176100
0.574286,0.273380,0.868780
0.436735,0.215650,0.280757
0.542857,0.307743,0.775229
0.278571,0.321788,0.754175
0.451428,0.630910,0.483240
0.569048,0.567250,0.632883
0.295238,0.723583,0.746133
0.833333,0.450467,0.318633
0.367857,0.446462,0.496575
0.434285,0.165070,0.583760
0.877143,0.666630,0.477460
0.625714,0.185030,0.565620
0.914286,0.636133,0.278733
0.425000,0.306600,0.752375
0.559524,0.349833,0.912467
0.409524,0.306317,0.640067
0.531428,0.289750,0.551000
0.294643,0.223881,0.566225
0.526531,0.583021,0.163500
0.414286,0.585150,0.547700
0.480000,0.156950,0.960100
0.800000,0.484700,0.649700
0.817143,0.432970,0.210140
0.630612,0.867379,0.310400
0.542857,0.120533,0.705267
0.500000,0.321100,0.520500
0.273469,0.606964,0.153714
0.392857,0.418837,0.523125
0.539285,0.484075,0.790500
0.577778,0.101172,0.770800
0.628571,0.142625,0.482175
0.404762,0.495033,0.873900
0.361905,0.262817,0.518233
0.214286,0.230575,0.776250
0.497619,0.487150,0.190617
0.242858,0.746600,0.090450
0.985714,0.579450,0.585800
0.335714,0.353319,0.846200
0.978571,0.340550,0.341400
0.242857,0.460350,0.967100
0.552857,0.493270,0.473470
0.528571,0.168900,0.817700
0.342857,0.535660,0.704480
0.668571,0.921330,0.187940
0.578572,0.674200,0.591350
0.628571,0.472013,0.689100
0.669048,0.425108,0.475200
