alpha,phi,h
0.403131,0.537723,0.467254
0.584782,0.635350,0.588888
0.576606,0.838722,0.772315
0.539105,0.715076,0.410522
0.459006,0.515853,0.541551
0.419275,0.711763,0.473231
0.404007,0.548178,0.355033
0.613701,0.490991,0.488014
0.608984,0.728902,0.603258
0.506716,0.509865,0.433385
0.640628,0.659971,0.607716
0.405777,0.513317,0.494965
0.611527,0.765714,0.464838
0.439873,0.527023,0.334539
0.453671,0.518375,0.667199
0.638674,0.503311,0.502062
0.573825,0.864806,0.595545
0.454716,0.501201,0.382041
0.382085,0.669657,0.668206
0.397139,0.442253,0.678644
0.553412,0.581032,0.635366
0.595939,0.590330,0.651202
0.574836,0.460202,0.604272
0.621786,0.770881,0.524623
0.649731,0.564844,0.518376
0.470787,0.562409,0.588765
0.564010,0.471143,0.618988
0.574400,0.561176,0.634061
0.457622,0.576631,0.714709
0.434565,0.525022,0.428608
0.485456,0.613781,0.445567
0.562404,0.633329,0.728128
0.542077,0.670169,0.537104
0.674839,0.665251,0.734202
0.435523,0.481899,0.672994
0.468899,0.531386,0.499736
0.700386,0.645567,0.340080
0.460802,0.712620,0.472961
0.411762,0.449003,0.585345
0.578817,0.728288,0.512485
0.510854,0.888771,0.497095
0.568077,0.670642,0.528109
0.705534,0.925956,0.450742
0.478617,0.576994,0.442512
0.544627,0.559603,0.401800
0.509655,0.735649,0.446020
0.565891,0.525951,0.602512
0.534291,0.677226,0.502826
0.453673,0.549181,0.647268
0.435052,0.604224,0.499971
0.449495,0.423342,0.666317
0.479150,0.728013,0.380970
0.559038,0.624680,0.562043
0.547421,0.521247,0.661444
0.532960,0.672163,0.214112
0.610464,0.645814,0.404338
0.583384,0.478299,0.529406
0.529358,0.813887,0.734790
0.525105,0.672271,0.496809
0.598775,0.618860,0.532046
0.568555,0.610546,0.600133
0.569182,0.417789,0.469835
0.589844,0.492526,0.469714
0.541856,0.677826,0.563443
0.632191,0.703441,0.393068
0.488569,0.599499,0.347515
0.541069,0.621547,0.652899
0.555988,0.627533,0.599222
0.469980,0.519968,0.739099
0.592911,0.697296,0.636950
0.523369,0.605328,0.675803
0.608472,0.819541,0.406262
0.526200,0.387375,0.670897
0.491323,0.612381,0.677677
0.570107,0.547768,0.398565
0.513978,0.435807,0.599713
0.560312,0.438779,0.364676
0.617527,0.539838,0.494281
0.423429,0.429770,0.773792
0.622366,0.827463,0.523543
0.460079,0.831210,0.308454
0.463063,0.642993,0.660242
0.639042,0.546425,0.523934
0.726168,0.701947,0.729977
0.665276,0.629738,0.349605
0.446115,0.645346,0.421457
0.571538,0.715503,0.622837
0.631247,0.653155,0.580663
0.451031,0.628741,0.548056
0.441739,0.591728,0.812991
0.654307,0.531097,0.408892
0.567566,0.651493,0.662159
0.487335,0.399478,0.798091
0.479185,0.582383,0.604470
0.545374,0.690864,0.534137
0.737744,0.760764,0.592769
0.486004,0.356017,0.723006
0.399177,0.708463,0.650140
0.453287,0.665356,0.558456
0.398961,0.629172,0.491223
