alpha,phi,h
0.188653,0.720394,0.515272
0.270286,0.707702,0.517858
0.294746,0.701924,0.525920
0.284436,0.719438,0.530069
0.301680,0.753543,0.509616
0.262123,0.730522,0.552407
0.258912,0.683844,0.539236
0.296084,0.728353,0.499973
0.283890,0.741593,0.557483
0.252209,0.723203,0.541974
0.297400,0.742383,0.544019
0.295331,0.692658,0.573671
0.266754,0.732751,0.482929
0.234065,0.702835,0.561531
0.261547,0.695683,0.574811
0.244307,0.702565,0.538410
0.239877,0.766042,0.542545
0.319602,0.649465,0.546466
0.271661,0.737587,0.517735
0.297232,0.723918,0.563711
0.314999,0.702074,0.534400
0.314433,0.692693,0.583875
0.317912,0.651585,0.529461
0.249124,0.749889,0.517145
0.203199,0.733617,0.566511
0.265363,0.628236,0.551176
0.260185,0.705793,0.518859
0.318007,0.699867,0.528683
0.277562,0.663695,0.561656
0.238631,0.719434,0.498803
0.274771,0.698474,0.510556
0.265731,0.704376,0.507004
0.288680,0.674378,0.506922
0.209494,0.713489,0.482028
0.270736,0.707468,0.555740
0.244635,0.725403,0.514687
0.313579,0.721205,0.548073
0.221255,0.713599,0.538189
0.277617,0.690851,0.495140
0.304244,0.691562,0.551913
0.262679,0.720155,0.519152
0.277327,0.746327,0.511721
0.324393,0.717496,0.513579
0.226343,0.720192,0.475571
0.247732,0.693397,0.566978
0.270394,0.752095,0.531808
0.269001,0.716617,0.525364
0.273272,0.736199,0.586654
0.327379,0.685742,0.557034
0.257359,0.686888,0.581209
0.302809,0.704677,0.535220
0.226726,0.666985,0.535810
0.294935,0.688342,0.528295
0.250368,0.706814,0.568492
0.260399,0.689989,0.525146
0.282481,0.712884,0.595219
0.195219,0.703792,0.578240
0.280057,0.668061,0.566189
0.239522,0.685673,0.570835
0.235949,0.729991,0.522191
0.305230,0.737162,0.530872
0.291890,0.706217,0.517238
0.218012,0.719465,0.522149
0.259311,0.768285,0.546446
0.301430,0.779889,0.489164
0.241866,0.697446,0.535616
0.226821,0.741642,0.511037
0.243066,0.678217,0.520176
0.249062,0.710197,0.521961
0.290461,0.677387,0.563075
0.296694,0.765513,0.510658
0.197799,0.711060,0.558354
0.224678,0.724592,0.517875
0.208726,0.691303,0.473098
0.248068,0.721038,0.558168
0.291252,0.706899,0.558203
0.257058,0.752914,0.559555
0.274320,0.652692,0.515485
0.264211,0.750633,0.502600
0.275502,0.733546,0.553577
0.254295,0.695517,0.579932
0.261328,0.722534,0.542906
0.298675,0.660239,0.524365
0.325385,0.761424,0.492929
0.281617,0.697236,0.540352
0.237084,0.660167,0.538338
0.293001,0.666618,0.571231
0.230315,0.782881,0.503899
0.259724,0.698482,0.525694
0.251680,0.638974,0.494047
0.236736,0.730359,0.516518
0.269622,0.681396,0.497637
0.253064,0.731195,0.528454
0.271814,0.742228,0.566023
0.233108,0.771705,0.557215
0.250182,0.712202,0.497632
0.293614,0.721170,0.547562
0.255502,0.704919,0.497262
0.255134,0.675763,0.510880
0.250945,0.706298,0.483837
