alpha,phi,h
0.538095,0.198017,0.209333
0.671428,0.201675,0.182050
0.657143,0.169220,0.131260
0.607143,0.347350,0.023150
0.482143,0.401475,0.287875
0.591429,0.054860,0.455920
0.328572,0.515188,0.075950
0.711429,0.144800,0.078000
0.800000,0.180050,0.265750
0.728571,0.161583,0.133367
0.357143,0.210100,0.256900
0.845238,0.088725,0.259067
0.407143,0.452525,0.237450
0.714286,0.119450,0.128700
0.562857,0.021510,0.062560
0.694286,0.098650,0.337440
0.646428,0.171762,0.315825
0.804762,0.149883,0.414333
0.414286,0.154200,0.249300
0.614286,0.210350,0.457450
0.700000,0.475750,0.044767
0.633333,0.117756,0.371278
0.564285,0.706275,0.262450
0.496428,0.140738,0.337175
0.628572,0.104467,0.375567
0.432143,0.290500,0.163550
0.335714,0.315600,0.097700
0.635714,0.425175,0.082067
0.514286,0.092037,0.350250
0.714286,0.382729,0.037786
0.466667,0.503200,0.280767
0.761905,0.098583,0.204550
0.575000,0.054288,0.409350
0.504081,0.187750,0.355029
0.347619,0.495575,0.044833
0.714286,0.193750,0.549600
0.461905,0.233267,0.031800
0.257142,0.101117,0.100933
0.680952,0.208467,0.271767
0.678571,0.604608,0.245517
0.542857,0.130625,0.032412
0.442857,0.065650,0.105400
0.854286,0.134970,0.125700
0.624490,0.601721,0.050914
0.375000,0.343888,0.311725
0.632143,0.201650,0.323050
0.589286,0.124300,0.119875
0.316071,0.270819,0.036913
0.714286,0.288760,0.127460
0.600000,0.049750,0.053350
0.310715,0.315837,0.081975
0.911428,0.341540,0.031380
0.428571,0.043925,0.568950
0.590476,0.086811,0.451422
0.478572,0.184988,0.272200
0.485714,0.074364,0.337500
0.397143,0.267840,0.034340
0.257143,0.364450,0.029800
0.550000,0.333442,0.289700
0.657143,0.508887,0.187200
0.352381,0.135817,0.441167
0.635714,0.410325,0.354300
0.746939,0.213021,0.327129
0.585714,0.329400,0.041267
0.678572,0.157075,0.410500
0.900000,0.234000,0.407567
0.385714,0.300683,0.259767
0.571428,0.129887,0.477225
0.574286,0.172170,0.090020
0.628572,0.067567,0.094600
0.577551,0.196407,0.056271
0.835715,0.413150,0.242550
0.400000,0.316488,0.229425
0.525000,0.258487,0.127050
0.257143,0.191717,0.187317
0.542857,0.178467,0.077367
0.604762,0.048950,0.342233
0.514286,0.281967,0.148600
0.728571,0.431000,0.063100
0.711428,0.116120,0.325500
0.428571,0.162075,0.393150
0.500000,0.338013,0.085200
0.587755,0.310200,0.282014
0.657143,0.175313,0.209638
0.700000,0.190225,0.260125
0.790476,0.108133,0.093767
0.900000,0.460480,0.329300
0.614286,0.223233,0.102433
0.489286,0.552063,0.146700
0.420408,0.227021,0.381643
0.453571,0.335125,0.446100
0.588572,0.381450,0.393920
0.533333,0.255583,0.142367
0.346032,0.323061,0.271844
0.331429,0.285480,0.077900
0.589286,0.078437,0.064250
0.609524,0.167017,0.111167
0.885714,0.282875,0.216300
0.628572,0.380412,0.168950
0.596429,0.290287,0.324125
