alpha,phi,h
0.373256,0.191310,0.372647
0.207819,0.249133,0.391720
0.198800,0.203944,0.388192
0.160213,0.151283,0.404782
0.214844,0.307001,0.329961
0.176722,0.275272,0.428919
0.201399,0.279468,0.398617
0.059398,0.294975,0.469446
0.222351,0.299874,0.336646
0.251994,0.172508,0.400771
0.150795,0.149899,0.453259
0.170994,0.266251,0.344357
0.180593,0.181404,0.390025
0.232366,0.263347,0.399951
0.132475,0.240090,0.466888
0.186167,0.287417,0.383987
0.224198,0.117303,0.406211
0.238073,0.231730,0.489178
0.226318,0.347218,0.401307
0.186748,0.272429,0.381093
0.225848,0.247520,0.347412
0.296305,0.209360,0.367122
0.275844,0.242049,0.395315
0.274473,0.259085,0.411173
0.181045,0.229067,0.377838
0.145328,0.253471,0.322429
0.251053,0.183163,0.388408
0.309143,0.181246,0.448595
0.189662,0.283707,0.367800
0.287351,0.196467,0.417216
0.181108,0.214122,0.438421
0.265396,0.193351,0.371893
0.124002,0.274798,0.384067
0.117234,0.265856,0.448999
0.191967,0.290613,0.469569
0.249908,0.245003,0.393835
0.245841,0.227661,0.369169
0.108826,0.283461,0.493919
0.262156,0.160861,0.421740
0.129408,0.244672,0.426113
0.036677,0.240743,0.375854
0.211465,0.228182,0.331634
0.170425,0.136180,0.465101
0.235639,0.160460,0.321109
0.252149,0.200797,0.391281
0.179306,0.172350,0.437134
0.192917,0.253841,0.367636
0.284391,0.282351,0.358498
0.244355,0.199366,0.400365
0.271220,0.292289,0.350045
0.223917,0.134068,0.401370
0.094964,0.260938,0.441355
0.273922,0.192615,0.375283
0.188857,0.263110,0.427075
0.251052,0.187352,0.438490
0.145244,0.295565,0.405736
0.184635,0.190705,0.329627
0.043543,0.277266,0.402695
0.252666,0.191166,0.414705
0.224298,0.235980,0.294538
0.240402,0.258901,0.382363
0.245852,0.207492,0.451129
0.278492,0.256140,0.413502
0.155724,0.254286,0.456826
0.278386,0.180040,0.472355
0.214452,0.229428,0.400608
0.308913,0.149455,0.402137
0.136594,0.170983,0.424780
0.149283,0.248641,0.424619
0.095051,0.253465,0.382525
0.275745,0.266414,0.426753
0.156701,0.109899,0.501927
0.223109,0.269069,0.407396
0.252187,0.316226,0.419582
0.278749,0.206575,0.399166
0.199496,0.226197,0.322982
0.223404,0.244290,0.430592
0.192644,0.294353,0.293706
0.248267,0.199016,0.444785
0.211914,0.225603,0.461325
0.261067,0.278489,0.365781
0.264788,0.243245,0.412411
0.106214,0.255789,0.361017
0.229173,0.239167,0.366872
0.217770,0.158278,0.403449
0.203939,0.229354,0.477714
0.230131,0.194371,0.392029
0.190367,0.249914,0.388189
0.225509,0.285152,0.373746
0.184011,0.185257,0.398492
0.226391,0.200801,0.409274
0.234739,0.234707,0.430459
0.096412,0.293447,0.404155
0.229968,0.161469,0.419852
0.198960,0.250144,0.400788
0.186652,0.243051,0.443856
0.267566,0.248272,0.383408
0.200863,0.338792,0.337461
0.179043,0.091240,0.346162
0.201820,0.294348,0.389890
