alpha,phi,h
0.478571,0.220633,0.460817
0.200000,0.189933,0.839200
0.061225,0.847450,0.141614
0.210204,0.765379,0.292700
0.361905,0.661600,0.202600
0.373810,0.915200,0.317133
0.210715,0.488413,0.185000
0.200000,0.714300,0.175883
0.376190,0.107800,0.937000
0.271428,0.317488,0.575325
0.228571,0.636387,0.414400
0.247619,0.521542,0.380283
0.228571,0.127050,0.800000
0.408572,0.720320,0.554420
0.363265,0.823543,0.166871
0.220000,0.339540,0.579760
0.490476,0.360733,0.879233
0.285714,0.739314,0.215400
0.242857,0.871150,0.039700
0.414286,0.952750,0.891000
0.130952,0.109908,0.696867
0.355102,0.140736,0.324286
0.131428,0.047510,0.799000
0.740000,0.923760,0.578700
0.128572,0.199825,0.886600
0.380952,0.690300,0.123500
0.461905,0.792517,0.172833
0.637143,0.256470,0.801340
0.721429,0.804100,0.819800
0.509524,0.049250,0.827933
0.907143,0.657208,0.454683
0.071429,0.184200,0.274400
0.332143,0.865400,0.282000
0.383333,0.764217,0.555683
0.451429,0.070700,0.270720
0.509524,0.116778,0.797922
0.090476,0.721233,0.178967
0.183333,0.057708,0.800050
0.250000,0.517112,0.387225
0.547619,0.637500,0.050800
0.909524,0.477950,0.111767
0.495238,0.027300,0.359200
0.091837,0.461657,0.283029
0.179592,0.501014,0.545071
0.523809,0.101900,0.705167
0.071429,0.022450,0.657200
0.569047,0.201333,0.793600
0.297619,0.104525,0.810233
0.871429,0.096980,0.321060
0.242857,0.266700,0.868600
0.845238,0.531733,0.641550
0.140000,0.123770,0.719200
0.592858,0.078912,0.470400
0.607143,0.185675,0.664683
0.487755,0.082136,0.746200
0.202857,0.645430,0.554860
0.560714,0.186963,0.593050
0.228572,0.244383,0.637567
0.422449,0.300657,0.321800
0.342857,0.726538,0.541625
0.310204,0.212179,0.169300
0.414286,0.655430,0.847220
0.550000,0.601550,0.261125
0.667857,0.625000,0.240700
0.600000,0.253400,0.823900
0.233333,0.441142,0.580567
0.297959,0.690064,0.308800
0.285714,0.187762,0.806850
0.128572,0.170044,0.571538
0.695238,0.163425,0.209550
0.574286,0.206420,0.499880
0.511905,0.553692,0.252733
0.123809,0.072339,0.627733
0.437143,0.254990,0.502220
0.265714,0.263690,0.703260
0.568572,0.896880,0.166330
0.442857,0.028350,0.971200
0.220408,0.203686,0.275686
0.628572,0.821375,0.187550
0.511429,0.731740,0.354180
0.348571,0.918220,0.370660
0.348571,0.785010,0.973020
0.471428,0.103894,0.766225
0.232142,0.134925,0.804000
0.485714,0.564079,0.222686
0.828571,0.087175,0.684883
0.420000,0.449410,0.195380
0.207143,0.554325,0.092767
0.328572,0.254175,0.110200
0.357143,0.059480,0.880960
0.421429,0.822600,0.108050
0.094286,0.261010,0.457560
0.546938,0.645421,0.107186
0.565714,0.534600,0.303860
0.430612,0.387043,0.061914
0.371429,0.837994,0.328437
0.247619,0.381125,0.506883
0.985714,0.061300,0.934800
0.423809,0.217867,0.210000
0.740476,0.179917,0.826033
