alpha,phi,h
0.524191,0.524671,0.481500
0.558774,0.444078,0.607298
0.526299,0.506332,0.610492
0.505549,0.437184,0.508903
0.466020,0.440674,0.581733
0.476800,0.492542,0.468081
0.469310,0.502766,0.505846
0.463467,0.450882,0.519956
0.479334,0.533991,0.518532
0.486153,0.607257,0.387296
0.492169,0.567162,0.539695
0.552631,0.451252,0.519715
0.516627,0.534172,0.434215
0.494018,0.412946,0.420155
0.476837,0.579055,0.553943
0.542589,0.456908,0.560212
0.460627,0.433969,0.495872
0.440917,0.512382,0.557800
0.369154,0.468135,0.472741
0.473241,0.539447,0.468088
0.491432,0.448586,0.513966
0.470891,0.462313,0.559618
0.493365,0.499524,0.430945
0.566898,0.456251,0.445520
0.512605,0.477631,0.352835
0.450400,0.522572,0.476393
0.496993,0.470057,0.540829
0.446947,0.565581,0.566189
0.534296,0.585764,0.468298
0.382314,0.489084,0.502858
0.383060,0.530558,0.552283
0.489622,0.413403,0.542879
0.495700,0.465332,0.490972
0.587000,0.572222,0.460619
0.484517,0.358026,0.455562
0.447575,0.402078,0.493894
0.435189,0.389118,0.554972
0.426222,0.516737,0.504318
0.436812,0.434550,0.549883
0.524777,0.478673,0.462269
0.442756,0.594246,0.514739
0.403238,0.409801,0.331544
0.539238,0.439825,0.559749
0.559884,0.548012,0.473682
0.380522,0.491938,0.489724
0.464099,0.420435,0.576139
0.433927,0.438362,0.475922
0.472716,0.560594,0.686439
0.357233,0.468179,0.478270
0.640412,0.534739,0.414854
0.446711,0.434029,0.455403
0.603708,0.540946,0.395986
0.489208,0.524982,0.578176
0.542259,0.525073,0.571915
0.459825,0.450530,0.576294
0.475124,0.469996,0.558365
0.393765,0.396248,0.437352
0.471639,0.499565,0.392579
0.525846,0.551080,0.567957
0.498325,0.465020,0.495987
0.422881,0.551977,0.489872
0.537371,0.383948,0.553347
0.468874,0.502033,0.487015
0.549864,0.466503,0.402267
0.397654,0.407745,0.447814
0.317884,0.463636,0.493562
0.511020,0.686107,0.477523
0.534787,0.442937,0.575243
0.408974,0.560491,0.397353
0.452557,0.518999,0.533582
0.544830,0.624252,0.466008
0.537830,0.492663,0.505776
0.430755,0.450277,0.509341
0.422224,0.497403,0.531491
0.445202,0.547924,0.481354
0.463700,0.456716,0.502083
0.509868,0.558862,0.544465
0.528580,0.608891,0.386917
0.463134,0.431127,0.418338
0.469205,0.448749,0.595299
0.532058,0.491567,0.432219
0.440681,0.539233,0.434165
0.486020,0.420662,0.471439
0.432066,0.518053,0.531772
0.395987,0.460292,0.539251
0.484183,0.482491,0.532515
0.467779,0.492012,0.503187
0.538565,0.419029,0.480639
0.302584,0.392971,0.383470
0.466743,0.453057,0.547395
0.459939,0.459572,0.381018
0.418091,0.467275,0.562809
0.509319,0.548453,0.609372
0.511602,0.488575,0.513609
0.514828,0.657745,0.382332
0.527542,0.540510,0.492805
0.460090,0.484490,0.369607
0.561339,0.537113,0.414550
0.479790,0.433607,0.519222
0.478334,0.548532,0.520794
