alpha,phi,h
0.729711,0.769144,0.104004
0.728512,0.755573,0.111427
0.713608,0.803121,0.136063
0.691418,0.707801,0.108119
0.680187,0.773582,0.104021
0.618785,0.813647,0.116642
0.692835,0.770417,0.089404
0.667563,0.783627,0.093732
0.757569,0.750966,0.107143
0.748309,0.740191,0.111268
0.717154,0.698140,0.113465
0.706778,0.746532,0.102148
0.741681,0.803301,0.105964
0.721530,0.789190,0.124731
0.703266,0.737324,0.105174
0.734252,0.791222,0.127833
0.677494,0.735737,0.099958
0.760656,0.747197,0.108998
0.787262,0.719078,0.099672
0.726122,0.777145,0.122206
0.734455,0.739448,0.117635
0.686037,0.821234,0.134359
0.757791,0.786748,0.138936
0.775967,0.822822,0.130272
0.794569,0.704474,0.129900
0.744923,0.754329,0.102763
0.714004,0.726258,0.102321
0.751773,0.755238,0.104785
0.736144,0.727007,0.113506
0.712630,0.805705,0.106083
0.700097,0.801343,0.097486
0.668050,0.729388,0.124866
0.783994,0.781768,0.123910
0.721572,0.719149,0.115164
0.716351,0.734690,0.123197
0.722607,0.728818,0.108574
0.692983,0.791821,0.112754
0.725991,0.753441,0.105189
0.722546,0.742638,0.109046
0.757658,0.722438,0.106468
0.794624,0.728755,0.110452
0.721230,0.761167,0.111961
0.724874,0.796560,0.119480
0.743278,0.762519,0.113704
0.782360,0.741157,0.110577
0.722451,0.744129,0.101679
0.718540,0.725002,0.096425
0.661425,0.742696,0.107330
0.718309,0.768784,0.121846
0.687769,0.758431,0.099555
0.701850,0.817349,0.112833
0.749625,0.776904,0.121933
0.737055,0.760701,0.136194
0.709909,0.765318,0.114527
0.693853,0.803853,0.116379
0.727557,0.770770,0.110189
0.772909,0.787281,0.109694
0.740237,0.755581,0.114703
0.698918,0.786009,0.100499
0.685845,0.746810,0.118283
0.686196,0.765626,0.110176
0.698187,0.820104,0.106522
0.697032,0.772848,0.133310
0.705718,0.763486,0.120305
0.674427,0.742334,0.107516
0.649194,0.767644,0.130455
0.699689,0.744050,0.118675
0.689380,0.737428,0.122614
0.714781,0.751101,0.116588
0.730545,0.718316,0.089034
0.704831,0.768175,0.116146
0.683650,0.741225,0.122787
0.716617,0.771985,0.132355
0.668391,0.769229,0.103693
0.717108,0.753885,0.123510
0.739226,0.753725,0.128174
0.706290,0.746368,0.122954
0.703834,0.810813,0.098641
0.664750,0.757585,0.102497
0.717349,0.813324,0.134244
0.727569,0.700322,0.105830
0.712544,0.745582,0.109908
0.726044,0.788294,0.151776
0.738921,0.739115,0.130185
0.725006,0.798912,0.104073
0.635012,0.739950,0.115724
0.734700,0.787663,0.104356
0.688671,0.755284,0.105018
0.782714,0.718174,0.111925
0.709163,0.817523,0.126140
0.727340,0.775428,0.097262
0.741411,0.812846,0.100370
0.707026,0.834087,0.125865
0.728159,0.732417,0.119670
0.661467,0.733579,0.103301
0.680316,0.808778,0.121661
0.665497,0.809601,0.109363
0.694578,0.721966,0.122137
0.802250,0.776005,0.106055
0.736671,0.763523,0.110294
