alpha,phi,h
0.108978,0.814452,0.340611
0.183348,0.789783,0.259739
0.138398,0.788378,0.306300
0.138168,0.820039,0.290666
0.133703,0.838250,0.289653
0.161154,0.860414,0.302339
0.139185,0.823562,0.319111
0.128573,0.859354,0.336344
0.144101,0.844372,0.310965
0.204622,0.830159,0.317520
0.169011,0.863792,0.354775
0.119143,0.843948,0.287014
0.104560,0.803084,0.379448
0.184105,0.855219,0.332941
0.181302,0.865466,0.271021
0.142317,0.854145,0.334877
0.175275,0.847572,0.348747
0.148536,0.816507,0.266102
0.147643,0.779208,0.343048
0.081192,0.811410,0.355157
0.154013,0.768449,0.286619
0.209616,0.862515,0.327488
0.128290,0.800395,0.320677
0.132587,0.815004,0.303304
0.157242,0.846027,0.317215
0.190522,0.791723,0.282190
0.101325,0.867261,0.277566
0.215592,0.827117,0.231229
0.137829,0.827795,0.318268
0.134880,0.774720,0.332495
0.135294,0.830836,0.284969
0.107094,0.822271,0.377854
0.092253,0.801342,0.299310
0.171748,0.871061,0.306351
0.194099,0.873708,0.292655
0.197339,0.857728,0.277589
0.140907,0.835239,0.315815
0.123924,0.838880,0.274174
0.176285,0.745140,0.261265
0.090497,0.815720,0.288057
0.096614,0.859741,0.289883
0.179205,0.867583,0.305388
0.079425,0.815135,0.358742
0.158173,0.845344,0.342376
0.193344,0.809393,0.359344
0.176392,0.853914,0.280255
0.170552,0.836649,0.291575
0.142054,0.860171,0.297333
0.114605,0.814561,0.275976
0.199290,0.787309,0.311176
0.116356,0.805070,0.248524
0.167442,0.828633,0.226789
0.123828,0.824563,0.308019
0.167254,0.809543,0.387466
0.206289,0.810763,0.339321
0.183429,0.812041,0.299995
0.174008,0.828456,0.319954
0.126629,0.829024,0.343289
0.140658,0.773667,0.351873
0.118996,0.808705,0.296171
0.182046,0.809339,0.266481
0.202006,0.815610,0.286384
0.111053,0.805676,0.328977
0.123812,0.796607,0.355842
0.131691,0.774267,0.348703
0.181833,0.784375,0.309833
0.149795,0.765034,0.283996
0.123312,0.778273,0.281443
0.160901,0.813036,0.282311
0.111090,0.803492,0.238823
0.113583,0.844152,0.275419
0.149559,0.827706,0.302509
0.119778,0.796291,0.321633
0.156402,0.845269,0.311924
0.130212,0.815826,0.317285
0.147879,0.793709,0.326541
0.152242,0.780406,0.287710
0.150438,0.837477,0.266350
0.212598,0.851149,0.305799
0.133136,0.826098,0.273428
0.173413,0.879025,0.351767
0.093551,0.787788,0.345234
0.183292,0.835109,0.295296
0.213497,0.857588,0.274653
0.182417,0.806666,0.322119
0.146145,0.872030,0.289983
0.174138,0.810589,0.388560
0.167686,0.801768,0.268996
0.116849,0.888734,0.274529
0.180789,0.773360,0.312349
0.154759,0.877284,0.285587
0.151604,0.846880,0.309421
0.144761,0.828714,0.302937
0.184530,0.820736,0.259986
0.115815,0.774318,0.307373
0.162780,0.832961,0.253212
0.143891,0.831678,0.281940
0.159637,0.848232,0.322781
0.142789,0.808496,0.333422
0.181356,0.815034,0.301205
