alpha,phi,h
0.323809,0.042142,0.458067
0.034286,0.057670,0.378000
0.528571,0.161117,0.303183
0.121429,0.220725,0.419350
0.271428,0.373058,0.256500
0.505714,0.325830,0.305480
0.495918,0.231329,0.044700
0.202857,0.099130,0.137320
0.642857,0.387067,0.105483
0.260000,0.068370,0.457560
0.300000,0.271364,0.479100
0.521429,0.402750,0.247450
0.446429,0.525162,0.077175
0.360714,0.341200,0.712575
0.334694,0.087521,0.448771
0.647619,0.222917,0.078000
0.464286,0.426125,0.308825
0.564285,0.287125,0.358250
0.471429,0.285400,0.187200
0.268254,0.339456,0.435511
0.423810,0.040983,0.159233
0.257142,0.368300,0.443200
0.251020,0.204757,0.364343
0.282857,0.480770,0.423120
0.162857,0.337480,0.311700
0.380000,0.074090,0.419020
0.442857,0.302410,0.034200
0.322857,0.351690,0.398400
0.130612,0.312114,0.441129
0.328571,0.291069,0.199412
0.328572,0.192425,0.017550
0.509524,0.168567,0.508067
0.242857,0.154740,0.172080
0.178572,0.052625,0.135350
0.532143,0.361462,0.177175
0.374286,0.066890,0.423540
0.357143,0.193979,0.339471
0.376191,0.449683,0.259833
0.423810,0.623200,0.124256
0.154762,0.185858,0.251517
0.446429,0.105925,0.350350
0.242857,0.205600,0.261000
0.225000,0.167913,0.532050
0.646429,0.200100,0.434600
0.219048,0.611500,0.188783
0.425714,0.497470,0.197720
0.660000,0.373950,0.062240
0.308163,0.297057,0.281871
0.328571,0.308750,0.069700
0.500000,0.131400,0.376720
0.485714,0.208225,0.087250
0.230952,0.197683,0.354650
0.380000,0.260700,0.250400
0.222857,0.493760,0.271320
0.523809,0.126733,0.690600
0.165714,0.343280,0.106780
0.100000,0.361883,0.391267
0.242857,0.384487,0.223175
0.480000,0.175300,0.127100
0.642857,0.248314,0.123814
0.330952,0.654650,0.077583
0.495238,0.193383,0.282700
0.396428,0.275162,0.223125
0.154286,0.193760,0.089640
0.395238,0.207833,0.093833
0.428571,0.344030,0.423900
0.279592,0.250593,0.469743
0.328572,0.067738,0.210500
0.569048,0.118058,0.349867
0.357143,0.464400,0.023500
0.214286,0.284458,0.355367
0.471429,0.547050,0.109200
0.520000,0.184980,0.333280
0.614286,0.425600,0.509500
0.469643,0.176031,0.304813
0.335714,0.141581,0.129875
0.314285,0.247525,0.423900
0.528572,0.058037,0.344900
0.266667,0.291250,0.377700
0.342857,0.055158,0.409267
0.435714,0.248675,0.022450
0.209524,0.269192,0.381617
0.353061,0.402564,0.459186
0.290476,0.292833,0.200217
0.209524,0.238433,0.470433
0.414286,0.129325,0.371500
0.302041,0.490757,0.375343
0.300000,0.182850,0.461900
0.469643,0.255750,0.249537
0.385715,0.380040,0.327500
0.305357,0.311681,0.232762
0.428571,0.127650,0.329200
0.278571,0.122175,0.255175
0.260714,0.201150,0.404050
0.051429,0.100850,0.127100
0.164286,0.174167,0.399667
0.167857,0.092444,0.092050
0.580952,0.120092,0.477683
0.271429,0.175050,0.583900
0.385714,0.627883,0.119967
