alpha,phi,h
0.471821,0.267366,0.876870
0.524418,0.247242,0.936703
0.517899,0.279718,0.836285
0.523461,0.394120,0.785734
0.546509,0.117155,1.020911
0.452978,0.340172,0.889984
0.523381,0.302496,0.805058
0.527056,0.197390,0.947800
0.516215,0.389402,0.843318
0.543718,0.233633,1.012761
0.549678,0.302252,0.875130
0.478421,0.329265,1.106331
0.680951,0.265198,0.938010
0.517064,0.243619,0.981842
0.485540,0.324565,0.926762
0.489707,0.304651,0.912027
0.416035,0.185153,1.140515
0.585009,0.246265,1.004233
0.420416,0.365197,0.981186
0.593390,0.223966,0.891318
0.562887,0.273510,0.943847
0.467360,0.256644,0.791373
0.390473,0.281559,1.027850
0.524026,0.285524,0.977314
0.450968,0.144723,1.053593
0.399296,0.446977,0.792942
0.508138,0.184368,1.016660
0.486136,0.152076,0.988582
0.459459,0.240850,0.911039
0.398802,0.166412,0.916577
0.588910,0.108139,1.056949
0.492980,0.122955,0.926901
0.454773,0.215532,0.873954
0.498333,0.354578,0.948945
0.511572,0.275990,0.818841
0.532623,0.134582,0.847932
0.500968,0.199624,0.979327
0.510236,0.237592,0.927590
0.471948,0.319464,0.987662
0.481207,0.322297,0.818526
0.544229,0.106257,1.086892
0.484898,0.203440,0.939401
0.455622,0.232406,0.956590
0.463110,0.287388,0.908985
0.455484,0.285038,0.781118
0.443038,0.389294,1.028165
0.485832,0.258213,0.913092
0.460537,0.256864,1.011032
0.517200,0.231002,0.873629
0.515600,0.305472,0.886851
0.501208,0.359459,0.954762
0.519380,0.321165,0.925856
0.465790,0.233422,0.874441
0.546422,0.359671,0.860785
0.514721,0.239222,0.896917
0.515192,0.222782,0.999210
0.512539,0.244538,0.973611
0.455820,0.216166,0.839471
0.590348,0.200601,1.060338
0.507910,0.204982,0.911222
0.467241,0.294742,0.918391
0.489091,0.272751,0.917194
0.502205,0.308721,0.930089
0.501549,0.261457,0.942567
0.551301,0.229792,0.927678
0.451434,0.156292,0.966688
0.527535,0.074697,1.098453
0.526739,0.255573,0.826812
0.493341,0.170406,0.929506
0.440730,0.209942,0.955397
0.458322,0.318234,0.875550
0.438665,0.285063,0.987267
0.459518,0.338666,0.745110
0.591551,0.266337,0.912223
0.469172,0.276626,0.892250
0.471006,0.272264,0.814689
0.519028,0.236101,0.976908
0.580320,0.153180,0.956973
0.431692,0.268767,0.873329
0.493445,0.256739,0.854101
0.657259,0.214467,0.957182
0.533178,0.312594,0.855421
0.351970,0.336179,0.983839
0.440001,0.285692,0.980372
0.446796,0.191972,0.919905
0.417157,0.360631,0.938440
0.455707,0.277334,0.831088
0.479150,0.208613,1.033100
0.501273,0.365993,0.928742
0.479814,0.321425,0.838974
0.474696,0.321025,0.979575
0.449667,0.488246,0.892620
0.547467,0.263507,1.080983
0.475065,0.158552,0.932961
0.396276,0.201063,0.920818
0.508516,0.463802,0.847608
0.466490,0.464336,0.747517
0.504787,0.223349,0.885776
0.488165,0.317047,1.054588
0.531857,0.134093,1.095376
