alpha,phi,h
0.361407,0.391339,0.270947
0.579464,0.369511,0.549943
0.258583,0.503871,0.453649
0.415808,0.432145,0.316019
0.326919,0.306311,0.252537
0.465679,0.556045,0.507096
0.298591,0.433690,0.494087
0.298884,0.536447,0.350738
0.220427,0.325830,0.285177
0.383616,0.466060,0.352951
0.462384,0.514763,0.465921
0.350842,0.649513,0.664352
0.443526,0.277143,0.303825
0.638099,0.691031,0.507156
0.477030,0.426966,0.443866
0.435889,0.346811,0.261807
0.463310,0.589125,0.554562
0.620192,0.625526,0.514901
0.398497,0.251539,0.411400
0.356356,0.285049,0.587606
0.330468,0.428968,0.219913
0.391165,0.415851,0.367977
0.439614,0.462446,0.218144
0.554749,0.516410,0.555234
0.402880,0.604000,0.385033
0.482167,0.605067,0.573149
0.415794,0.515112,0.420341
0.655147,0.221326,0.524449
0.374090,0.091503,0.329180
0.368406,0.417877,0.236535
0.489393,0.320320,0.339925
0.456530,0.589879,0.547075
0.683090,0.549695,0.492430
0.275918,0.272236,0.121508
0.688145,0.566567,0.426642
0.439964,0.591448,0.414568
0.423795,0.481683,0.522806
0.497478,0.451675,0.501063
0.332732,0.316364,0.497571
0.368567,0.467232,0.386389
0.501120,0.458927,0.587895
0.327493,0.099025,0.453985
0.743603,0.635884,0.629595
0.605182,0.515068,0.681847
0.205286,0.450015,0.657796
0.271468,0.355343,0.251855
0.425398,0.488397,0.540878
0.332425,0.455378,0.294951
0.242464,0.399110,0.260649
0.212124,0.394456,0.273235
0.397347,0.343848,0.411859
0.272276,0.505763,0.357971
0.384159,0.290663,0.443150
0.636211,0.555775,0.366442
0.283661,0.517611,0.516949
0.420650,0.349775,0.374856
0.390125,0.621801,0.398857
0.412924,0.294300,0.461543
0.366601,0.381945,0.380918
0.497390,0.545832,0.585674
0.730499,0.670812,0.657951
0.514619,0.454153,0.305143
0.442449,0.297726,0.329683
0.342779,0.266524,0.355421
0.505011,0.310728,0.314487
0.447656,0.532056,0.399452
0.609603,0.640534,0.635570
0.337142,0.578020,0.438507
0.497004,0.367622,0.256052
0.403029,0.393230,0.274960
0.331387,0.280642,0.407617
0.387093,0.464104,0.638983
0.641834,0.795255,0.540503
0.401316,0.352301,0.303011
0.311464,0.342576,0.406759
0.355167,0.432093,0.190684
0.183408,0.346925,0.170109
0.391079,0.758540,0.647137
0.447414,0.401273,0.606291
0.647148,0.540808,0.347832
0.606301,0.767326,0.504565
0.574924,0.343596,0.276751
0.204249,0.419349,0.295312
0.572303,0.762070,0.808986
0.393008,0.414109,0.365455
0.286128,0.350232,0.404225
0.615417,0.492472,0.590281
0.221043,0.320236,0.336852
0.300375,0.290664,0.208637
0.413566,0.371271,0.360532
0.273325,0.295998,0.295715
0.451948,0.593585,0.605797
0.248543,0.396307,0.325152
0.475044,0.445778,0.397210
0.513655,0.528979,0.371766
0.279753,0.402307,0.145151
0.313013,0.432481,0.416867
0.344370,0.501700,0.404804
0.410576,0.415009,0.544861
0.253638,0.301474,0.393430
