alpha,phi,h
1.057871,0.129207,0.152467
0.566436,0.662185,0.368178
1.183259,-0.069524,0.699409
0.555232,0.431412,0.469210
0.598634,0.487260,0.351495
0.296760,0.230053,0.632828
0.695887,0.493045,0.360233
0.456435,0.454242,0.404034
0.362635,0.379220,0.629313
0.855265,0.422085,0.007061
0.191414,0.459037,0.608168
0.116783,0.590921,0.663899
0.481700,0.596163,0.425555
0.598989,0.573327,0.284861
0.611207,0.549163,0.394818
0.558692,0.638636,0.502042
0.597447,0.434005,0.385365
0.437474,0.452739,0.424155
0.656566,0.420294,0.559935
0.476121,0.517333,0.369823
0.569906,0.508685,0.292011
0.494862,0.595741,0.222538
0.763751,0.470696,0.320268
0.646778,0.531029,0.434063
0.616935,0.619523,0.354018
0.757835,0.551484,0.420841
0.972292,0.563321,0.178292
0.541405,0.470930,0.325420
0.558858,0.609297,0.466776
0.197571,0.647350,0.468417
1.333212,0.503489,-0.172924
0.649152,0.636428,0.476666
0.513952,0.463790,0.460403
0.318127,0.445419,0.765944
0.676077,0.360992,0.259465
0.670444,0.481750,0.501848
0.645554,0.578922,0.443245
0.697625,0.506945,0.397140
-0.009769,0.811786,0.359696
0.430753,0.457365,0.357909
0.360695,0.630181,0.609495
0.596068,0.466340,0.436863
0.568781,0.438128,0.478889
0.649988,0.650117,0.513569
0.925483,0.608625,0.199842
0.450812,0.447644,0.604726
0.537498,0.500944,0.354579
0.526542,0.559186,0.369993
0.548910,0.487982,0.386593
0.496255,0.608986,0.462884
0.505544,0.514697,0.707606
0.424879,0.385747,0.546506
0.612760,0.690949,0.370283
0.403619,0.565056,0.512932
0.379149,0.329625,0.787831
0.377851,0.129362,0.648300
0.461143,0.470295,0.221996
1.162746,0.422029,0.415818
0.729835,0.595105,0.161093
0.547417,0.511231,0.465799
0.782943,0.575673,0.383711
0.503249,0.575586,0.412958
0.651039,0.623830,0.387513
0.800877,0.526195,0.596167
0.539674,0.592144,0.430552
0.664926,0.341626,0.425874
0.472443,0.561737,0.201643
0.178312,0.439614,0.462065
0.387059,0.541496,0.728685
0.155473,0.897161,1.064691
0.585928,0.741358,0.330362
0.487491,0.486619,0.240962
0.632068,0.759495,0.378455
0.487626,0.588561,0.641737
0.584808,0.592692,0.325638
0.553889,0.632345,0.475241
0.531082,0.475336,0.289414
0.511640,0.343685,0.349266
0.523632,0.493375,0.470396
0.607831,0.592675,0.254779
0.319502,0.581491,0.642002
0.265907,0.456076,0.525807
0.747155,0.423563,0.502810
0.294196,0.606906,0.371879
0.431858,0.422506,0.757443
0.508592,0.581090,0.437534
0.215561,0.334944,0.775415
0.696728,0.400400,0.611312
1.055601,0.534941,0.221524
0.521723,0.740184,0.487973
0.755699,0.598586,0.303412
0.357935,0.382892,0.754672
0.564443,0.563545,0.483070
0.718909,0.501979,0.185773
0.439771,0.553713,0.517660
0.943214,0.688708,0.127738
0.652550,0.524310,0.414595
0.415390,0.575115,0.461948
0.725841,0.581059,0.349851
0.436623,0.499678,0.569252
