alpha,phi,h
0.293036,0.542735,0.847186
0.347654,0.517287,0.875249
0.327648,0.523677,0.846098
0.336127,0.524690,0.836323
0.322130,0.544412,0.835695
0.274774,0.528435,0.826025
0.236929,0.499953,0.826303
0.327895,0.539287,0.850213
0.315932,0.518778,0.838493
0.293191,0.533545,0.839935
0.294459,0.538141,0.829259
0.227159,0.512840,0.825713
0.283193,0.565873,0.842517
0.318776,0.528834,0.829108
0.317967,0.524966,0.817608
0.304324,0.499910,0.838223
0.325708,0.550494,0.886515
0.333582,0.518611,0.866683
0.321001,0.526946,0.823057
0.297288,0.533512,0.865808
0.275051,0.570095,0.865313
0.269108,0.511071,0.842251
0.254077,0.507490,0.841862
0.276645,0.496367,0.791248
0.298717,0.586180,0.818325
0.308228,0.562038,0.814580
0.306907,0.509633,0.807856
0.275987,0.519524,0.851266
0.315589,0.528233,0.865302
0.283480,0.506323,0.802765
0.293751,0.493736,0.844772
0.320957,0.573379,0.829557
0.394569,0.582120,0.864302
0.320881,0.588900,0.844655
0.274879,0.530321,0.838792
0.341886,0.555401,0.854511
0.305957,0.559532,0.883400
0.322601,0.476836,0.814349
0.326792,0.503285,0.818801
0.312944,0.500386,0.853462
0.257428,0.512204,0.850603
0.290533,0.532931,0.830865
0.298333,0.498718,0.836845
0.294680,0.501442,0.827035
0.308770,0.522155,0.829354
0.257735,0.521808,0.846866
0.301771,0.564626,0.866399
0.272505,0.509906,0.807903
0.314382,0.522883,0.861761
0.265188,0.576038,0.822749
0.338321,0.496115,0.859294
0.331851,0.552319,0.833375
0.291559,0.534570,0.813056
0.314285,0.502847,0.804297
0.355271,0.576953,0.831530
0.276103,0.534697,0.811414
0.304409,0.540542,0.820747
0.299367,0.557684,0.826595
0.296432,0.572691,0.859420
0.272514,0.531733,0.817197
0.332619,0.552483,0.820931
0.345864,0.521365,0.807183
0.276798,0.535797,0.825860
0.331270,0.491247,0.819498
0.307266,0.451773,0.828058
0.314573,0.530732,0.818227
0.265303,0.538207,0.847819
0.297766,0.512047,0.804242
0.267246,0.514422,0.876322
0.321747,0.561766,0.864973
0.316817,0.549105,0.807933
0.299510,0.513054,0.829235
0.284614,0.531206,0.872981
0.339617,0.564414,0.876030
0.299841,0.541552,0.849563
0.320020,0.572932,0.854155
0.321718,0.524963,0.862574
0.315804,0.519232,0.834164
0.319526,0.500119,0.829291
0.260594,0.492973,0.834302
0.294703,0.555105,0.834075
0.265877,0.507652,0.792376
0.343575,0.529586,0.827638
0.287681,0.494982,0.844989
0.384945,0.530667,0.842003
0.295170,0.507904,0.828496
0.280329,0.536039,0.813231
0.286139,0.513888,0.840448
0.305401,0.545352,0.820601
0.317485,0.554486,0.836492
0.346864,0.569692,0.841118
0.278527,0.568727,0.812326
0.360559,0.535805,0.850957
0.283222,0.516084,0.824773
0.296075,0.553533,0.861603
0.293186,0.503620,0.848013
0.302789,0.516059,0.905600
0.329339,0.545796,0.859974
0.283599,0.518487,0.865849
0.304731,0.535081,0.847845
