alpha,phi,h
0.712055,0.264981,0.873823
0.681988,0.287133,0.919648
0.684114,0.246855,0.873293
0.697349,0.296254,0.891389
0.647180,0.229009,0.845406
0.726857,0.249437,0.858262
0.681786,0.216648,0.857192
0.642110,0.220647,0.877164
0.703176,0.264844,0.880762
0.691169,0.238753,0.878938
0.735722,0.228011,0.874440
0.722272,0.247778,0.824041
0.693767,0.255426,0.869796
0.728452,0.227533,0.925891
0.727377,0.321935,0.880956
0.731913,0.208038,0.850856
0.683647,0.277570,0.891902
0.733010,0.280300,0.876286
0.708249,0.242960,0.900553
0.658291,0.281546,0.871306
0.710410,0.235626,0.857846
0.669636,0.271828,0.866564
0.624909,0.281121,0.890871
0.699602,0.204792,0.853511
0.734861,0.220650,0.879512
0.716080,0.174757,0.915031
0.797957,0.235034,0.878942
0.648390,0.232361,0.890104
0.735266,0.219423,0.843998
0.641887,0.242051,0.886519
0.723565,0.316701,0.917844
0.710376,0.244543,0.909901
0.714814,0.273956,0.860794
0.710280,0.185806,0.895754
0.647226,0.295553,0.867417
0.734839,0.269437,0.875705
0.706756,0.285594,0.891037
0.687436,0.293164,0.873030
0.753961,0.250930,0.883458
0.732428,0.249024,0.841413
0.674379,0.251019,0.842823
0.622766,0.245224,0.892867
0.740807,0.262007,0.869871
0.687849,0.280943,0.870441
0.729970,0.199243,0.861776
0.704328,0.288100,0.863237
0.634594,0.214984,0.865040
0.733999,0.239401,0.861528
0.724550,0.231597,0.848830
0.678850,0.248485,0.905553
0.706641,0.290778,0.864071
0.731659,0.263583,0.900508
0.673280,0.185320,0.875894
0.717270,0.232799,0.871725
0.715815,0.285437,0.820460
0.695118,0.288626,0.906860
0.747519,0.254600,0.897344
0.671886,0.245861,0.874115
0.699955,0.222890,0.861056
0.640509,0.224632,0.869646
0.731645,0.241627,0.891930
0.731174,0.262788,0.878797
0.723566,0.234239,0.891223
0.659102,0.177117,0.884207
0.670541,0.218574,0.899543
0.740886,0.251907,0.861834
0.750842,0.303885,0.896898
0.660068,0.234376,0.872875
0.695781,0.252239,0.892358
0.641963,0.272646,0.883288
0.662940,0.252359,0.872893
0.690734,0.236507,0.883727
0.652796,0.272868,0.869660
0.708646,0.239478,0.891298
0.711352,0.242436,0.902214
0.726173,0.252291,0.879905
0.719911,0.291938,0.882394
0.688888,0.243918,0.891016
0.703021,0.196787,0.859152
0.735011,0.275987,0.883163
0.700392,0.236014,0.871686
0.711834,0.263737,0.872342
0.672211,0.206779,0.863573
0.684492,0.220075,0.897783
0.675327,0.244881,0.923398
0.744314,0.270096,0.905641
0.661767,0.298987,0.885642
0.665127,0.227920,0.866129
0.717047,0.221455,0.889035
0.664283,0.265655,0.866460
0.743773,0.288989,0.876857
0.690011,0.257970,0.850635
0.677500,0.251115,0.881790
0.652838,0.228680,0.887858
0.688527,0.285211,0.843898
0.650063,0.243398,0.890970
0.693489,0.254441,0.880321
0.692557,0.255139,0.890431
0.712868,0.183717,0.897576
0.748166,0.225681,0.851759
