alpha,phi,h
0.614286,0.561150,0.548400
0.668571,0.683300,0.554600
0.635714,0.694738,0.457900
0.454285,0.651500,0.600300
0.538095,0.852067,0.504867
0.500000,0.711250,0.445275
0.514286,0.833000,0.145900
0.578572,0.896481,0.032938
0.538095,0.386133,0.801867
0.331429,0.527390,0.716240
0.428572,0.324367,0.184500
0.414286,0.919650,0.429820
0.628572,0.554275,0.149275
0.542857,0.927600,0.336450
0.228571,0.625475,0.809225
0.535714,0.793725,0.074950
0.185714,0.814250,0.511700
0.219048,0.892483,0.367283
0.639286,0.496813,0.286775
0.657143,0.271900,0.000900
0.680952,0.945794,0.189622
0.793877,0.843786,0.049457
0.338095,0.465400,0.020367
0.500000,0.597000,0.256350
0.667857,0.963850,0.096825
0.530953,0.677833,0.227567
0.628572,0.471883,0.374533
0.492857,0.655175,0.368625
0.633334,0.803200,0.403800
0.348572,0.600820,0.883180
0.680000,0.768340,0.075640
0.314285,0.976950,0.342400
0.402041,0.689314,0.531743
0.591429,0.820760,0.168140
0.628572,0.690825,0.252750
0.520000,0.687110,0.079020
0.509524,0.688658,0.606933
0.553572,0.456863,0.461400
0.457143,0.837762,0.176325
0.667857,0.894725,0.072700
0.559524,0.879875,0.039550
0.700000,0.567383,0.427300
0.540816,0.353964,0.464443
0.342857,0.606900,0.231775
0.444898,0.698386,0.166771
0.485714,0.756500,0.077700
0.500000,0.786264,0.436000
0.497143,0.520270,0.581620
0.364286,0.679800,0.278550
0.476190,0.804600,0.028633
0.631429,0.686200,0.411760
0.432653,0.759421,0.216371
0.364286,0.681025,0.144350
0.260714,0.929375,0.027800
0.175000,0.740700,0.535800
0.400000,0.342325,0.226062
0.452381,0.663450,0.430883
0.751428,0.799000,0.422280
0.450794,0.804206,0.445822
0.323810,0.853333,0.620767
0.814286,0.487483,0.030333
0.585714,0.784800,0.304933
0.621429,0.855775,0.883625
0.495238,0.624133,0.339033
0.704762,0.764283,0.049667
0.440000,0.713140,0.347600
0.471429,0.880375,0.356550
0.390476,0.656800,0.265333
0.542857,0.713075,0.406025
0.509524,0.776250,0.771533
0.942857,0.608400,0.105300
0.453572,0.494125,0.478075
0.404082,0.576321,0.523214
0.437500,0.840256,0.134225
0.476191,0.731567,0.544933
0.511905,0.905342,0.483367
0.339286,0.683238,0.373100
0.417143,0.773170,0.242520
0.419048,0.646933,0.237733
0.490476,0.376117,0.366950
0.255102,0.862314,0.488057
0.673809,0.545408,0.132250
0.557143,0.139838,0.687500
0.535714,0.744300,0.527000
0.295238,0.923167,0.369300
0.245714,0.716620,0.267700
0.628572,0.960375,0.106700
0.471429,0.441500,0.898643
0.442857,0.725694,0.585112
0.557143,0.993550,0.083400
0.483673,0.683014,0.207343
0.437143,0.764110,0.156320
0.621429,0.637475,0.395650
0.690476,0.810200,0.284433
0.397619,0.764692,0.319700
0.622857,0.440170,0.203900
0.571429,0.827850,0.151800
0.375000,0.958662,0.277450
0.785714,0.465270,0.516000
0.471429,0.270933,0.596500
