alpha,phi,h
0.174286,0.579520,0.269440
0.051020,0.798093,0.450743
0.185715,0.587300,0.372050
0.277143,0.796330,0.183800
0.042857,0.822600,0.085500
0.059524,0.796275,0.068117
0.251429,0.539525,0.149880
0.134286,0.643370,0.070720
0.131429,0.416860,0.225940
0.192858,0.513475,0.291700
0.085714,0.638850,0.465375
0.057143,0.239250,0.290740
0.128571,0.904217,0.272283
0.028571,0.477217,0.254433
0.040477,0.546700,0.200367
0.314286,0.481525,0.191950
0.031428,0.466170,0.075000
0.262857,0.950720,0.077420
0.217857,0.294750,0.170225
0.133333,0.737728,0.068689
0.118572,0.699770,0.017390
0.095238,0.758633,0.070900
0.100000,0.751500,0.127880
0.404762,0.669608,0.046933
0.111905,0.498217,0.140417
0.067857,0.436213,0.072275
0.314286,0.476350,0.034000
0.061905,0.871067,0.097667
0.167857,0.638500,0.032650
0.147619,0.480958,0.042617
0.014286,0.213500,0.057100
0.100000,0.679237,0.028375
0.385714,0.892650,0.144133
0.082143,0.653050,0.061025
0.096429,0.930625,0.243025
0.165714,0.311940,0.314960
0.223809,0.719800,0.424467
0.190476,0.705572,0.053578
0.014286,0.474300,0.076900
0.035714,0.812238,0.066675
0.057143,0.535479,0.099214
0.114286,0.344062,0.242725
0.078572,0.769050,0.072200
0.142857,0.985450,0.012400
0.114286,0.803020,0.039680
0.054286,0.190620,0.322800
0.110204,0.720643,0.074143
0.142857,0.982350,0.113150
0.040816,0.528764,0.121000
0.157143,0.904175,0.328925
0.060715,0.649137,0.042375
0.414286,0.616400,0.375125
0.164286,0.939675,0.058600
0.232653,0.283336,0.143814
0.307143,0.511300,0.269750
0.218367,0.531836,0.244971
0.165714,0.915610,0.233960
0.071429,0.798200,0.229367
0.060318,0.443967,0.313967
0.162857,0.936630,0.384440
0.161904,0.904450,0.293433
0.107143,0.961492,0.072583
0.085714,0.922150,0.156557
0.097619,0.846700,0.347467
0.211428,0.956860,0.025940
0.159524,0.739208,0.070750
0.124490,0.925986,0.011543
0.247619,0.691325,0.286883
0.131429,0.642690,0.161300
0.307143,0.514700,0.066400
0.166667,0.568467,0.259633
0.228571,0.949450,0.026500
0.140000,0.354900,0.336860
0.146429,0.774794,0.054863
0.095238,0.751450,0.087367
0.085714,0.646525,0.040150
0.009524,0.770683,0.376933
0.088571,0.723540,0.224440
0.095238,0.492183,0.234233
0.326984,0.758033,0.045456
0.166667,0.691450,0.146633
0.471429,0.547050,0.109200
0.142857,0.753867,0.254567
0.147619,0.592975,0.278717
0.076191,0.865317,0.025450
0.095238,0.502867,0.217233
0.282857,0.701260,0.125240
0.380953,0.896283,0.039167
0.071428,0.534450,0.095000
0.066667,0.277117,0.080733
0.009524,0.453833,0.264967
0.191837,0.737886,0.056114
0.178571,0.912250,0.284600
0.165714,0.336880,0.035080
0.092857,0.600706,0.064350
0.100000,0.648000,0.465000
0.271429,0.948750,0.060600
0.035714,0.511092,0.091767
0.089286,0.669713,0.340650
0.048572,0.708530,0.141860
