alpha,phi,h
0.231570,0.380586,0.245196
0.226428,0.385918,0.228141
0.282639,0.268912,0.250478
0.291030,0.310041,0.315724
0.225308,0.321056,0.294751
0.286721,0.270314,0.284239
0.204513,0.319627,0.244215
0.210612,0.314710,0.268373
0.312822,0.277663,0.245989
0.270529,0.327551,0.249182
0.244996,0.313299,0.262314
0.240833,0.313533,0.270398
0.287498,0.291716,0.275800
0.180548,0.334045,0.281054
0.307612,0.342094,0.253141
0.264609,0.272191,0.272254
0.247262,0.298286,0.330157
0.185045,0.326569,0.273275
0.257989,0.335255,0.272561
0.273561,0.285592,0.324202
0.279231,0.280909,0.289891
0.212416,0.287496,0.296262
0.288092,0.269195,0.240690
0.273988,0.304371,0.258583
0.220424,0.329272,0.301494
0.287929,0.303798,0.272449
0.247563,0.321649,0.260429
0.276427,0.258153,0.248200
0.377403,0.337562,0.275259
0.215275,0.303206,0.263865
0.253674,0.272605,0.258691
0.241191,0.330992,0.273517
0.285329,0.299274,0.290227
0.222801,0.291598,0.287309
0.262817,0.323659,0.273688
0.287127,0.333523,0.276339
0.244654,0.295948,0.245582
0.228440,0.334995,0.273176
0.280499,0.293985,0.281146
0.292946,0.361267,0.290550
0.299006,0.238722,0.246945
0.276695,0.291193,0.222823
0.309180,0.314438,0.267026
0.271960,0.277841,0.240236
0.232470,0.296810,0.265268
0.216006,0.324496,0.285199
0.287576,0.292266,0.282155
0.225945,0.291722,0.260317
0.326207,0.320930,0.263327
0.292116,0.313168,0.223436
0.249625,0.318765,0.264633
0.233321,0.327832,0.291662
0.242922,0.300890,0.269623
0.220550,0.305198,0.279293
0.248688,0.275835,0.261573
0.248723,0.325588,0.273829
0.294069,0.322587,0.224653
0.242013,0.311820,0.270894
0.298495,0.333129,0.247141
0.226680,0.255861,0.294960
0.263299,0.260582,0.262380
0.266485,0.282316,0.267920
0.245709,0.333434,0.263548
0.215221,0.319879,0.278022
0.315472,0.324311,0.216951
0.235017,0.268807,0.282897
0.232482,0.267792,0.291604
0.228901,0.262676,0.241287
0.220890,0.310932,0.333439
0.257429,0.332019,0.249393
0.237552,0.256526,0.269621
0.249369,0.316320,0.285096
0.273719,0.291558,0.264694
0.273764,0.355163,0.265700
0.288061,0.305851,0.247801
0.194489,0.357300,0.298406
0.263435,0.351826,0.257142
0.283582,0.371467,0.224557
0.233059,0.328886,0.232171
0.290039,0.330446,0.224948
0.257012,0.322291,0.274182
0.237408,0.312441,0.242423
0.294292,0.307095,0.253414
0.292926,0.316012,0.268177
0.246972,0.303293,0.300254
0.290726,0.299673,0.256799
0.223306,0.292181,0.281814
0.311146,0.298129,0.258163
0.250942,0.282023,0.282449
0.320407,0.298417,0.274320
0.226624,0.338515,0.278614
0.260252,0.304778,0.230506
0.212011,0.331509,0.308309
0.216870,0.280616,0.274384
0.259984,0.291475,0.310501
0.244879,0.313460,0.261006
0.263290,0.280531,0.235693
0.268305,0.274915,0.270059
0.216863,0.251807,0.276147
0.280087,0.329334,0.284600
