alpha,phi,h
0.182143,0.272175,0.101363
0.223809,0.503633,0.204617
0.638571,0.200590,0.096130
0.719048,0.216383,0.088733
0.600000,0.591450,0.361700
0.110714,0.260763,0.276450
0.471429,0.764975,0.131350
0.238095,0.524306,0.159944
0.071428,0.853537,0.375525
0.280952,0.806767,0.434500
0.257143,0.629800,0.045000
0.608929,0.545944,0.168837
0.085714,0.225900,0.327600
0.347619,0.198308,0.594717
0.452381,0.542183,0.381667
0.387500,0.515306,0.126287
0.221429,0.349875,0.515650
0.651021,0.254157,0.114471
0.485714,0.470817,0.049000
0.433333,0.076308,0.358300
0.342857,0.220930,0.354380
0.388571,0.556980,0.245680
0.400000,0.220350,0.348822
0.085714,0.698333,0.462933
0.511429,0.491680,0.374040
0.366667,0.737833,0.409200
0.607143,0.588388,0.346175
0.168571,0.289040,0.120720
0.265714,0.180110,0.236360
0.542857,0.592500,0.027450
0.551428,0.686940,0.334680
0.164286,0.326512,0.543550
0.857143,0.514100,0.118600
0.485714,0.575550,0.591600
0.442857,0.654958,0.332400
0.257142,0.638250,0.414100
0.282143,0.473538,0.319325
0.502381,0.341850,0.226750
0.726530,0.263779,0.039943
0.417460,0.544989,0.074489
0.523810,0.489733,0.255900
0.416327,0.034507,0.597857
0.106123,0.690093,0.337114
0.217143,0.473660,0.156540
0.278572,0.381725,0.260400
0.185714,0.818050,0.067700
0.271428,0.611410,0.099100
0.328571,0.000100,0.079100
0.436734,0.789586,0.155129
0.632143,0.281037,0.355425
0.380952,0.128283,0.208267
0.207143,0.094037,0.681450
0.133333,0.786517,0.154500
0.242857,0.587340,0.457820
0.128572,0.498962,0.437275
0.478571,0.455756,0.101813
0.614286,0.571589,0.128300
0.357143,0.428650,0.073750
0.423810,0.561467,0.111733
0.220000,0.522310,0.218020
0.566667,0.283783,0.289633
0.268572,0.447810,0.081440
0.209524,0.984800,0.436267
0.412245,0.451314,0.082386
0.500000,0.441750,0.382260
0.624490,0.048143,0.466157
0.578571,0.375225,0.029100
0.551428,0.475600,0.420960
0.759524,0.188775,0.361833
0.583333,0.938275,0.163300
0.142857,0.326467,0.335500
0.131428,0.688260,0.120280
0.378572,0.128625,0.418517
0.500000,0.096033,0.271067
0.634694,0.228007,0.283000
0.420000,0.468650,0.362820
0.522857,0.068980,0.207660
0.660714,0.166263,0.124375
0.291428,0.380050,0.149300
0.380953,0.323242,0.271100
0.509524,0.492550,0.341500
0.428572,0.415683,0.132867
0.457143,0.600036,0.098329
0.271429,0.328900,0.601000
0.488095,0.131250,0.291867
0.442857,0.664261,0.386278
0.742857,0.273910,0.137240
0.057143,0.300300,0.448733
0.217857,0.507838,0.179950
0.330612,0.315336,0.126886
0.611905,0.161042,0.212417
0.266666,0.722967,0.413800
0.457143,0.620233,0.160000
0.542857,0.643814,0.185329
0.214286,0.280250,0.203725
0.628572,0.587336,0.525329
0.580952,0.583733,0.370867
0.287755,0.358943,0.524400
0.274286,0.569670,0.364940
0.604762,0.422517,0.522800
