alpha,phi,h
0.107461,0.944947,0.609438
0.138734,0.879225,0.598991
0.127404,0.937721,0.598329
0.134416,0.887791,0.643864
0.117882,0.927718,0.607877
0.084409,0.929156,0.631578
0.102951,0.908371,0.679371
0.093473,0.950773,0.611106
0.094861,0.930588,0.637599
0.136873,0.911548,0.650180
0.097698,0.926865,0.650443
0.091761,0.943870,0.648556
0.088987,0.895898,0.635165
0.076400,0.932645,0.634840
0.109269,0.945341,0.647752
0.116329,0.958053,0.596994
0.116787,0.944182,0.594127
0.091522,0.899681,0.605988
0.101845,0.946130,0.669585
0.099600,0.944532,0.604146
0.112583,0.935782,0.641273
0.086385,0.906523,0.575028
0.085994,0.912649,0.592520
0.112874,0.956065,0.669991
0.108248,0.915311,0.629207
0.116089,0.913713,0.650087
0.105126,0.931097,0.685105
0.085725,0.913705,0.654413
0.125718,0.950558,0.623218
0.101093,0.914391,0.589903
0.097098,0.919536,0.642898
0.108563,0.915066,0.663171
0.118780,0.888902,0.606356
0.194199,0.900233,0.606220
0.194743,0.869004,0.618616
0.136270,0.885289,0.600896
0.132083,0.919886,0.592826
0.108088,0.942263,0.656082
0.094871,0.914590,0.685905
0.126720,0.963971,0.602342
0.117955,0.871128,0.585096
0.163931,0.965464,0.601376
0.064847,0.935273,0.649480
0.090008,0.872858,0.632080
0.104808,0.904373,0.617789
0.127145,0.881428,0.632258
0.092874,0.871070,0.629930
0.103398,0.885205,0.652072
0.125351,0.898301,0.599746
0.127579,0.890665,0.623264
0.098588,0.928593,0.622864
0.091411,0.890919,0.657141
0.074903,0.896909,0.648650
0.118139,0.941575,0.605042
0.093022,0.913689,0.635371
0.103372,0.890321,0.624625
0.112578,0.949147,0.617659
0.098270,0.925631,0.670698
0.091111,0.956737,0.629665
0.121452,0.925175,0.591150
0.086969,0.905441,0.638448
0.103774,0.926605,0.663999
0.101189,0.917191,0.615438
0.121331,0.874874,0.640736
0.102165,0.880634,0.642747
0.105691,0.905124,0.591788
0.092785,0.925876,0.675888
0.120855,0.925018,0.657959
0.093900,0.912755,0.628677
0.084822,0.896550,0.673378
0.076045,0.919403,0.659586
0.111269,0.951051,0.601507
0.099303,0.894667,0.593865
0.132704,0.916008,0.605089
0.105597,0.887615,0.593820
0.099769,0.918865,0.643985
0.108024,0.942685,0.605198
0.111252,0.941496,0.648925
0.157462,0.904589,0.598237
0.113885,0.934576,0.632037
0.121929,0.885754,0.633368
0.096556,0.922772,0.613594
0.119580,0.929152,0.589756
0.099554,0.923429,0.607858
0.078155,0.906697,0.603703
0.116669,0.926385,0.642951
0.083942,0.942544,0.630461
0.096398,0.948624,0.630700
0.097655,0.919509,0.639544
0.110325,0.918926,0.672309
0.116077,0.934177,0.577831
0.108821,0.963727,0.584724
0.093650,0.936807,0.672878
0.132241,0.904452,0.617074
0.096183,0.925895,0.643081
0.086807,0.889033,0.640464
0.104439,0.914599,0.640643
0.107306,0.943571,0.622242
0.105696,0.908551,0.644778
0.108338,0.946391,0.677404
