alpha,phi,h
0.407583,0.616007,0.463151
0.551216,0.426567,0.467389
0.578683,0.417667,0.491879
0.494013,0.552495,0.428102
0.686204,0.251008,0.392134
0.279876,0.470088,0.283061
0.613901,0.635275,0.474061
0.556436,0.518558,0.526691
0.754182,0.515203,0.423543
0.565994,0.473228,0.449401
0.366018,0.201862,0.535111
0.678153,0.693449,0.393457
0.705514,0.691696,0.582898
0.603456,0.487371,0.477372
0.527341,0.580062,0.427926
0.574741,0.675145,0.305946
0.524033,0.545585,0.210021
0.305573,0.404918,0.367824
0.491844,0.541114,0.594008
0.596044,0.541452,0.513167
0.308243,0.216883,0.487082
0.163150,0.649895,0.615696
0.697610,0.653305,0.445727
0.744931,0.226286,0.485742
0.645504,0.610217,0.291315
0.235391,0.538181,0.462978
0.241684,0.330816,0.642856
0.639467,0.450431,0.437296
0.995776,0.263877,0.296188
0.428981,0.455289,0.495584
0.655653,0.555317,1.000273
0.682042,0.780203,0.316871
0.530000,0.598154,0.303842
0.619637,0.489253,0.435190
0.532146,0.511149,0.479405
0.748827,0.568893,0.632210
0.742521,0.722574,0.429889
0.674699,0.469976,0.401176
0.347316,0.444646,0.436050
0.231454,0.350884,-0.037133
0.311161,0.538827,0.249873
0.419152,0.355862,0.627916
0.724580,0.306817,0.547982
0.511889,0.375168,0.446593
0.359564,0.575456,0.502976
0.647818,0.569588,0.498205
0.463274,0.664513,0.417718
0.559748,0.493216,0.433998
1.382208,0.602261,0.639492
0.551443,0.569897,0.454174
0.573322,0.536158,0.394147
0.414559,0.435985,0.852821
0.719653,0.443601,0.595204
0.403002,0.379830,0.623929
0.658425,0.605422,0.345115
0.893364,0.420435,0.594729
0.494489,0.537134,0.408459
0.673279,0.536318,0.451743
0.518460,0.659145,0.339638
0.341957,0.536411,0.525452
0.367826,0.519960,0.470475
0.682782,0.444827,0.312667
0.281452,0.520217,0.331378
0.557727,0.579546,0.443538
0.582399,0.460932,0.408262
0.590633,0.600339,0.292239
0.459234,0.273457,0.487088
0.622890,0.870611,0.649542
0.560351,0.612675,0.520423
0.607755,0.449054,0.275080
0.387932,0.636320,0.456024
0.714081,0.954726,0.487779
0.573923,0.458505,0.492627
0.540036,0.423546,0.380767
0.552169,0.281368,0.581958
0.462685,0.453535,0.494205
0.349344,0.399843,0.916719
0.699117,0.527165,0.473274
0.715868,0.479780,0.406411
0.677520,0.432222,0.381618
0.561786,0.551430,0.273942
0.690247,0.601186,0.544370
0.206226,0.635850,0.389610
0.364249,0.365696,0.589269
0.709492,0.725089,0.537325
0.313038,0.621197,0.497747
0.510293,0.533893,0.756683
0.456037,0.568165,0.666143
0.496688,0.314825,0.699726
0.853225,0.812505,0.480570
0.470204,0.469408,0.424877
0.596417,0.532429,0.419228
0.091318,0.483373,0.821350
0.266151,0.604102,0.403652
0.743395,0.405432,0.502339
0.668394,0.550081,0.505550
1.008583,0.233649,0.836129
0.300015,0.269741,0.556041
0.663843,0.640511,0.338062
0.493038,0.588604,0.581147
