alpha,phi,h
0.530006,0.584686,0.447270
0.434164,0.430779,0.557556
0.546938,0.507930,0.485559
0.528801,0.620486,0.497638
0.622652,0.769409,0.472627
0.497939,0.574386,0.335873
0.574591,0.451556,0.286503
0.516332,0.725791,0.517339
0.538205,0.573560,0.389297
0.572519,0.465661,0.311199
0.633037,0.673143,0.408741
0.614482,0.773329,0.301611
0.482725,0.506419,0.355178
0.545485,0.733105,0.425746
0.554693,0.727130,0.268414
0.603153,0.603000,0.452661
0.485478,0.693581,0.383715
0.439984,0.543827,0.319309
0.658368,0.578435,0.297728
0.533175,0.561424,0.343678
0.511208,0.442989,0.446786
0.442778,0.560188,0.500012
0.558904,0.592783,0.362879
0.460003,0.430995,0.245469
0.729855,0.740708,0.510086
0.525608,0.600866,0.418796
0.497630,0.696246,0.255723
0.559683,0.542429,0.338992
0.657256,0.534073,0.377538
0.498837,0.491660,0.452828
0.500533,0.847818,0.400792
0.592622,0.628274,0.324046
0.577278,0.602906,0.225471
0.558587,0.682534,0.304417
0.652199,0.477255,0.478070
0.646790,0.626833,0.403098
0.573509,0.688079,0.326631
0.665816,0.799482,0.443469
0.452019,0.477566,0.278894
0.596929,0.504829,0.379193
0.606542,0.658171,0.454060
0.482671,0.618887,0.346480
0.428601,0.860103,0.314129
0.464046,0.679691,0.393223
0.478410,0.491415,0.213000
0.495847,0.635635,0.350175
0.532760,0.469030,0.356599
0.534091,0.659652,0.409922
0.610361,0.723211,0.687169
0.548613,0.557794,0.268966
0.673805,0.504976,0.290621
0.539976,0.761589,0.410823
0.584297,0.574480,0.530907
0.489586,0.596060,0.275516
0.519915,0.634601,0.287922
0.543292,0.657979,0.386277
0.522933,0.529128,0.375048
0.472089,0.734680,0.425616
0.513405,0.478460,0.323762
0.497446,0.675018,0.235690
0.541656,0.746320,0.421235
0.524876,0.708787,0.226492
0.741381,0.724513,0.544182
0.578059,0.587352,0.422941
0.559516,0.466343,0.120315
0.565562,0.604301,0.209109
0.480410,0.530026,0.361623
0.492863,0.551674,0.319132
0.636479,0.505540,0.392960
0.499733,0.605972,0.321680
0.496019,0.599868,0.261389
0.472345,0.474163,0.233751
0.625586,0.485043,0.350147
0.697054,0.647201,0.532992
0.490034,0.582750,0.322609
0.601671,0.709551,0.394976
0.378695,0.730036,0.396349
0.663976,0.447880,0.406325
0.622413,0.756028,0.365624
0.647297,0.692218,0.334132
0.704947,0.723179,0.234927
0.539772,0.550993,0.284744
0.627462,0.608088,0.322232
0.599864,0.515003,0.365705
0.728494,0.737211,0.313714
0.613772,0.736016,0.513116
0.740087,0.585389,0.523435
0.558643,0.420264,0.383010
0.570910,0.715308,0.489946
0.528888,0.593469,0.596123
0.530857,0.436699,0.496989
0.638532,0.763256,0.454260
0.614759,0.629481,0.490064
0.507219,0.707024,0.309607
0.468533,0.563914,0.397435
0.550912,0.567001,0.346398
0.567691,0.422229,0.347997
0.588512,0.585079,0.352563
0.541337,0.586843,0.398851
0.677100,0.637175,0.477070
