alpha,phi,h
0.359216,0.538099,0.765082
0.540169,0.457739,0.528192
0.559643,0.471523,0.505875
0.611066,0.475833,0.434903
0.680373,0.546489,0.413882
0.739494,0.690542,0.647030
0.543467,0.651143,0.635244
0.566878,0.267442,0.343495
0.159731,0.520939,0.552413
0.262537,0.440237,0.517531
0.421290,0.447662,0.389768
0.697639,0.363840,0.454598
0.529067,0.485162,0.575000
0.488267,0.543536,0.418268
0.459860,0.619423,0.501674
0.308936,0.690194,0.666603
0.478649,0.552451,0.394968
0.600233,0.507345,0.740548
0.491074,0.483799,0.290239
0.670708,0.668727,0.372800
0.145496,0.757924,0.570147
0.320329,0.556003,0.598893
0.471079,0.648064,0.593117
0.526636,0.300729,0.624186
0.378954,0.553829,0.498399
0.546627,0.543203,0.548133
0.454843,0.461316,0.599615
0.783489,0.383468,0.494449
0.302993,0.427856,0.545344
0.407012,0.634058,0.676334
0.454748,0.977786,0.271436
0.618761,0.736826,0.468738
0.259367,0.474220,0.655027
0.498627,0.675916,0.641006
0.486609,0.740550,0.535537
0.636437,0.253595,0.634082
0.145035,0.430081,0.527479
0.415493,0.493774,0.495670
0.738521,0.659321,0.487582
0.673283,0.543196,0.580629
0.467867,0.705280,0.588237
0.208157,0.484333,0.488972
0.630902,0.527601,0.383223
0.487181,0.536629,0.637453
0.663830,0.549554,0.622009
0.556190,0.543714,0.553549
0.297793,0.709248,0.423602
0.223397,0.422214,0.437654
0.453927,0.462508,0.618716
0.493460,0.404012,0.494896
0.457786,0.599243,0.469527
0.470474,0.584652,0.481777
0.388228,0.695061,0.635649
0.637512,0.522721,0.224143
0.446118,0.369964,0.484373
0.723121,0.364791,0.585389
0.492548,0.559512,0.521846
0.335645,0.615305,0.395239
0.332866,0.676757,0.639122
0.777632,0.690523,0.603532
0.644379,0.467198,0.562117
0.503701,0.641350,0.563564
0.597041,0.521886,0.501786
0.516563,0.533137,0.505998
0.359688,0.666680,0.549486
0.429969,0.410188,0.598658
0.504901,0.549376,0.615505
0.531243,0.736576,0.685508
0.488654,0.627512,0.722152
0.406385,0.629068,0.672758
0.540555,0.808658,0.428744
0.372161,0.739119,0.343077
0.410798,0.589300,0.524273
0.454532,0.779633,0.758094
0.326798,0.650019,0.449619
0.679202,0.247526,0.617965
0.433165,0.614942,0.686195
0.390505,0.503537,0.479087
0.457456,0.677719,0.835015
0.627714,0.637325,0.495269
0.392479,0.500544,0.432272
0.525699,0.587513,0.446032
0.631871,0.471685,0.512484
0.409299,0.712111,0.537145
0.692626,0.508390,0.792714
0.659208,0.656976,0.542113
0.649184,0.344895,0.778209
0.429402,0.484006,0.444375
0.486703,0.636255,0.562687
0.666332,0.573305,0.402667
0.693032,0.557422,0.152611
0.354842,0.625239,0.545765
0.372342,0.287181,0.477483
0.494622,0.548964,0.501066
0.429252,0.711800,0.514153
0.595060,0.670093,0.663160
0.459052,0.339205,0.584220
0.691703,0.762172,0.298966
0.688470,0.420688,0.488398
0.430986,0.430579,0.466525
