alpha,phi,h
0.340781,0.531119,0.704824
0.291620,0.503745,0.696132
0.366548,0.573057,0.742927
0.296957,0.500988,0.699712
0.347734,0.574968,0.701576
0.312367,0.579314,0.675905
0.358347,0.513779,0.707209
0.298049,0.535218,0.715257
0.434357,0.537034,0.680740
0.281033,0.534503,0.748560
0.389658,0.536273,0.747975
0.362668,0.536029,0.707102
0.316513,0.551343,0.725963
0.302098,0.618915,0.708321
0.345727,0.492968,0.746476
0.289973,0.539288,0.741014
0.391372,0.610448,0.745166
0.328426,0.621058,0.689432
0.348557,0.629135,0.755392
0.339804,0.577752,0.689390
0.370849,0.492299,0.695456
0.363451,0.551131,0.702435
0.365715,0.562098,0.712371
0.321025,0.578555,0.763805
0.301858,0.572697,0.724299
0.379417,0.602453,0.799531
0.364804,0.513717,0.800494
0.352703,0.550543,0.738389
0.308891,0.552425,0.672755
0.344324,0.567610,0.803624
0.339171,0.502696,0.712814
0.346449,0.559719,0.762299
0.320889,0.570849,0.699437
0.405770,0.523999,0.712494
0.321153,0.507330,0.715433
0.356120,0.546387,0.745799
0.340349,0.571549,0.671118
0.340544,0.520512,0.729159
0.307648,0.602600,0.699506
0.329616,0.562872,0.748512
0.325164,0.518706,0.760124
0.318935,0.538241,0.672579
0.301274,0.522434,0.698125
0.314149,0.531335,0.668327
0.285622,0.537349,0.698953
0.313224,0.538281,0.731898
0.333415,0.494815,0.745428
0.281595,0.506992,0.700335
0.364830,0.523565,0.733023
0.380484,0.527158,0.711450
0.375470,0.572849,0.724760
0.354553,0.520082,0.727121
0.338683,0.529755,0.752095
0.337515,0.507483,0.666493
0.383730,0.581544,0.782813
0.380187,0.532227,0.756341
0.343998,0.492778,0.712671
0.329915,0.536116,0.735241
0.332412,0.563813,0.731413
0.347007,0.534939,0.754779
0.385133,0.583742,0.751216
0.327853,0.510799,0.713460
0.352925,0.570401,0.763387
0.355588,0.495619,0.664396
0.361816,0.556217,0.774521
0.308241,0.570679,0.742072
0.348504,0.535712,0.718254
0.325323,0.580970,0.703486
0.303843,0.583864,0.769954
0.375098,0.549279,0.749793
0.339215,0.546667,0.756248
0.339472,0.561049,0.767356
0.289020,0.535890,0.742383
0.321249,0.553571,0.721571
0.326848,0.531077,0.695116
0.394591,0.598956,0.715918
0.373118,0.543005,0.756809
0.344766,0.528569,0.758854
0.326980,0.538850,0.689195
0.346714,0.598711,0.706815
0.373018,0.537406,0.706297
0.337446,0.562940,0.704034
0.360414,0.537277,0.720759
0.344564,0.596972,0.714974
0.335773,0.537424,0.669429
0.350326,0.579536,0.715340
0.381015,0.605487,0.758669
0.299160,0.585275,0.758920
0.325020,0.568327,0.742573
0.317353,0.542921,0.687779
0.426327,0.553822,0.686093
0.361002,0.546522,0.705979
0.311873,0.536361,0.712267
0.336137,0.531315,0.650922
0.342098,0.584006,0.724681
0.262150,0.485761,0.704478
0.281356,0.604572,0.698995
0.289234,0.570121,0.745683
0.336498,0.549668,0.717353
0.319241,0.525320,0.757806
