alpha,phi,h
0.005229,0.725638,0.267715
0.017995,0.698341,0.269866
0.023392,0.706151,0.247302
0.008700,0.687853,0.249647
-0.078139,0.784120,0.182722
0.018052,0.652025,0.217705
0.028190,0.676272,0.260536
0.036426,0.741273,0.280028
-0.046959,0.780594,0.203308
-0.004576,0.775441,0.302489
0.002484,0.694434,0.245267
-0.103042,0.730616,0.232866
0.031782,0.722752,0.152663
-0.048371,0.765323,0.271944
-0.015653,0.715195,0.279186
-0.021117,0.687288,0.301589
-0.023780,0.678095,0.243883
0.021091,0.720007,0.173489
-0.003184,0.706713,0.235460
-0.025195,0.731806,0.243045
-0.005455,0.727614,0.231142
-0.007122,0.697175,0.241421
0.095741,0.726489,0.221263
-0.009616,0.751791,0.269670
-0.035303,0.683984,0.259444
0.056733,0.682654,0.249923
0.015393,0.749662,0.233625
0.039708,0.691636,0.257051
0.000793,0.675473,0.245325
-0.053409,0.535273,0.217322
0.021236,0.678665,0.283564
0.016834,0.704339,0.259746
-0.029016,0.713864,0.270458
0.018870,0.742801,0.261733
-0.003278,0.676289,0.251882
-0.026315,0.714722,0.265424
0.031340,0.724927,0.259949
-0.017487,0.706842,0.188388
-0.029023,0.704602,0.243798
-0.001002,0.719925,0.256008
-0.014801,0.683471,0.268697
-0.021562,0.698710,0.212413
-0.009563,0.746321,0.247863
-0.025505,0.701039,0.261133
-0.030428,0.697150,0.236442
-0.021318,0.713044,0.290052
-0.040620,0.673436,0.288618
0.010183,0.705529,0.264564
-0.030320,0.752811,0.245236
-0.003265,0.717327,0.274177
0.028730,0.718302,0.247462
0.031192,0.679529,0.293737
0.070644,0.712838,0.208656
-0.006059,0.648149,0.301508
-0.031818,0.733339,0.250145
-0.030630,0.678955,0.258517
0.006917,0.734757,0.232462
-0.049666,0.767923,0.331673
0.002987,0.802653,0.289831
-0.051918,0.719554,0.291112
0.010652,0.708499,0.222781
0.013501,0.737410,0.241917
0.029521,0.767196,0.263310
-0.000534,0.705020,0.273117
-0.032314,0.741942,0.265907
0.002974,0.735126,0.226547
-0.005856,0.684239,0.306593
0.013906,0.769573,0.271743
0.006911,0.750784,0.242490
-0.006316,0.702416,0.284909
0.024331,0.719648,0.274490
-0.013839,0.756802,0.237796
-0.035666,0.771010,0.195336
0.001206,0.696967,0.269337
0.000980,0.736529,0.334251
0.035277,0.755899,0.271157
-0.001206,0.718746,0.196808
0.023175,0.730466,0.228225
-0.008934,0.710552,0.275625
0.002431,0.676778,0.261714
-0.012601,0.731900,0.268895
0.017764,0.694782,0.248029
-0.013053,0.745817,0.228601
-0.010531,0.788704,0.187823
-0.030699,0.754386,0.293355
0.026273,0.671117,0.278237
0.047885,0.732925,0.253547
0.011783,0.671597,0.238029
-0.019441,0.740962,0.277436
-0.087106,0.741593,0.243212
0.066991,0.666369,0.284949
0.020631,0.726485,0.284665
-0.052705,0.658303,0.207516
0.031665,0.676989,0.259847
0.006481,0.738810,0.231310
0.005120,0.720413,0.262609
0.033174,0.724648,0.241275
0.036514,0.756252,0.282119
-0.030070,0.706640,0.289771
0.008624,0.669215,0.266204
