alpha,phi,h
0.174286,0.514670,0.673540
0.321429,0.891525,0.503750
0.071429,0.527525,0.162450
0.419048,0.199775,0.068283
0.110714,0.209563,0.463275
0.408571,0.383730,0.128080
0.485714,0.240717,0.451700
0.369048,0.443642,0.069550
0.378571,0.748333,0.098000
0.228571,0.002250,0.367600
0.471429,0.722300,0.109700
0.110714,0.735062,0.434500
0.311905,0.828542,0.282100
0.540476,0.077350,0.308533
0.409524,0.490308,0.049950
0.228571,0.700875,0.464000
0.495238,0.109092,0.373717
0.142857,0.214844,0.807289
0.237143,0.092540,0.365960
0.276190,0.490017,0.320033
0.135715,0.333213,0.537550
0.240000,0.128990,0.462840
0.200000,0.780510,0.017720
0.402381,0.172058,0.245417
0.528571,0.612300,0.505600
0.328571,0.121600,0.358900
0.578572,0.230275,0.235150
0.157143,0.851667,0.056200
0.400000,0.372413,0.163100
0.360714,0.300900,0.460400
0.507143,0.219331,0.197225
0.576190,0.763183,0.478067
0.207143,0.556858,0.273567
0.260714,0.078400,0.602975
0.350000,0.446783,0.079300
0.495238,0.279117,0.450267
0.080952,0.593150,0.358856
0.555102,0.834014,0.443157
0.107143,0.326450,0.399012
0.195238,0.078544,0.109011
0.095714,0.047150,0.711770
0.061225,0.248143,0.424443
0.425714,0.265420,0.443840
0.050000,0.827433,0.518533
0.202857,0.376680,0.541320
0.100000,0.900725,0.089025
0.085714,0.467300,0.233900
0.107143,0.487250,0.721900
0.183334,0.378542,0.385683
0.383673,0.956986,0.178629
0.214285,0.686090,0.062980
0.260715,0.223775,0.497950
0.350000,0.151575,0.191800
0.162857,0.289380,0.514720
0.107937,0.636389,0.405244
0.300000,0.344883,0.419100
0.346939,0.091921,0.498600
0.035714,0.540250,0.075675
0.351429,0.442280,0.278060
0.417857,0.158306,0.396300
0.304762,0.908417,0.418400
0.352857,0.357630,0.455870
0.371428,0.162364,0.499657
0.214286,0.316350,0.143600
0.142857,0.195375,0.584967
0.017857,0.114288,0.094750
0.242858,0.718775,0.414900
0.369047,0.145125,0.268717
0.340000,0.560650,0.072480
0.597143,0.251780,0.129740
0.524490,0.429000,0.266029
0.514286,0.385033,0.148967
0.242857,0.020133,0.697167
0.308163,0.157193,0.478300
0.478572,0.254375,0.129000
0.328572,0.297800,0.033700
0.264286,0.105550,0.331600
0.114286,0.204683,0.579400
0.410714,0.128837,0.302450
0.288096,0.127150,0.433400
0.267857,0.486025,0.451350
0.171429,0.070925,0.678900
0.361905,0.267650,0.074767
0.221429,0.370400,0.350750
0.277143,0.902290,0.239420
0.314285,0.181300,0.402950
0.435714,0.314908,0.480483
0.428571,0.255767,0.063367
0.542857,0.225050,0.522460
0.485714,0.053839,0.527889
0.507143,0.357525,0.159050
0.377777,0.710033,0.404611
0.180952,0.381633,0.322100
0.303571,0.124756,0.431325
0.340476,0.119750,0.477333
0.317857,0.263825,0.133675
0.435714,0.249675,0.045450
0.282857,0.439180,0.085120
0.266667,0.322917,0.432167
0.395238,0.590792,0.148950
