alpha,phi,h
0.490840,0.394467,0.450766
0.546521,0.528655,0.587408
0.554848,0.481392,0.458272
0.382578,0.365875,0.523124
0.456825,0.435891,0.540327
0.486032,0.526353,0.481181
0.438630,0.514710,0.606036
0.573696,0.485110,0.478070
0.427885,0.558903,0.569028
0.494558,0.419789,0.505264
0.597982,0.509444,0.561275
0.482440,0.523427,0.570770
0.397893,0.502068,0.475541
0.457905,0.451604,0.489889
0.559508,0.476581,0.597061
0.473074,0.503864,0.552319
0.494056,0.483673,0.501914
0.386153,0.485257,0.490617
0.418324,0.510833,0.546032
0.530277,0.517576,0.550633
0.426473,0.391803,0.523274
0.444286,0.448286,0.560808
0.455395,0.489324,0.508409
0.446348,0.576907,0.434579
0.453569,0.586464,0.397671
0.403138,0.428274,0.527553
0.569602,0.475864,0.520478
0.533614,0.524645,0.497925
0.460739,0.545664,0.591666
0.437652,0.522982,0.490758
0.439854,0.397319,0.551081
0.503819,0.687009,0.489934
0.462806,0.405291,0.566660
0.440159,0.403235,0.432474
0.515466,0.485285,0.546065
0.454306,0.517415,0.553405
0.447906,0.443343,0.412736
0.459075,0.428504,0.515801
0.503978,0.538618,0.511560
0.528795,0.476339,0.517329
0.466151,0.560598,0.638253
0.407012,0.439902,0.500177
0.473141,0.492343,0.534932
0.365081,0.416330,0.528562
0.442847,0.408006,0.582128
0.506837,0.610446,0.500682
0.421706,0.420010,0.517708
0.528657,0.499011,0.498248
0.466174,0.454570,0.420194
0.569265,0.508913,0.526479
0.462014,0.577475,0.535572
0.452323,0.503720,0.428680
0.454876,0.502275,0.447595
0.554299,0.516726,0.527534
0.539654,0.433836,0.398641
0.465933,0.389833,0.534119
0.448150,0.536855,0.487596
0.433610,0.430947,0.545344
0.383220,0.453987,0.359747
0.513894,0.505655,0.535463
0.485776,0.515081,0.579574
0.412300,0.482497,0.531470
0.411901,0.397607,0.482819
0.540598,0.482304,0.500290
0.482496,0.489078,0.514108
0.389974,0.431986,0.615976
0.404651,0.502235,0.522571
0.444762,0.589973,0.509423
0.380952,0.470853,0.402137
0.528478,0.431865,0.376670
0.539629,0.527740,0.547890
0.509317,0.489620,0.506461
0.437277,0.483995,0.528318
0.422495,0.592847,0.635643
0.429749,0.433093,0.532841
0.447486,0.408261,0.450235
0.545775,0.430015,0.561883
0.366260,0.447076,0.505093
0.455231,0.591431,0.484590
0.392933,0.497585,0.525518
0.437052,0.691996,0.482453
0.376911,0.390027,0.507365
0.544291,0.563022,0.609983
0.431365,0.504080,0.440266
0.403775,0.528957,0.554158
0.498645,0.454518,0.498229
0.459355,0.460072,0.505916
0.582363,0.547297,0.527978
0.435172,0.480738,0.523610
0.484054,0.531983,0.545965
0.534828,0.540237,0.523756
0.397894,0.486355,0.567630
0.483052,0.554585,0.496617
0.388480,0.505366,0.609947
0.452809,0.493161,0.532411
0.490126,0.521533,0.442284
0.467387,0.420001,0.408164
0.439909,0.470217,0.466277
0.540334,0.513361,0.530463
0.451450,0.499354,0.508078
