alpha,phi,h
0.645714,0.508210,0.044940
0.350000,0.194412,0.272925
0.900000,0.033900,0.383329
0.409524,0.814533,0.177600
0.609524,0.156767,0.354100
0.317857,0.185375,0.219175
0.328571,0.291550,0.747500
0.754762,0.008842,0.670233
0.325714,0.268210,0.588460
0.314286,0.784525,0.305267
0.594286,0.452130,0.559040
0.295238,0.488425,0.439783
0.287500,0.920450,0.391575
0.457143,0.154050,0.291400
0.544898,0.648100,0.642443
0.347619,0.802733,0.474833
0.492857,0.063700,0.390950
0.660714,0.667737,0.071875
0.466667,0.121383,0.025533
0.652381,0.692767,0.550517
0.571429,0.254850,0.635000
0.303571,0.885337,0.482300
0.552381,0.155700,0.437200
0.476191,0.133267,0.453067
0.585714,0.486667,0.508517
0.557143,0.559310,0.650460
0.385714,0.312600,0.500250
0.392857,0.848775,0.361950
0.235714,0.439583,0.712283
0.592857,0.293350,0.524800
0.435714,0.101913,0.573650
0.133333,0.306250,0.309600
0.442857,0.116487,0.503950
0.492857,0.261400,0.441200
0.414286,0.573183,0.485800
0.317857,0.660825,0.318550
0.278571,0.917817,0.096167
0.577551,0.847100,0.440986
0.600000,0.241300,0.926800
0.196429,0.902863,0.360850
0.533333,0.208800,0.244933
0.394286,0.805010,0.708460
0.564286,0.842362,0.915150
0.631429,0.626390,0.450920
0.607142,0.336250,0.352400
0.514286,0.392600,0.256140
0.652381,0.962600,0.107967
0.300000,0.541564,0.361900
0.228571,0.424420,0.485280
0.123809,0.210533,0.616333
0.717143,0.126670,0.190840
0.589286,0.104212,0.837200
0.482857,0.562940,0.340340
0.514286,0.649639,0.650778
0.533333,0.021183,0.528333
0.397143,0.114780,0.385740
0.300000,0.882437,0.301250
0.581633,0.866529,0.515414
0.089286,0.402963,0.647400
0.508571,0.736770,0.544960
0.450000,0.264025,0.401717
0.478571,0.844350,0.395075
0.328572,0.699069,0.162100
0.482143,0.111138,0.519100
0.423810,0.637717,0.641333
0.378572,0.690950,0.382000
0.585715,0.571600,0.366200
0.564285,0.477975,0.687450
0.219048,0.794583,0.490833
0.357143,0.618960,0.419180
0.398413,0.425489,0.036956
0.566666,0.676283,0.137233
0.385714,0.614117,0.404333
0.282143,0.156738,0.402575
0.291428,0.130540,0.518800
0.342857,0.951233,0.259600
0.171428,0.747333,0.464367
0.107143,0.308925,0.463000
0.392857,0.339500,0.497600
0.314285,0.122100,0.462650
0.488095,0.104367,0.682083
0.635714,0.304050,0.232650
0.542857,0.086325,0.850200
0.312500,0.334388,0.619237
0.295238,0.023700,0.710700
0.508571,0.589010,0.194900
0.545714,0.106990,0.195400
0.454762,0.493592,0.266750
0.561905,0.063267,0.800633
0.397959,0.082443,0.103643
0.860000,0.955760,0.816720
0.689286,0.598562,0.269325
0.351021,0.400843,0.578314
0.128572,0.192675,0.331650
0.200000,0.396310,0.228640
0.300000,0.899800,0.091975
0.578571,0.150192,0.422633
0.433333,0.608633,0.349417
0.659524,0.642892,0.484917
0.895919,0.644764,0.439829
