alpha,phi,h
0.228572,0.259150,0.258250
0.167533,0.315345,0.551791
0.371429,0.045350,0.553000
0.145714,0.074950,0.604160
0.383928,0.141937,0.269187
0.164286,0.172425,0.261550
0.064285,0.450000,0.249050
0.069841,0.076406,0.307000
0.010715,0.047437,0.067200
0.371429,0.259556,0.321988
0.093877,0.300714,0.055557
0.178571,0.138450,0.311100
0.062857,0.152560,0.221440
0.185714,0.043810,0.357140
0.062857,0.032890,0.156060
0.238095,0.140408,0.313817
0.400000,0.124575,0.220800
0.053572,0.242138,0.292000
0.102041,0.152529,0.377800
0.139286,0.208113,0.125100
0.214286,0.068180,0.073460
0.196429,0.072313,0.246450
0.176191,0.066800,0.277983
0.280952,0.263367,0.297700
0.076191,0.024167,0.251267
0.174286,0.274610,0.069420
0.088572,0.177190,0.044180
0.254285,0.213610,0.147580
0.132143,0.069187,0.196375
0.390476,0.355292,0.239800
0.085714,0.106575,0.021400
0.300000,0.137033,0.330767
0.111905,0.323875,0.020567
0.142857,0.101033,0.553300
0.240000,0.287660,0.051460
0.046429,0.128688,0.237275
0.409524,0.058550,0.510933
0.185714,0.211692,0.045983
0.182143,0.184100,0.173925
0.078571,0.425038,0.078325
0.114286,0.639967,0.116433
0.100000,0.470283,0.092867
0.191072,0.116369,0.377088
0.195238,0.127792,0.571083
0.157143,0.178750,0.048000
0.104082,0.340400,0.274357
0.022449,0.536936,0.134257
0.126530,0.165607,0.209100
0.350000,0.118583,0.466517
0.042857,0.318800,0.050267
0.080000,0.222570,0.060300
0.092857,0.507188,0.113575
0.028571,0.218675,0.140500
0.192857,0.263450,0.064025
0.090476,0.049200,0.568767
0.011429,0.041980,0.057960
0.342857,0.404550,0.036100
0.126531,0.495493,0.127414
0.230952,0.287833,0.096267
0.057143,0.500017,0.301100
0.034286,0.255255,0.086430
0.038095,0.111083,0.087533
0.280952,0.364400,0.094867
0.258730,0.413283,0.390222
0.133929,0.469781,0.448937
0.122857,0.013250,0.141540
0.100000,0.372175,0.024600
0.085714,0.203588,0.096200
0.128572,0.032475,0.016600
0.019047,0.256983,0.349267
0.042857,0.087383,0.172067
0.330357,0.060969,0.433888
0.079365,0.225128,0.377322
0.197143,0.212000,0.056860
0.164286,0.079250,0.524350
0.080000,0.295810,0.095880
0.201587,0.100000,0.279144
0.300000,0.259313,0.241400
0.042857,0.058390,0.094480
0.092064,0.163456,0.136633
0.125000,0.065875,0.312875
0.035714,0.185713,0.072950
0.033333,0.268083,0.409600
0.171428,0.435125,0.270700
0.106349,0.013211,0.121111
0.280952,0.280517,0.507867
0.114285,0.398150,0.636100
0.112500,0.046100,0.137163
0.225714,0.279880,0.111000
0.207143,0.243975,0.068925
0.500000,0.147417,0.364733
0.496428,0.134550,0.238025
0.085714,0.158770,0.365940
0.075510,0.106064,0.281643
0.039286,0.056450,0.504900
0.353571,0.387469,0.279850
0.221428,0.203625,0.600350
0.495238,0.041933,0.256833
0.035714,0.376650,0.177150
0.048571,0.059490,0.267500
