alpha,phi,h
0.519048,0.048044,0.781456
0.134694,0.210314,0.721286
0.310714,0.594288,0.815950
0.509524,0.565833,0.693167
0.366667,0.290183,0.616267
0.677143,0.672870,0.454380
0.314286,0.318007,0.502786
0.388095,0.106875,0.866933
0.452381,0.921133,0.547333
0.590476,0.404600,0.901600
0.376191,0.962075,0.477517
0.338095,0.482058,0.641833
0.421428,0.250775,0.592225
0.471429,0.484493,0.654971
0.337143,0.294080,0.874900
0.307142,0.615775,0.441400
0.374285,0.468110,0.876120
0.495919,0.636686,0.505629
0.392857,0.817050,0.503350
0.374285,0.463100,0.528380
0.385714,0.606800,0.602100
0.394286,0.471730,0.632500
0.395238,0.221333,0.665033
0.550000,0.714100,0.721400
0.614286,0.281450,0.740000
0.248980,0.258829,0.654143
0.514286,0.673820,0.589500
0.108163,0.559121,0.889929
0.565306,0.797257,0.525514
0.376190,0.115050,0.935200
0.190476,0.356933,0.980800
0.771429,0.564200,0.321200
0.554285,0.357340,0.826480
0.319643,0.448719,0.863700
0.369388,0.428157,0.690971
0.166667,0.689717,0.749200
0.293877,0.358079,0.420486
0.714286,0.296850,0.858600
0.680953,0.972717,0.484467
0.512245,0.832671,0.652329
0.439285,0.812550,0.724000
0.351020,0.551864,0.489629
0.273016,0.875244,0.532300
0.255102,0.881543,0.331429
0.592857,0.922225,0.416367
0.402381,0.869625,0.597483
0.271429,0.694550,0.354450
0.531746,0.901328,0.524244
0.514286,0.808533,0.661667
0.454286,0.456260,0.469820
0.568572,0.627520,0.443300
0.164286,0.658158,0.784667
0.435714,0.425750,0.485525
0.371429,0.836650,0.416475
0.407143,0.931625,0.327450
0.404762,0.726017,0.176200
0.233334,0.599383,0.658633
0.603571,0.870762,0.801425
0.532857,0.100690,0.888450
0.425000,0.616062,0.513850
0.374286,0.473360,0.388800
0.371429,0.188750,0.605200
0.246429,0.643388,0.633250
0.347619,0.406983,0.497200
0.365714,0.656620,0.581440
0.575000,0.244075,0.632200
0.432143,0.420150,0.636775
0.192857,0.237975,0.681800
0.521428,0.449225,0.729800
0.355102,0.473079,0.643486
0.414286,0.376800,0.590925
0.400000,0.714175,0.529150
0.437143,0.671750,0.643940
0.508572,0.182560,0.868860
0.380952,0.950183,0.864900
0.350000,0.910308,0.907383
0.397619,0.239658,0.928967
0.314286,0.811300,0.433900
0.328572,0.444667,0.677767
0.495238,0.335783,0.885600
0.276191,0.766217,0.553033
0.428571,0.890350,0.948900
0.085714,0.869000,0.822200
0.652381,0.776917,0.781733
0.428571,0.578600,0.506200
0.385714,0.826675,0.659800
0.346939,0.879864,0.693914
0.448572,0.748320,0.639960
0.500000,0.948150,0.559588
0.580953,0.807067,0.751900
0.378572,0.269413,0.954100
0.474286,0.628670,0.460580
0.157143,0.693650,0.783200
0.335714,0.188450,0.768550
0.500000,0.515220,0.689360
0.628572,0.869725,0.819500
0.453572,0.618262,0.615150
0.500000,0.503775,0.635333
0.371428,0.383840,0.576780
0.521429,0.233425,0.797450
