alpha,phi,h
0.071429,0.530075,0.632200
0.609523,0.093075,0.680817
0.153572,0.567187,0.932250
0.131429,0.397200,0.531600
0.300000,0.722050,0.947000
0.371429,0.102267,0.663800
0.300000,0.441629,0.961743
0.452381,0.366933,0.786133
0.157143,0.080417,0.847067
0.151429,0.922270,0.508100
0.145714,0.390630,0.543660
0.095918,0.664579,0.553443
0.278571,0.315037,0.466300
0.238095,0.084267,0.949633
0.271429,0.376540,0.498880
0.240000,0.785420,0.498120
0.230953,0.055900,0.806833
0.088095,0.046342,0.814633
0.223810,0.243317,0.921633
0.414286,0.467480,0.576040
0.321428,0.440875,0.834163
0.211429,0.798150,0.649020
0.280953,0.545200,0.488200
0.142857,0.671450,0.721340
0.135714,0.061581,0.735013
0.394286,0.348410,0.666000
0.428572,0.367307,0.656929
0.197143,0.929860,0.338100
0.133333,0.183308,0.737167
0.307143,0.361050,0.600600
0.261905,0.683067,0.920700
0.198214,0.377219,0.603112
0.195238,0.446875,0.606033
0.328572,0.549217,0.634300
0.347619,0.370567,0.698500
0.300000,0.243900,0.865400
0.240476,0.182000,0.635883
0.385714,0.400825,0.693600
0.345238,0.313875,0.807050
0.280000,0.386820,0.709680
0.419643,0.378956,0.623762
0.142857,0.729463,0.520600
0.291429,0.615240,0.710060
0.277143,0.417370,0.705440
0.125714,0.509510,0.665740
0.216667,0.362733,0.938583
0.371429,0.594900,0.539900
0.171429,0.660560,0.497840
0.096428,0.662804,0.937658
0.304762,0.341417,0.435833
0.157143,0.851850,0.581100
0.171429,0.202750,0.703700
0.353061,0.523821,0.490843
0.235714,0.891625,0.611900
0.342857,0.463933,0.811267
0.194286,0.786590,0.454300
0.153571,0.336762,0.834100
0.280952,0.368242,0.517617
0.307143,0.537600,0.717400
0.222449,0.655479,0.800829
0.231429,0.562200,0.589280
0.192857,0.483883,0.628150
0.116071,0.134088,0.719175
0.166667,0.592417,0.462850
0.414286,0.075428,0.771878
0.314286,0.649738,0.888275
0.278571,0.257812,0.883025
0.182857,0.642520,0.815880
0.185714,0.598840,0.523140
0.514286,0.188250,0.706100
0.189286,0.334688,0.580425
0.100000,0.013050,0.822000
0.106349,0.258328,0.472522
0.320000,0.092570,0.833520
0.417857,0.602650,0.786000
0.409524,0.359900,0.687033
0.376191,0.140558,0.520983
0.097619,0.174650,0.697467
0.147619,0.719733,0.369783
0.322857,0.800040,0.597280
0.440000,0.436810,0.900020
0.374603,0.423606,0.573933
0.110714,0.675800,0.795000
0.074286,0.246060,0.848160
0.597143,0.301490,0.871320
0.100000,0.118050,0.968100
0.171429,0.415570,0.709500
0.398214,0.764644,0.777100
0.442857,0.725694,0.585112
0.414286,0.508975,0.542700
0.092857,0.917775,0.687950
0.436735,0.515307,0.594286
0.177143,0.173920,0.774460
0.334286,0.269950,0.891560
0.150000,0.267825,0.723000
0.162500,0.871794,0.677488
0.085714,0.277425,0.680275
0.245714,0.327070,0.680540
0.303571,0.553075,0.800125
0.122449,0.254171,0.859143
