alpha,phi,h
0.342902,0.832285,0.744882
0.355407,0.848872,0.722586
0.305793,0.889876,0.713077
0.283883,0.859031,0.709323
0.243911,0.857546,0.755211
0.342091,0.875685,0.747587
0.253272,0.892160,0.742956
0.302360,0.902673,0.733744
0.343400,0.881780,0.764358
0.250460,0.863204,0.754192
0.327017,0.872286,0.720861
0.343604,0.924793,0.692457
0.263792,0.867579,0.697753
0.292536,0.825512,0.732026
0.363935,0.796924,0.709779
0.351100,0.830705,0.701331
0.299696,0.837547,0.722534
0.339687,0.863177,0.757413
0.272055,0.891043,0.703175
0.347681,0.882762,0.710200
0.310537,0.880084,0.786101
0.264454,0.824995,0.745507
0.328220,0.868643,0.768011
0.288405,0.884769,0.767662
0.329865,0.870205,0.756275
0.281240,0.875230,0.750302
0.351253,0.829889,0.703769
0.300340,0.835804,0.724006
0.376155,0.861064,0.694268
0.295499,0.918844,0.765158
0.361980,0.843331,0.747245
0.310118,0.826092,0.731311
0.318025,0.844037,0.750503
0.322970,0.842819,0.719183
0.293343,0.825764,0.728688
0.333984,0.903873,0.716269
0.242190,0.850533,0.735710
0.301132,0.807344,0.733716
0.309800,0.886367,0.713777
0.341921,0.855078,0.724729
0.300272,0.848532,0.777468
0.265393,0.776424,0.732084
0.287321,0.832832,0.729440
0.277942,0.870847,0.740688
0.359222,0.893928,0.669244
0.373625,0.825095,0.714860
0.298419,0.837537,0.788153
0.290623,0.820177,0.732911
0.263168,0.901655,0.712579
0.246136,0.882769,0.761213
0.340132,0.894707,0.749765
0.340982,0.843625,0.710336
0.299385,0.877777,0.715413
0.355098,0.900689,0.693590
0.256176,0.790104,0.718403
0.408599,0.889663,0.717310
0.360875,0.840688,0.733754
0.349052,0.875481,0.647593
0.341381,0.840357,0.723549
0.300390,0.829229,0.698183
0.337244,0.857206,0.754816
0.303317,0.905342,0.774715
0.292032,0.827424,0.745495
0.299519,0.869563,0.710747
0.236331,0.849765,0.743064
0.311457,0.867191,0.735272
0.325261,0.892332,0.734589
0.267849,0.813500,0.703687
0.347860,0.891777,0.733434
0.337509,0.881595,0.721201
0.345511,0.896281,0.749992
0.368281,0.846168,0.711848
0.240166,0.882554,0.714146
0.262091,0.827347,0.720623
0.221989,0.869921,0.786769
0.278046,0.829533,0.675994
0.370522,0.825863,0.719273
0.325006,0.885058,0.721865
0.266900,0.829816,0.790316
0.289720,0.874446,0.773039
0.410130,0.874451,0.741079
0.236692,0.801181,0.712386
0.259725,0.856764,0.731025
0.237577,0.892108,0.730325
0.244094,0.838160,0.717573
0.298703,0.860412,0.702239
0.329479,0.850612,0.677491
0.331952,0.865829,0.782643
0.330283,0.843085,0.717458
0.289341,0.883074,0.719209
0.384003,0.867018,0.725238
0.313040,0.813161,0.772332
0.380600,0.852136,0.709229
0.308816,0.855659,0.691276
0.288270,0.911016,0.760737
0.320893,0.853580,0.714833
0.362430,0.843748,0.731822
0.292803,0.860033,0.790859
0.341501,0.880204,0.737566
0.309750,0.836222,0.701375
