alpha,phi,h
0.707143,0.572325,0.320250
0.368571,0.965730,0.440000
0.514286,0.637058,0.307033
0.571428,0.182517,0.506600
0.528571,0.725664,0.900157
0.485714,0.051613,0.950075
0.423810,0.562583,0.699500
0.400000,0.939619,0.763837
0.521429,0.607725,0.669650
0.285714,0.856175,0.310500
0.303571,0.747450,0.945675
0.300000,0.281993,0.915429
0.242857,0.654050,0.731200
0.445714,0.530060,0.840760
0.357143,0.014900,0.987700
0.392857,0.724475,0.600750
0.493651,0.438467,0.667044
0.475000,0.221756,0.671025
0.445238,0.563300,0.750233
0.517857,0.421300,0.823750
0.366667,0.962900,0.426467
0.235714,0.881400,0.782775
0.628571,0.736050,0.590150
0.289796,0.548029,0.887243
0.325714,0.518065,0.868690
0.132143,0.544737,0.869450
0.355102,0.959136,0.820371
0.396429,0.753950,0.975450
0.333929,0.147275,0.685937
0.354286,0.303970,0.625180
0.757143,0.347350,0.825100
0.234694,0.045100,0.670386
0.508571,0.726280,0.478260
0.588571,0.907600,0.601840
0.125000,0.076900,0.657400
0.270000,0.756250,0.876020
0.542857,0.491050,0.905375
0.414286,0.250767,0.068983
0.676190,0.766800,0.844800
0.246429,0.169962,0.680825
0.319047,0.688467,0.780767
0.392857,0.404767,0.742033
0.250000,0.805900,0.781350
0.467857,0.305025,0.698075
0.151020,0.705536,0.804829
0.454286,0.319760,0.808960
0.471429,0.896971,0.894943
0.335714,0.921162,0.559475
0.038095,0.802117,0.781467
0.365714,0.800270,0.639540
0.685714,0.734700,0.248100
0.489286,0.499238,0.836775
0.482143,0.543813,0.064150
0.111429,0.454620,0.683780
0.309524,0.248550,0.612967
0.571428,0.373270,0.537320
0.228571,0.856350,0.683525
0.121428,0.909900,0.662550
0.171429,0.338750,0.981300
0.047619,0.579867,0.839533
0.460000,0.770580,0.700000
0.569047,0.857975,0.598183
0.500000,0.640800,0.792633
0.561905,0.007783,0.798467
0.896429,0.561825,0.905525
0.467347,0.245650,0.967586
0.511429,0.227520,0.631400
0.380000,0.432850,0.661000
0.345238,0.091083,0.960467
0.110714,0.058800,0.636100
0.338095,0.579017,0.791367
0.453571,0.787963,0.421325
0.138776,0.182536,0.647986
0.423809,0.976000,0.824900
0.247619,0.884550,0.784867
0.289286,0.592375,0.830725
0.085714,0.722517,0.763267
0.310204,0.303143,0.922843
0.320000,0.653170,0.876520
0.260714,0.153700,0.902825
0.290476,0.081333,0.919867
0.907143,0.725550,0.118717
0.474286,0.872640,0.720340
0.714286,0.191517,0.686700
0.640000,0.893820,0.191740
0.561905,0.304733,0.748667
0.632857,0.148790,0.715200
0.350000,0.682262,0.690975
0.446429,0.789025,0.869175
0.161905,0.892517,0.673267
0.345714,0.674280,0.859900
0.398214,0.062281,0.958725
0.207143,0.304650,0.647500
0.457143,0.652900,0.952500
0.446939,0.542629,0.772400
0.871429,0.006050,0.300000
0.265714,0.744650,0.877430
0.754762,0.467475,0.370033
0.317143,0.808340,0.944140
0.416667,0.530383,0.688950
