alpha,phi,h
0.185714,0.728375,0.260475
0.103571,0.649737,0.064325
0.471429,0.896500,0.017400
0.052381,0.804883,0.112933
0.228572,0.753250,0.270850
0.554762,0.091883,0.704017
0.335714,0.909025,0.364725
0.287755,0.942179,0.128443
0.004762,0.702017,0.327267
0.190476,0.887675,0.052083
0.116667,0.764392,0.110100
0.105714,0.740140,0.086860
0.080952,0.686317,0.128067
0.300000,0.535667,0.031767
0.067347,0.678379,0.044043
0.338095,0.904333,0.302533
0.023810,0.643467,0.065367
0.478571,0.775950,0.221400
0.169047,0.812883,0.039950
0.106349,0.701350,0.122800
0.350000,0.940450,0.339725
0.057143,0.672050,0.074650
0.245238,0.777783,0.299467
0.289796,0.250157,0.150057
0.419048,0.499433,0.029700
0.131429,0.605490,0.041480
0.457143,0.113758,0.090533
0.414286,0.563025,0.090200
0.174286,0.518415,0.298920
0.100000,0.308550,0.360680
0.457143,0.654175,0.411900
0.366666,0.943950,0.103633
0.321429,0.534000,0.065600
0.196429,0.668800,0.100275
0.200000,0.513450,0.249350
0.077143,0.646330,0.080840
0.090476,0.393650,0.611467
0.352381,0.539217,0.384100
0.085714,0.763850,0.565800
0.064286,0.668692,0.086933
0.203572,0.478337,0.218600
0.419048,0.492650,0.281400
0.342858,0.831225,0.403100
0.100000,0.738350,0.087850
0.067858,0.724350,0.128650
0.410714,0.414637,0.298350
0.014286,0.566125,0.413925
0.061905,0.642508,0.089483
0.200000,0.070750,0.350900
0.028571,0.645975,0.056950
0.212245,0.534300,0.087929
0.167347,0.810236,0.041300
0.457143,0.440000,0.064533
0.091429,0.850450,0.126080
0.507143,0.706165,0.305390
0.331429,0.925400,0.321960
0.295238,0.718033,0.196950
0.577551,0.688021,0.387600
0.216667,0.236125,0.163233
0.219048,0.719306,0.066767
0.350000,0.820625,0.221325
0.035714,0.191125,0.346850
0.447619,0.953450,0.232667
0.320000,0.929620,0.300380
0.189285,0.606388,0.358325
0.150000,0.546675,0.398000
0.257143,0.797150,0.064167
0.314286,0.538325,0.049775
0.332143,0.818756,0.220263
0.154286,0.618390,0.359260
0.007143,0.732175,0.312650
0.420000,0.656790,0.365000
0.145238,0.643383,0.051117
0.228572,0.535640,0.077780
0.145714,0.106770,0.730120
0.482857,0.473210,0.282460
0.295238,0.783817,0.319267
0.214286,0.618340,0.225360
0.375000,0.262713,0.305125
0.085715,0.721625,0.108175
0.333333,0.894175,0.294167
0.269388,0.614043,0.076986
0.185714,0.548867,0.218000
0.267857,0.667687,0.055100
0.342857,0.885042,0.292767
0.371429,0.795330,0.442880
0.071429,0.165700,0.400000
0.203572,0.454575,0.243650
0.085714,0.684417,0.086500
0.076190,0.690683,0.107600
0.114286,0.777850,0.642200
0.371429,0.495200,0.065567
0.665715,0.157000,0.687440
0.259184,0.592614,0.090414
0.061905,0.817167,0.132233
0.121428,0.896775,0.251517
0.445714,0.956140,0.222960
0.451429,0.519190,0.689220
0.128571,0.719383,0.616700
0.150000,0.273450,0.645750
