alpha,phi,h
0.320000,0.496410,0.186960
0.079365,0.811806,0.102433
0.551428,0.764640,0.293560
0.100000,0.684630,0.159380
0.257143,0.395863,0.562450
0.528571,0.104750,0.476600
0.500000,0.089263,0.641475
0.444643,0.167419,0.824862
0.271428,0.523563,0.218050
0.157143,0.300550,0.620200
0.091837,0.560850,0.539100
0.305714,0.518510,0.351960
0.560714,0.157850,0.292125
0.117857,0.916687,0.081800
0.097959,0.309050,0.429229
0.509524,0.207900,0.895600
0.110715,0.343825,0.418625
0.137143,0.445260,0.657780
0.251428,0.548450,0.355140
0.338096,0.557867,0.469233
0.419048,0.467517,0.278167
0.321429,0.607475,0.043550
0.551429,0.248760,0.579100
0.103571,0.307219,0.147725
0.442857,0.783467,0.451833
0.362857,0.559870,0.143320
0.453571,0.580662,0.893825
0.057143,0.085700,0.090533
0.285714,0.486162,0.276575
0.066667,0.538428,0.859567
0.069048,0.071192,0.635800
0.300000,0.833887,0.618375
0.352381,0.355267,0.476700
0.357143,0.444140,0.021140
0.114285,0.827900,0.235850
0.321428,0.589742,0.719992
0.077551,0.593729,0.479071
0.150000,0.073150,0.172300
0.252381,0.715117,0.338500
0.485714,0.431000,0.532400
0.337143,0.979620,0.444400
0.128572,0.431900,0.302875
0.057143,0.915900,0.457800
0.383674,0.091500,0.389443
0.117143,0.521650,0.228980
0.395238,0.716800,0.504533
0.346032,0.488928,0.300378
0.196428,0.514200,0.308600
0.402041,0.378629,0.354414
0.264286,0.885400,0.347100
0.118368,0.214114,0.206871
0.600000,0.558775,0.350500
0.477143,0.668040,0.270640
0.548572,0.192450,0.694560
0.052381,0.903250,0.496433
0.440476,0.048167,0.573783
0.159524,0.302542,0.112650
0.471429,0.893500,0.009200
0.261905,0.549100,0.573600
0.148571,0.080990,0.792360
0.076190,0.748733,0.266467
0.194643,0.409037,0.351250
0.136735,0.838786,0.674129
0.589286,0.450137,0.580925
0.151428,0.254570,0.229800
0.547619,0.778550,0.375000
0.457143,0.041325,0.557850
0.116667,0.247858,0.612700
0.275000,0.921525,0.391275
0.155102,0.392493,0.407671
0.502381,0.080200,0.520967
0.325714,0.920750,0.214480
0.171429,0.434544,0.352611
0.447619,0.960600,0.119933
0.057143,0.282325,0.082100
0.105714,0.770310,0.376900
0.246429,0.457888,0.117975
0.080952,0.166933,0.749450
0.380952,0.285183,0.509267
0.185714,0.458512,0.292075
0.353571,0.108688,0.206550
0.477143,0.070580,0.692460
0.314286,0.114883,0.445733
0.461905,0.407067,0.651950
0.307143,0.468313,0.285075
0.466667,0.495183,0.055033
0.078572,0.518475,0.387650
0.114286,0.825607,0.386800
0.200000,0.423800,0.272900
0.175510,0.320743,0.819171
0.147619,0.229267,0.632033
0.517857,0.089150,0.599725
0.134694,0.470864,0.434343
0.112500,0.051763,0.638150
0.157142,0.742114,0.364986
0.532143,0.808075,0.216900
0.157143,0.132050,0.654333
0.095238,0.680858,0.092733
0.310714,0.831487,0.395950
0.173469,0.499086,0.306071
