alpha,phi,h
0.146557,0.681021,0.121871
0.189222,0.633104,0.130225
0.105089,0.651006,0.136082
0.110606,0.645294,0.129087
0.120057,0.658513,0.135343
0.087052,0.668743,0.137422
0.097595,0.659529,0.141502
0.124565,0.639515,0.137937
0.096745,0.674046,0.141610
0.077903,0.666431,0.131172
0.142217,0.695744,0.123884
0.142936,0.652231,0.135551
0.110452,0.665756,0.138287
0.122630,0.657101,0.149620
0.134044,0.647613,0.146762
0.101961,0.626961,0.124149
0.143975,0.629362,0.150808
0.123689,0.681160,0.147592
0.128805,0.634068,0.126886
0.096387,0.648174,0.149237
0.094521,0.667487,0.124803
0.065845,0.673759,0.154193
0.139751,0.679999,0.136346
0.063039,0.693338,0.124355
0.107185,0.685585,0.131521
0.169671,0.649931,0.131235
0.143741,0.717465,0.134601
0.143307,0.669338,0.126904
0.132793,0.639103,0.136361
0.084676,0.656965,0.144121
0.080741,0.688425,0.142384
0.112197,0.637634,0.133253
0.126665,0.695247,0.123250
0.126397,0.636072,0.135516
0.144712,0.644974,0.132687
0.128689,0.659531,0.145942
0.143283,0.642539,0.123247
0.088759,0.628679,0.129568
0.068511,0.693459,0.169988
0.123070,0.677606,0.137187
0.105844,0.657165,0.137004
0.127903,0.669603,0.127843
0.128578,0.680822,0.131452
0.124022,0.658329,0.137662
0.089582,0.668272,0.154412
0.122980,0.619220,0.144815
0.119871,0.624026,0.126845
0.129972,0.658022,0.113597
0.107401,0.653070,0.143109
0.152598,0.659012,0.118228
0.090505,0.681565,0.134979
0.103093,0.709113,0.141012
0.094693,0.689622,0.143105
0.118873,0.690262,0.134784
0.094524,0.638882,0.141490
0.092504,0.695633,0.150965
0.095267,0.628329,0.143190
0.128879,0.651083,0.150140
0.104234,0.637515,0.125192
0.148822,0.653608,0.121712
0.124793,0.625027,0.131467
0.129585,0.624692,0.150324
0.125786,0.692204,0.134598
0.065889,0.624292,0.139091
0.104028,0.689966,0.151311
0.131286,0.665739,0.146853
0.117827,0.677890,0.129035
0.145091,0.660440,0.152710
0.100283,0.644377,0.157709
0.115384,0.672342,0.151253
0.089574,0.666860,0.133419
0.136820,0.709891,0.151444
0.114911,0.665664,0.149513
0.089553,0.671811,0.131313
0.133998,0.666206,0.140709
0.138034,0.674937,0.132537
0.103045,0.650288,0.139263
0.113736,0.682170,0.146151
0.105291,0.645105,0.133967
0.128016,0.698712,0.144603
0.104787,0.663281,0.142843
0.122251,0.712670,0.160745
0.114429,0.655819,0.130690
0.098813,0.640290,0.125418
0.081356,0.641841,0.137427
0.111842,0.641916,0.143776
0.096400,0.684102,0.146354
0.120509,0.739046,0.136561
0.137475,0.611698,0.134009
0.077821,0.687944,0.147882
0.154659,0.690809,0.145406
0.087484,0.646800,0.161566
0.120106,0.664710,0.148423
0.119011,0.732899,0.158008
0.138550,0.673253,0.118193
0.123302,0.686336,0.148335
0.104295,0.665418,0.130686
0.070888,0.702353,0.139116
0.114852,0.581038,0.117855
0.077911,0.605318,0.121702
