alpha,phi,h
0.407143,0.917850,0.332300
0.721429,0.938675,0.472150
0.835714,0.204417,0.133500
0.745714,0.665920,0.937120
0.696429,0.964400,0.491625
0.640000,0.466320,0.819360
0.757143,0.489700,0.417800
0.344898,0.884479,0.518571
0.585714,0.655150,0.681933
0.661905,0.754400,0.617333
0.492858,0.829200,0.991550
0.457143,0.498200,0.777900
0.454762,0.913467,0.335700
0.714286,0.657300,0.502900
0.476786,0.843031,0.935550
0.664286,0.665250,0.666950
0.769048,0.932117,0.346583
0.440000,0.517310,0.916780
0.691429,0.880090,0.580180
0.604762,0.772850,0.842767
0.575000,0.136300,0.694725
0.910714,0.712425,0.392075
0.462857,0.204940,0.859360
0.666667,0.910233,0.529733
0.578572,0.839350,0.949400
0.477143,0.113580,0.887600
0.819643,0.752819,0.845350
0.760714,0.925525,0.455600
0.842857,0.959825,0.506450
0.840260,0.975650,0.435782
0.757143,0.649550,0.477500
0.628572,0.798338,0.704550
0.620000,0.227870,0.620380
0.540816,0.822971,0.789086
0.971429,0.740375,0.346200
0.878571,0.709337,0.482050
0.642857,0.813512,0.503850
0.661905,0.909167,0.538700
0.553572,0.915963,0.495925
0.782857,0.466540,0.817100
0.710204,0.932150,0.247671
0.648571,0.275410,0.732680
0.528571,0.200475,0.722862
0.350000,0.219488,0.807175
0.864285,0.798683,0.831200
0.800000,0.413800,0.729700
0.619047,0.260333,0.691767
0.325000,0.734513,0.722450
0.568571,0.054710,0.810400
0.328571,0.856850,0.460200
0.760714,0.957525,0.485025
0.285714,0.802700,0.621100
0.428572,0.853087,0.492513
0.900000,0.958825,0.436200
0.722857,0.655390,0.942760
0.708572,0.857320,0.906140
0.845238,0.147567,0.851183
0.903572,0.138162,0.904275
0.823809,0.868108,0.863683
0.769047,0.935067,0.493983
0.461905,0.949383,0.798267
0.800000,0.834350,0.899200
0.550000,0.296063,0.832775
0.366666,0.587133,0.722267
0.608163,0.880207,0.580700
0.601587,0.727733,0.718478
0.714286,0.462200,0.636400
0.798413,0.942000,0.525722
0.885715,0.663000,0.933800
0.557143,0.696042,0.482017
0.642857,0.842300,0.514700
0.528571,0.886613,0.601900
0.664286,0.453750,0.814700
0.528571,0.233300,0.573400
0.533333,0.423000,0.695967
0.935715,0.440887,0.158675
0.622857,0.852560,0.615820
0.858929,0.938400,0.386025
0.604762,0.439250,0.802233
0.788572,0.492390,0.089780
0.551429,0.849370,0.812020
0.744643,0.453506,0.234325
0.521429,0.488650,0.731275
0.460000,0.742520,0.943420
0.695238,0.798900,0.725767
0.765714,0.949340,0.351420
0.342857,0.853900,0.455300
0.790476,0.276850,0.561567
0.754762,0.659300,0.496867
0.508572,0.626590,0.884780
0.597959,0.073757,0.115457
0.952381,0.702150,0.401483
0.700000,0.905300,0.503300
0.847619,0.198250,0.759767
0.617143,0.766580,0.662920
0.876190,0.395883,0.839267
0.660000,0.789720,0.755980
0.551428,0.724710,0.650600
0.728571,0.963750,0.481150
0.566667,0.090867,0.127667
