alpha,phi,h
0.504453,0.374248,0.539409
0.225273,0.293336,0.464566
0.308072,0.404797,0.519741
0.457596,0.426619,0.763667
0.499271,0.593963,0.550470
0.615737,0.557345,0.464417
0.662813,0.539696,0.464069
0.672870,0.334603,0.594627
0.409556,0.551010,0.469667
0.733040,0.330469,0.257932
0.723923,0.683971,0.456892
0.536936,0.047058,0.343798
0.587350,0.488559,0.517238
0.475492,0.500402,0.528344
0.444939,0.383746,0.509639
0.441779,0.305202,0.433500
0.438415,0.453310,0.492279
0.636502,0.316210,0.469442
0.409852,0.648129,0.642229
0.652588,0.491822,0.569770
0.512789,0.447526,0.513625
0.655825,0.561146,0.572142
0.668076,0.457762,0.610698
0.461397,0.407178,0.544228
0.322687,0.250038,0.493635
0.413518,0.253278,0.495054
0.641547,0.498236,0.454104
0.531402,0.541536,0.508538
0.673290,0.449186,0.488513
0.654402,0.630674,0.565013
0.591718,0.537634,0.559391
0.600149,0.407636,0.653962
0.477096,0.408088,0.651430
0.443989,0.527587,0.515883
0.361610,0.332684,0.505191
0.335471,0.363922,0.512242
0.463565,0.544830,0.644474
0.669735,0.582080,0.594495
0.336094,0.392402,0.509293
0.346015,0.491629,0.587586
0.382660,0.395978,0.461712
0.409432,0.409585,0.488321
0.676688,0.530838,0.529883
0.609495,0.531735,0.659493
0.607785,0.493056,0.527368
0.343797,0.433506,0.533538
0.581464,0.566307,0.744725
0.445071,0.387454,0.644314
0.641865,0.387004,0.577841
0.381164,0.564262,0.555956
0.746410,0.503899,0.683830
0.449223,0.434958,0.405965
0.539217,0.471304,0.595006
0.400539,0.509525,0.721381
0.377035,0.415216,0.528010
0.377800,0.469838,0.479710
0.392285,0.465554,0.508094
0.436524,0.398567,0.380623
0.732016,0.354461,0.366795
0.388369,0.386546,0.411101
0.707517,0.551796,0.545845
0.740764,0.334684,0.361634
0.478013,0.463511,0.495891
0.464015,0.399145,0.529582
0.419864,0.360365,0.543019
0.492608,0.379754,0.487911
0.390211,0.206752,0.528402
0.462188,0.267219,0.459106
0.503192,0.440003,0.512585
0.460815,0.481066,0.472906
0.447564,0.463906,0.475397
0.589009,0.387623,0.577440
0.581913,0.447025,0.533924
0.206420,0.270511,0.461845
0.252515,0.471462,0.604955
0.448264,0.380429,0.322961
0.310557,0.643632,0.448155
0.339841,0.378525,0.597409
0.543227,0.564586,0.453303
0.539520,0.573373,0.528665
0.466588,0.289579,0.588092
0.729326,0.416406,0.497250
0.732993,0.683046,0.629032
0.867579,0.250595,0.670704
0.382829,0.226071,0.725370
0.407380,0.476377,0.704829
0.571090,0.543865,0.700065
0.422003,0.603182,0.496895
0.695205,0.622797,0.585166
0.291175,0.466152,0.593839
0.850663,0.631553,0.637425
0.218258,0.828101,0.636067
0.383332,0.480446,0.463602
0.351708,0.361882,0.342666
0.527037,0.287362,0.348380
0.371367,0.493182,0.448461
0.343749,0.476015,0.437002
0.572652,0.585553,0.582383
0.512550,0.492545,0.584958
1.024320,0.752113,0.421952
